image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
344,several windows on a building,10,5,4,1,1,"['several racks on a building', 'several windows inside a building', 'several windows across a building', 'several windows on a tower', 'several bases on a building']",0.0,0.0,179.0,292.0
370,"book shelf with a compartment, trash can, and pot next to a window with a plant on it",10,6,4,0,2,"['book shelf with a compartment, trash can, and jar next to a window with a plant on it', 'book shelf with a compartment, trash can, and pot next to a window with a bar on it', 'book shelf with a compartment, trash can, and pot next to a window with a screen on it', 'book shelf with a compartment, trash can, and bucket next to a window with a plant on it', 'book shelf with a compartment, trash can, and pot next to a window with a plant under it']",10.0,16.0,778.0,542.0
421,a tree trunk on the sidewalk next to a bench and a streetlight. the sidewalk is next to a street.,10,5,4,1,1,"['a tree trunk on the mall next to a bench and a streetlight. the sidewalk is next to a street.', 'a tree trunk on the sidewalk next to a bench and a spotlight. the sidewalk is next to a street.', 'a tree trunk on the boardwalk next to a bench and a streetlight. the sidewalk is next to a street.', 'a tree trunk on the sidewalk next to a bench and a traillight. the sidewalk is next to a street.', 'a tree trunk on the sidewalk next to a stand and a streetlight. the sidewalk is next to a street.']",0.0,0.0,797.0,597.0
468,"cannons with a wheel, people on grass, and trees and a tent behind them",10,6,4,0,2,"['cannons with a gun, people on grass, and trees and a tent behind them', 'cannons with a wheel, people on reed, and trees and a tent behind them', 'cannons with a wheel, people on grass, and trees and a lighthouse behind them', 'cannacrosss with a wheel, people on grass, and trees and a tent behind them', 'cannons with a wheel, people on grass, and cactus and a tent behind them']",2.0,2.0,356.0,331.0
540,"pillow, another pillow, another pillow, and another pillow on a bed",10,5,5,0,1,"['rat, another pillow, another pillow, and another pillow on a bed', 'pillow, another pillow, another pillow, and another pillow on a box', 'pillow, another pillow, another pillow, and another pillow across a bed', 'mattress, another pillow, another pillow, and another pillow on a bed', 'pillow, another pillow, another pillow, and another pillow on a bench']",79.0,249.0,408.0,347.0
568,beer in a glass on top of a table next to a chair with a plant behind it,10,5,5,0,1,"['beer in a glass on top of a row next to a chair with a plant behind it', 'whiskey in a glass on top of a table next to a chair with a plant behind it', 'beer by a glass on top of a table next to a chair with a plant behind it', 'beer in a atom on top of a table next to a chair with a plant behind it', 'beer in a glass on top of a table next to a bed with a plant behind it']",265.0,69.0,535.0,530.0
582,"leaves on a tree, and leaves on the ground",10,5,5,0,1,"['root on a tree, and leaves on the ground', 'leaves on a thistle, and leaves on the ground', 'leaves across a tree, and leaves on the ground', 'leaves inside a tree, and leaves on the ground', 'leaves on a cactus, and leaves on the ground']",545.0,20.0,246.0,301.0
619,"person, another person, and another person using a crosswalk, and another person walking a dog",10,6,4,0,2,"['person, another person, and another person usunderg a crosswalk, and another person walking a dog', 'person, another person, and another person using a crosswalk, and another person ride a dog', 'person, another person, and another person using a track, and another person walking a dog', 'person, another person, and another person using a ramp, and another person walking a dog', 'operator, another person, and another person using a crosswalk, and another person walking a dog']",1.0,221.0,194.0,273.0
621,a woman walking on the sidewalk under a light pole and canopy; there is a mailbox on the sidewalk,10,5,4,1,1,"['a woman walking on the sidewalk under a heavy pole and canopy; there is a mailbox on the sidewalk', 'a woman walking on the sidewalk under a light pole and window; there is a mailbox on the sidewalk', 'a woman walking on the sidewalk under a light pole and door; there is a mailbox on the sidewalk', 'a woman walking on the boardwalk under a light pole and canopy; there is a mailbox on the sidewalk', 'a woman walking on the sidewalk under a light pole and canopy; there is a bike on the sidewalk']",0.0,175.0,506.0,423.0
657,"waves on a beach with sand and water, and a person by the water",10,5,5,0,1,"['waves on a beach with sand and water, and a person under the water', 'death on a beach with sand and water, and a person by the water', 'hell on a beach with sand and water, and a person by the water', 'waves on a beach with sand and soda, and a person by the water', 'waves on a beach with sand and water, and a moon by the water']",4.0,195.0,242.0,404.0
687,"giraffe with a spot on it, and an ear, leg, and head",10,5,5,0,1,"['giraffe with a spot on it, and an stomach, leg, and head', 'giraffe with a spot on it, and an ear, leg, and tongue', 'giraffe with a spot under it, and an ear, leg, and head', 'giraffe with a spot on it, and an gut, leg, and head', 'giraffe with a spot on it, and an ear, forearm, and head']",66.0,116.0,372.0,575.0
850,"a palm tree, a tree, and yellow lines on the side of a road",10,5,4,1,1,"['a palm tree, a tree, and yellow lunderes on the side of a road', 'a palm tree, a tree, and red lines on the side of a road', 'a palm tree, a tree, and yellow lines on the side of a window', 'a palm shrub, a tree, and yellow lines on the side of a road', 'a palm tree, a tree, and yellow head on the side of a road']",0.0,0.0,799.0,598.0
862,"stand with a sign on it and a tree next to it, on a street with santa in the sky",10,6,4,0,2,"['stand with a sign on it and a tree next to it, on a street with santa in the helium', 'light with a sign on it and a tree next to it, on a street with santa in the sky', 'stand with a sign under it and a tree next to it, on a street with santa in the sky', 'back with a sign on it and a tree next to it, on a street with santa in the sky', 'stand with a sign on it and a tree next to it, on a freeway with santa in the sky']",77.0,14.0,631.0,565.0
875,"awning, window, and tree on a building, with a person standing near it",10,5,5,0,1,"['awning, frame, and tree on a building, with a person standing near it', 'awning, window, and tree on a side, with a person standing near it', 'awning, window, and tree on a building, with a killer standing near it', 'awning, window, and tree below a building, with a person standing near it', 'awning, window, and tree under a building, with a person standing near it']",56.0,12.0,632.0,496.0
879,"building with three windows, and a reflection in one of the windows",10,5,5,0,1,"['building with three windows, and a reflectiacross in one of the windows', 'building with three basements, and a reflection in one of the windows', 'window with three windows, and a reflection in one of the windows', 'building with three bases, and a reflection in one of the windows', 'building with three windows, and a rendering in one of the windows']",0.0,3.0,571.0,529.0
909,a family near a pole with a line around it and a stack near the family,10,5,5,0,1,"['a family near a pole with a wreath around it and a stack near the family', 'a ring near a pole with a line around it and a stack near the family', 'a section near a pole with a line around it and a stack near the family', 'a family near a pole with a line around it and a ball near the family', 'a family near a pole with a line around it and a garden near the family']",212.0,1.0,362.0,510.0
940,"man on a board in water with foam, and the sky above",10,5,5,0,1,"['man on a board in rubber with foam, and the sky above', 'man on a board in water with foam, and the sky on', 'man on a board in water with foam, and the helium above', 'boy on a board in water with foam, and the sky above', 'man under a board in water with foam, and the sky above']",77.0,1.0,398.0,312.0
989,"astronaut with a flag on their spacesuit, wearing gloves",10,5,5,0,1,"['man with a flag on their spacesuit, wearing gloves', 'astronaut with a flag on their spacesuit, wearing birds', 'astronaut with a flag on their spacesuit, wearing canvas', 'astracrossaut with a flag on their spacesuit, wearing gloves', 'astronaut with a seal on their spacesuit, wearing gloves']",12.0,104.0,380.0,319.0
991,luggage cart across from building. wheel attached to luggage cart. building across from airplane. airplane across from a building. windows of a building.,10,5,5,0,1,"['luggage cart across from building. wheel attached to luggage cart. building across from helicopter. airplane across from a building. windows of a building.', 'luggage cart across from floor. wheel attached to luggage cart. building across from airplane. airplane across from a building. windows of a building.', 'luggage cart across from building. wheel attached to luggage cart. building across from airplane. airplane across from a building. interface of a building.', 'luggage cart across from building. wheel attached to luggage cart. building across from balloon. airplane across from a building. windows of a building.', 'luggage cart across from building. wheel attached to luggage cart. building across from airplane. airplane across from a building. loop of a building.']",91.0,155.0,708.0,429.0
993,"plane on a runway, building below the sky, truck near a machine, and machine on the runway",10,6,4,0,2,"['plane on a runway, landing below the sky, truck near a machine, and machine on the runway', 'plane on a runway, building below the sky, motorcycle near a machine, and machine on the runway', 'plane on a runway, building below the helium, truck near a machine, and machine on the runway', 'plane inside a runway, building below the sky, truck near a machine, and machine on the runway', 'balloon on a runway, building below the sky, truck near a machine, and machine on the runway']",96.0,13.0,523.0,469.0
1066,"bear above desk, clock leaning on wall, lamp on desk, art on wall",10,6,4,0,2,"['bear above desk, clock leaning under wall, lamp on desk, art on wall', 'bear in desk, clock leaning on wall, lamp on desk, art on wall', 'mouse above desk, clock leaning on wall, lamp on desk, art on wall', 'bear above counter, clock leaning on wall, lamp on desk, art on wall', 'bear above desk, bomb leaning on wall, lamp on desk, art on wall']",380.0,61.0,258.0,290.0
1066,doll and car near a bed with drapes in front of a window and a pillow on the bed,10,6,4,0,2,"['doll and car near a bed with light in front of a window and a pillow on the bed', 'doll and bike near a bed with drapes in front of a window and a pillow on the bed', 'doll and car near a bed with drapes in frbelowt of a window and a pillow on the bed', 'doll and car at a bed with drapes in front of a window and a pillow on the bed', 'doll and car inside a bed with drapes in front of a window and a pillow on the bed']",2.0,4.0,402.0,380.0
1078,"floor near a chair with an arm, and a bookshelf with a book on it",10,5,5,0,2,"['floor near a chair with an arm, and a magazineshelf with a book on it', 'floor by a chair with an arm, and a bookshelf with a book on it', 'floor near a chair with an arm, and a chair with a book on it', 'floor near a couch with an arm, and a bookshelf with a book on it', 'floor near a chair with an finger, and a bookshelf with a book on it']",48.0,17.0,371.0,355.0
1102,"desk with a chair in front of it, and a board and blinds on the wall",10,6,4,0,3,"['desk with a vanity in front of it, and a board and blinds on the wall', 'lounge with a chair in front of it, and a board and blinds on the wall', 'desk with a chair in front of it, and a board and blinds on the corner', 'desk with a chair in front of it, and a board and set on the wall', 'desk with a chair in frbelowt of it, and a board and blinds on the wall']",0.0,0.0,790.0,568.0
1270,group of men riding on a racetrack with a white line painted on it. there is a wood fence bordering the track and trees are behind the fence.,10,5,4,1,1,"['group of men riding on a racetrack with a white line painted on it. there is a wood fence bordering the track and simple are behind the fence.', 'group of men riding on a racetrack with a white line painted on it. there is a wood fence bordering the track and cactus are behind the fence.', 'group of men riding on a racetrack with a black line painted on it. there is a wood fence bordering the track and trees are behind the fence.', 'group of men riding on a racetrack with a white wing painted on it. there is a wood fence bordering the track and trees are behind the fence.', 'group of men riding on a post with a white line painted on it. there is a wood fence bordering the track and trees are behind the fence.']",1.0,0.0,598.0,426.0
1271,table with flowers on a porch that has a railing and a post,10,5,5,0,1,"['bouquet with flowers on a porch that has a railing and a post', 'table with flowers inside a porch that has a railing and a post', 'table with flowers on a side that has a railing and a post', 'table with flowers under a porch that has a railing and a post', 'table with flowers on a porch that lack a railing and a post']",13.0,1.0,486.0,373.0
1277,"plant in a planter, light, picture, and fountain on a wall",10,6,4,0,2,"['plant in a planter, light, picture, and fountain on a terrace', 'plant in a planter, light, book, and fountain on a wall', 'center in a planter, light, picture, and fountain on a wall', 'plant in a planter, dark, picture, and fountain on a wall', 'plant in a planter, light, picture, and fountain below a wall']",457.0,2.0,234.0,365.0
1333,a window with a house in it and the sky above the house,10,5,5,0,1,"['a frame with a house in it and the sky above the house', 'a window with a knob in it and the sky above the house', 'a woverdow with a house in it and the sky above the house', 'a window with a house in it and the sky over the house', 'a wneardow with a house in it and the sky above the house']",65.0,4.0,254.0,204.0
1338,"knife, napkin, and plate on a table with a glass on it",10,5,5,0,1,"['pick, napkin, and plate on a table with a glass on it', 'knife, napkin, and plate on a line with a glass on it', 'knife, napkin, and plate inside a table with a glass on it', 'knife, napkin, and plate on a table with a powder on it', 'knife, sheet, and plate on a table with a glass on it']",8.0,28.0,340.0,364.0
1351,"cloth, napkin, and silverware on top of plates, and a fork and chopsticks next to the silverware",10,6,4,0,2,"['cloth, napkin, and silverware on top of plates, and a fork and service next to the silverware', 'cloth, slip, and silverware on top of plates, and a fork and chopsticks next to the silverware', 'cloth, napkin, and service on top of plates, and a fork and chopsticks next to the silverware', 'cloth, sheet, and silverware on top of plates, and a fork and chopsticks next to the silverware', 'sheet, napkin, and silverware on top of plates, and a fork and chopsticks next to the silverware']",1.0,1.0,498.0,369.0
1401,"words on a lobby wall, with a beige sofa against the wall and a person sitting on the sofa",10,5,4,1,1,"['words on a lobby room, with a beige sofa against the wall and a person sitting on the sofa', 'words on a lobby center, with a beige sofa against the wall and a person sitting on the sofa', 'words on a lobby wall, with a beige sofa against the wall and a neighbor sitting on the sofa', 'words on a lobby wall, with a tan sofa against the wall and a person sitting on the sofa', 'words on a lobby wall, with a beige counter against the wall and a person sitting on the sofa']",365.0,118.0,231.0,307.0
1429,"leaves on a tree, a sign, and a street light on a sidewalk in front of a building",10,6,4,0,2,"['leaves on a tree, a sign, and a street light on a mall in front of a building', 'leaves on a dock, a sign, and a street light on a sidewalk in front of a building', 'leaves on a shrub, a sign, and a street light on a sidewalk in front of a building', 'leaves on a tree, a chronicle, and a street light on a sidewalk in front of a building', 'leaves on a tree, a sign, and a street light on a sidewalk in front of a wall']",51.0,20.0,570.0,304.0
1537,"lights on poles near a building, with people and squares nearby",10,5,5,0,1,"['infrared on poles near a building, with people and squares nearby', 'lights on poles in a building, with people and squares nearby', 'lights on poles near a fountain, with people and squares nearby', 'lights across poles near a building, with people and squares nearby', 'lights on poles near a building, with sign and squares nearby']",1.0,5.0,786.0,594.0
1559,"window, wall, and sign on a building, and another sign hanging from the building",10,6,4,0,2,"['window, wall, and sign across a building, and another sign hanging from the building', 'window, billboard, and sign on a building, and another sign hanging from the building', 'window, wall, and sign inside a building, and another sign hanging from the building', 'window, wall, and file on a building, and another sign hanging from the building', 'window, wall, and sign on a corner, and another sign hanging from the building']",0.0,0.0,277.0,479.0
1564,several cars on a street,10,5,4,1,1,"['several cars on a freeway', 'several cars under a street', 'several cars inside a street', 'several cars on a trail', 'several bikes on a street']",0.0,265.0,297.0,212.0
1672,a potted plant on a desk with papers; there is a pot on top of the table,10,6,3,1,3,"['a potted head on a desk with papers; there is a pot on top of the table', 'a potted plant on a desk with papers; there is a pot on top of the center', 'a potted plant on a desk with literature; there is a pot on top of the table', 'a potted plant on a desk with papers; there is a pot on top of the head', 'a potted arm on a desk with papers; there is a pot on top of the table']",98.0,189.0,537.0,341.0
1705,"a black chair with wheels in front of a desk, with a laptop and lamp on it",10,5,4,1,1,"['a black couch with wheels in front of a desk, with a laptop and lamp on it', 'a black chair with wheels in front of a desk, with a laptop and gear on it', 'a red chair with wheels in front of a desk, with a laptop and lamp on it', 'a black chair with wheels in fracrosst of a desk, with a laptop and lamp on it', 'a black chair with gun in front of a desk, with a laptop and lamp on it']",1.0,118.0,574.0,457.0
1707,"keyboard on desk, telephone and desk lamp on another desk, and a lamp shade on another desk",10,6,4,0,2,"['keyboard on desk, mat and desk lamp on another desk, and a lamp shade on another desk', 'carpet on desk, telephone and desk lamp on another desk, and a lamp shade on another desk', 'keyboard below desk, telephone and desk lamp on another desk, and a lamp shade on another desk', 'keyboard on desk, counter and desk lamp on another desk, and a lamp shade on another desk', 'keyboard on couch, telephone and desk lamp on another desk, and a lamp shade on another desk']",391.0,311.0,385.0,219.0
1839,"window on a building, and another window, another window, and another window on another building",10,6,4,0,2,"['window under a building, and another window, another window, and another window on another building', 'window on a side, and another window, another window, and another window on another building', 'walker on a building, and another window, another window, and another window on another building', 'window on a wall, and another window, another window, and another window on another building', 'horse on a building, and another window, another window, and another window on another building']",466.0,6.0,332.0,451.0
1873,man on a sidewalk near a lamp and a bench. there is a store window nearby,10,6,4,0,2,"['man on a sidewalk near a lamp and a bench. there is a store walker nearby', 'man on a sidewalk near a lamp and a counter. there is a store window nearby', 'man below a sidewalk near a lamp and a bench. there is a store window nearby', 'man on a sidewalk near a bus and a bench. there is a store window nearby', 'man on a sidewalk near a lamp and a bench. there is a store basement nearby']",318.0,1.0,479.0,598.0
1873,brick house with cars on the road in front of it,10,6,4,0,2,"['brick house with cats on the road in front of it', 'brick house with cars on the ground in front of it', 'brick wall with cars on the road in front of it', 'brick patio with cars on the road in front of it', 'brick house with cars inside the road in front of it']",1.0,3.0,386.0,596.0
1944,"window, another window, and another window on a building, and a wall supporting the building",10,6,4,0,2,"['window, another window, and another window on a wall, and a wall supporting the building', 'window, another window, and another window on a building, and a framework supporting the building', 'window, another window, and another window on a floor, and a wall supporting the building', 'foot, another window, and another window on a building, and a wall supporting the building', 'horse, another window, and another window on a building, and a wall supporting the building']",228.0,2.0,546.0,428.0
1968,"windows, column, and chimney on a building",10,5,5,0,1,"['windows, column, and chimney below a building', 'supervisor, column, and chimney on a building', 'application, column, and chimney on a building', 'windows, column, and chimney on a corner', 'windows, column, and chimney on a platform']",11.0,0.0,787.0,465.0
2026,a chair and cabinet next to each other; there is a tv in the cabinet and paper on top of the cabinet,10,5,4,1,1,"['a chair and table next to each other; there is a tv in the cabinet and paper on top of the cabinet', 'a chair and cabinet next to each other; there is a reception in the cabinet and paper on top of the cabinet', 'a dresser and cabinet next to each other; there is a tv in the cabinet and paper on top of the cabinet', 'a chair and cabbyet next to each other; there is a tv in the cabinet and paper on top of the cabinet', 'a chair and seat next to each other; there is a tv in the cabinet and paper on top of the cabinet']",5.0,24.0,543.0,571.0
2066,"paper, pen, and book on another table, and a seat next to the table",10,6,4,0,2,"['paper, pen, and book on another bank, and a seat next to the table', 'paper, pen, and book on another table, and a berth next to the table', 'paper, marker, and book on another table, and a seat next to the table', 'paper, pen, and collection on another table, and a seat next to the table', 'paper, pen, and book on another table, and a light next to the table']",125.0,227.0,404.0,366.0
2244,"car on the right, with a sewer on the pavement, and another car parked alongside the pavement with a mirror on it",10,6,4,0,2,"['car on the way, with a sewer on the pavement, and another car parked alongside the pavement with a mirror on it', 'motorcycle on the right, with a sewer on the pavement, and another car parked alongside the pavement with a mirror on it', 'car on the right, with a sewer on the pavement, and another car parked alongside the pavement with a shovel on it', 'car on the right, with a sewer on the ring, and another car parked alongside the pavement with a mirror on it', 'car across the right, with a sewer on the pavement, and another car parked alongside the pavement with a mirror on it']",272.0,10.0,519.0,573.0
2381,"two bikes leaning on a pole, one with a basket, and a puddle on the sidewalk",10,6,4,0,2,"['two bikes leaning on a pole, one with a basket, and a puddle on the mall', 'two cats leaning on a pole, one with a basket, and a puddle on the sidewalk', 'two bikes leaning on a pole, one with a basket, and a key on the sidewalk', 'two bikes leaning on a pole, one with a basket, and a puddle on the boardwalk', 'two bikes leaning across a pole, one with a basket, and a puddle on the sidewalk']",2.0,107.0,798.0,491.0
2381,person wearing a trench coat along a street with three buildings,10,6,4,0,2,"['person wearing a trench coat along a freeway with three buildings', 'person wearing a trench coat along a expressway with three buildings', 'water wearing a trench coat along a street with three buildings', 'danger wearing a trench coat along a street with three buildings', 'person wearing a trench coat along a street with three graffitis']",21.0,1.0,778.0,407.0
2433,"guard rail, metal pole, and railing on a bridge, with a support column connecting to the bridge",10,6,4,0,2,"['guard rail, metal pole, and railing on a side, with a support column connecting to the bridge', 'guard rail, metal pole, and lever on a bridge, with a support column connecting to the bridge', 'guard rail, metal pole, and railing below a bridge, with a support column connecting to the bridge', 'guard rail, metal pole, and dam on a bridge, with a support column connecting to the bridge', 'guard rail, metal pole, and railing under a bridge, with a support column connecting to the bridge']",1.0,136.0,797.0,453.0
2434,tongs and grapes on a plate,10,6,4,0,2,"['basket and grapes on a plate', 'tbelowgs and grapes on a plate', 'tongs and pips on a plate', 'tundergs and grapes on a plate', 'tongs and grapes on a third']",504.0,329.0,292.0,221.0
2445,"an arched window on a building, with other windows on the building",10,4,4,2,1,"['an arched cornice on a building, with other windows on the building', 'an arched window on a wall, with other windows on the building', 'an arched window on a building, with other loop on the building', 'an arched window below a building, with other windows on the building', 'an arched window on a building, with same windows on the building']",0.0,0.0,254.0,381.0
2480,"hill with mountains and peaks, lake, and beach with evergreens",10,6,4,0,2,"['hill with mountains and peaks, lake, and beach with herb', 'coast with mountains and peaks, lake, and beach with evergreens', 'hill with mountains and peaks, waterfall, and beach with evergreens', 'hill with hills and peaks, lake, and beach with evergreens', 'hill with mountains and peaks, lake, and ridge with evergreens']",1.0,0.0,796.0,599.0
2561,"car, another car, and another car on a road, and a bus spraying water",10,6,4,0,2,"['car, another car, and another car on a road, and a train spraying water', 'car, another car, and another car on a bridge, and a bus spraying water', 'car, another car, and another car on a road, and a semi spraying water', 'car, another car, and another car on a road, and a bus spraying air', 'cat, another car, and another car on a road, and a bus spraying water']",115.0,210.0,683.0,386.0
2564,"window, steps, and ivy on a building, with a railing for the steps",10,5,5,0,1,"['arbor, steps, and ivy on a building, with a railing for the steps', 'window, walk, and ivy on a building, with a railing for the steps', 'window, steps, and ivy on a building, with a mole for the steps', 'window, steps, and ivy on a building, with a fence for the steps', 'window, steps, and tree on a building, with a railing for the steps']",35.0,6.0,523.0,414.0
2643,"deer with an ear, face, and mouth, and another deer with an ear",10,6,4,0,2,"['deer with an ear, face, and beak, and another deer with an ear', 'deer with an ear, head, and mouth, and another deer with an ear', 'boar with an ear, face, and mouth, and another deer with an ear', 'deer with an ear, face, and asshole, and another deer with an ear', 'deer with an penis, face, and mouth, and another deer with an ear']",149.0,42.0,381.0,466.0
2703,a window on a building with other windows; there is another building behind it,10,6,3,1,3,"['a frame on a building with other windows; there is another building behind it', 'a window under a building with other windows; there is another building behind it', 'a window across a building with other windows; there is another building behind it', 'a window on a building with same windows; there is another building behind it', 'a window on a building with other application; there is another building behind it']",548.0,5.0,250.0,453.0
2704,person opening a lid to a bin with a light pole and bag next to it,10,6,3,1,3,"['person opening a lid to a bin with a light pole and brush next to it', 'person close a lid to a bin with a light pole and bag next to it', 'person opening a lid to a can with a light pole and bag next to it', 'person opening a lid to a bin with a heavy pole and bag next to it', 'person opening a lid to a bin with a dark pole and bag next to it']",90.0,226.0,244.0,320.0
2832,four windows on a red brick building,10,5,4,1,1,"['four grills on a red brick building', 'four windows on a white brick building', 'four windows on a yellow brick building', 'four windows below a red brick building', 'four foots on a red brick building']",463.0,11.0,265.0,476.0
2867,windows on two buildings,10,6,4,0,2,"['windows on two doors', 'windows below two buildings', 'windows on two sides', 'windows inside two buildings', 'grills on two buildings']",28.0,32.0,554.0,558.0
2905,"three trees next to a building, and two windows on the building",10,6,4,0,2,"['three trees next to a building, and two walkers on the building', 'three trees next to a building, and two windows under the building', 'three trees next to a building, and two bucks on the building', 'three trees next to a building, and two windows across the building', 'three trees next to a porch, and two windows on the building']",0.0,12.0,530.0,435.0
2930,several pillars on the ground,10,5,4,1,1,"['several pillars across the ground', 'several yins on the ground', 'several pillars on the water', 'several yangs on the ground', 'several pillars inside the ground']",169.0,166.0,351.0,384.0
2995,"several windows on a building, with another building beneath it",10,5,4,1,1,"['several windows below a building, with another building beneath it', 'several windows on a staircase, with another building beneath it', 'several racks on a building, with another building beneath it', 'several frames on a building, with another building beneath it', 'several windows inside a building, with another building beneath it']",9.0,2.0,787.0,539.0
3010,four windows on a building,10,6,4,0,2,"['four windows on a side', 'four windows across a building', 'four windows below a building', 'four racks on a building', 'four frames on a building']",31.0,162.0,542.0,603.0
3028,"another window on a building, and a hole in a cover with a window",10,6,4,0,2,"['another window on a building, and a hole in a wall with a window', 'another window on a wall, and a hole in a cover with a window', 'another window inside a building, and a hole in a cover with a window', 'another wbydow on a building, and a hole in a cover with a window', 'another window on a building, and a tear in a cover with a window']",41.0,82.0,756.0,443.0
3164,several windows on a building with a sign,10,5,4,1,1,"['several racks on a building with a sign', 'several windows across a building with a sign', 'several windows on a building with a con', 'several windows on a wall with a sign', 'several windows on a road with a sign']",0.0,0.0,751.0,407.0
3216,"windows, banner, and another building on a building",10,6,4,0,2,"['basements, banner, and another building on a building', 'windows, banner, and another building below a building', 'windows, arms, and another building on a building', 'windows, banner, and another building across a building', 'windows, banner, and another door on a building']",244.0,100.0,522.0,402.0
