image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
817,"a dumpster filled with wood, a sign hanging on the building, and people walking by the building",8,5,3,0,2,"['a basket filled with wood, a sign hanging on the building, and people walking by the building', 'a dumpster filled with wood, a sign hanging on the corner, and people walking by the building', 'a dumpster filled with wood, a sign hanging on the building, and community walking by the building', 'a bowl filled with wood, a sign hanging on the building, and people walking by the building', 'a dumpster filled with wood, a chronicle hanging on the building, and people walking by the building']",2.0,0.0,597.0,799.0
848,a tree with a gravel trunk and a bicycle on the sidewalk,8,5,3,0,2,"['a tree with a gravel trunk and a bicycle on the mall', 'a tree with a gravel trunk and a bicycle inside the sidewalk', 'a bush with a gravel trunk and a bicycle on the sidewalk', 'a tree with a gravel trunk and a bicycle on the boardwalk', 'a tree with a gravel trunk and a bicycle below the sidewalk']",173.0,1.0,625.0,596.0
869,a power line on a post and power another line and power another line hanging over a street,8,5,3,0,2,"['a power line on a head and power another line and power another line hanging over a street', 'a power line on a post and power another line and power another line hanging over a trail', 'a power line under a post and power another line and power another line hanging over a street', 'a power line inside a post and power another line and power another line hanging over a street', 'a power line on a stand and power another line and power another line hanging over a street']",81.0,0.0,718.0,593.0
923,"stripes near a stand, grass, and a bike",8,4,4,0,1,"['stripes near a stand, grass, and a cat', 'stripes near a bus, grass, and a bike', 'stripes near a store, grass, and a bike', 'stripes near a stand, grass, and a car', 'stripes near a stand, bamboo, and a bike']",224.0,15.0,384.0,337.0
989,a spacesuit with a red dot on it and two flags,8,4,3,1,1,"['a spacesuit with a black dot on it and two flags', 'a spacesuit with a green dot on it and two flags', 'a spacesuit with a red dot on it and two bars', 'a spacesuit with a red dot on it and two stripes', 'a overall with a red dot on it and two flags']",293.0,97.0,344.0,298.0
994,a man in a shirt holding onto a handle on an escalator with a pillar in the background,8,5,3,0,3,"['a man in a helmet holding onto a handle on an escalator with a pillar in the background', 'a man in a shirt holding onto a handle on an opening with a pillar in the background', 'a boy in a shirt holding onto a handle on an escalator with a pillar in the background', 'a man in a shirt holding onto a handle on an escalator with a yin in the background', 'a man in a shirt holding onto a scrap on an escalator with a pillar in the background']",99.0,171.0,699.0,426.0
1003,"a man in a shirt playing a game in front of a chair, and another game in front of the chair",8,5,3,0,2,"['a girl in a shirt playing a game in front of a chair, and another game in front of the chair', 'a man across a shirt playing a game in front of a chair, and another game in front of the chair', 'a man in a shirt playing a test in front of a chair, and another game in front of the chair', 'a man by a shirt playing a game in front of a chair, and another game in front of the chair', 'a man in a shirt playing a game in front of a bench, and another game in front of the chair']",247.0,76.0,346.0,315.0
1017,a black artwork with a white mat in the background,8,4,2,2,2,"['a black artwork with a white mat in the air', 'a black artwork with a white mat over the background', 'a blue artwork with a white mat in the background', 'a black concretework with a white mat in the background', 'a black artwork with a blue mat in the background']",2.0,62.0,203.0,283.0
1025,"a window on a house, bushes next to the house, and a door on the house",8,4,4,0,1,"['a window below a house, bushes next to the house, and a door on the house', 'a window on a house, tree next to the house, and a door on the house', 'a window on a house, rue next to the house, and a door on the house', 'a window on a house, bushes next to the house, and a wall on the house', 'a window across a house, bushes next to the house, and a door on the house']",61.0,22.0,331.0,220.0
1028,"a building with a window, a name, and a satellite dish on the side",8,4,4,0,1,"['a building with a sash, a name, and a satellite dish on the side', 'a building with a window, a phone, and a satellite dish on the side', 'a bar with a window, a name, and a satellite dish on the side', 'a building with a window, a position, and a satellite dish on the side', 'a door with a window, a name, and a satellite dish on the side']",11.0,37.0,699.0,409.0
1153,a deck with pillars supporting it on a second story,8,4,3,1,1,"['a deck with pillars supporting it on a second graph', 'a pier with pillars supporting it on a second story', 'a deck with pillars supporting it on a first story', 'a deck with pillars supporting it below a second story', 'a deck with yangs supporting it on a second story']",103.0,131.0,222.0,196.0
1160,a plant beside a rock and plants beside another rock with a metal pipe on it,8,5,3,0,2,"['a plant beside a rock and plants beside another rock with a metal pipe inside it', 'a box beside a rock and plants beside another rock with a metal pipe on it', 'a plant beside a bed and plants beside another rock with a metal pipe on it', 'a stop beside a rock and plants beside another rock with a metal pipe on it', 'a plant beside a rock and head beside another rock with a metal pipe on it']",4.0,388.0,390.0,211.0
1174,a counter with a rack containing a dish and a mitt; there are cups next to the counter,8,5,2,1,3,"['a counter with a rack cundertaining a dish and a mitt; there are cups next to the counter', 'a counter with a rack containing a dish and a claw; there are cups next to the counter', 'a counter with a frame containing a dish and a mitt; there are cups next to the counter', 'a counter with a rack cbelowtaining a dish and a mitt; there are cups next to the counter', 'a desk with a rack containing a dish and a mitt; there are cups next to the counter']",0.0,227.0,368.0,368.0
1207,"a dinosaur near the floor with a railing around it, and a tv near the wall",8,5,3,0,2,"['a dinosaur near the platform with a railing around it, and a tv near the wall', 'a dinosaur near the floor with a fencing around it, and a tv near the wall', 'a dinosaur near the floor with a railing under it, and a tv near the wall', 'a dinosaur near the floor with a railing above it, and a tv near the wall', 'a lizard near the floor with a railing around it, and a tv near the wall']",68.0,112.0,380.0,518.0
1216,"a man below boxes, a table holding lemons, and boxes above lemons.",8,4,4,0,1,"['a drawer below boxes, a table holding lemons, and boxes above lemons.', 'a man below boxes, a table holding mandarin, and boxes above lemons.', 'a man below boxes, a line holding lemons, and boxes above lemons.', 'a man below boxes, a table holding lemons, and boxes on lemons.', 'a case below boxes, a table holding lemons, and boxes above lemons.']",172.0,29.0,282.0,293.0
1244,three black letters on a wall,8,4,3,1,1,"['three black letters on a billboard', 'three black letters across a wall', 'three black letters on a block', 'three black prints on a wall', 'three black letters under a wall']",218.0,98.0,225.0,211.0
1281,"a tree in front of a building, another tree in front of a tower, and another tree",8,5,3,0,2,"['a grape in front of a building, another tree in front of a tower, and another tree', 'a tree in front of a tower, another tree in front of a tower, and another tree', 'a dock in front of a building, another tree in front of a tower, and another tree', 'a tree in front of a hill, another tree in front of a tower, and another tree', 'a tree in front of a building, another tree in front of a building, and another tree']",14.0,18.0,488.0,652.0
1282,"room filled with wine bottles, racks filled with wine bottles, and brick wall in room",8,4,4,0,1,"['room filled with wundere bottles, racks filled with wine bottles, and brick wall in room', 'aisle filled with wine bottles, racks filled with wine bottles, and brick wall in room', 'room filled with wine bottles, frame filled with wine bottles, and brick wall in room', 'cellar filled with wine bottles, racks filled with wine bottles, and brick wall in room', 'room filled with wine bottles, basement filled with wine bottles, and brick wall in room']",0.0,0.0,507.0,639.0
1284,"a padlock on top of a locker, and another padlock on top of another locker, and another locker that is on top of the padlock",8,5,3,0,2,"['a padlock on top of a box, and another padlock on top of another locker, and another locker that is on top of the padlock', 'a hook on top of a locker, and another padlock on top of another locker, and another locker that is on top of the padlock', 'a peg on top of a locker, and another padlock on top of another locker, and another locker that is on top of the padlock', 'a padlock on top of a tank, and another padlock on top of another locker, and another locker that is on top of the padlock', 'a padlock under top of a locker, and another padlock on top of another locker, and another locker that is on top of the padlock']",13.0,201.0,254.0,184.0
1375,a microphone for a drummer playing a drumset with a wire in front of it,8,5,3,0,2,"['a microphone for a drummer playing a woodet with a wire in front of it', 'a microphone for a canary playing a drumset with a wire in front of it', 'a microphone for a rapper playing a drumset with a wire in front of it', 'a pickup for a drummer playing a drumset with a wire in front of it', 'a microphone for a stringmer playing a drumset with a wire in front of it']",245.0,222.0,183.0,231.0
1411,"a window on a building, with another window on the building to the right, and another window on the building to the left",8,4,3,1,1,"['a frame on a building, with another window on the building to the right, and another window on the building to the left', 'a window on a door, with another window on the building to the right, and another window on the building to the left', 'a window on a building, with another window on the building to the right, and another window on the building to the arrive', 'a foot on a building, with another window on the building to the right, and another window on the building to the left', 'a window on a corner, with another window on the building to the right, and another window on the building to the left']",92.0,28.0,573.0,407.0
1466,a man wearing a backpack and an arrow pointing to a car near a road.,8,5,3,0,2,"['a teenager wearing a backpack and an arrow pointing to a car near a road.', 'a man wearing a boat and an arrow pointing to a car near a road.', 'a man wearing a backpack and an arrow pointing to a car across a road.', 'a man wearing a backpack and an letter pointing to a car near a road.', 'a man wearing a backpack and an arrow pointing to a car at a road.']",83.0,205.0,516.0,358.0
1482,"a woman in front of a building with a number on it, and a window on the building",8,5,3,0,2,"['a woman in front of a bed with a number on it, and a window on the building', 'a woman in front of a building with a number on it, and a base on the building', 'a woman in frundert of a building with a number on it, and a window on the building', 'a woman in fracrosst of a building with a number on it, and a window on the building', 'a woman in front of a building with a number on it, and a walker on the building']",107.0,3.0,504.0,493.0
1487,a building with another tree behind it and a car parked in front of the building. there is a light next to the car.,8,5,3,0,2,"['a building with another tree behind it and a motorcycle parked in front of the building. there is a light next to the car.', 'a path with another tree behind it and a car parked in front of the building. there is a light next to the car.', 'a building with another shrub behind it and a car parked in front of the building. there is a light next to the car.', 'a building with another tree behind it and a car parked in front of the building. there is a ultraviolet next to the car.', 'a building with another ivy behind it and a car parked in front of the building. there is a light next to the car.']",243.0,0.0,547.0,495.0
1489,"a window on a building, and two other windows on the building",8,4,3,1,1,"{'a window on a door, and two other windows on the building', 'a base on a building, and two other windows on the building', 'a window on a building, and two same windows on the building', 'a frame on a building, and two other windows on the building', 'a window on a side, and two other windows on the building'}",220.0,9.0,274.0,372.0
1517,white base on white desk with white board behind,8,3,2,3,1,"['white base on white bench with white board behind', 'white base on white box with white board behind', 'white base below white desk with white board behind', 'green base on white desk with white board behind', 'white library on white desk with white board behind']",0.0,0.0,579.0,410.0
1547,"a coffee mug on a table, with a cup and packet near it",8,4,4,0,1,"['a coffee mug on a table, with a bowl and packet near it', 'a coffee mug on a table, with a cup and band near it', 'a coffee mug across a table, with a cup and packet near it', 'a coffee mug on a table, with a cup and packet inside it', 'a coffee mug on a table, with a paper and packet near it']",84.0,25.0,495.0,415.0
1648,a tree next to a building with a sign and a light,8,4,4,0,2,"['a tree next to a building with a sign and a carrier', 'a tree next to a building with a pro and a light', 'a tree next to a buildoverg with a sign and a light', 'a tree next to a building with a file and a light', 'a bush next to a building with a sign and a light']",493.0,52.0,302.0,536.0
1672,"bin on floor, and books on top of another bin",8,5,3,0,2,"['bin on front, and books on top of another bin', 'bin under floor, and books on top of another bin', 'paper on floor, and books on top of another bin', 'bin on floor, and read on top of another bin', 'bin below floor, and books on top of another bin']",247.0,369.0,319.0,219.0
1691,"a desk with a drawer and a handle, and another drawer with another handle",8,5,3,0,2,"['a desk with a line and a handle, and another drawer with another handle', 'a desk with a drawer and a addition, and another drawer with another handle', 'a desk with a drawer and a crystal, and another drawer with another handle', 'a chair with a drawer and a handle, and another drawer with another handle', 'a box with a drawer and a handle, and another drawer with another handle']",308.0,220.0,488.0,361.0
1698,"maps, trim, and green paper on a wall",8,4,3,1,1,"['maps, trim, and white paper on a wall', 'maps, trim, and green paper on a room', 'maps, trim, and green paper on a box', 'maps, trim, and blue paper on a wall', 'maps, trim, and green dust on a wall']",429.0,18.0,293.0,578.0
1735,"a desk with a lamp, monitor, and bottle on it",8,4,4,0,1,"['a desk with a lamp, chief, and bottle on it', 'a desk with a mirror, monitor, and bottle on it', 'a chair with a lamp, monitor, and bottle on it', 'a desk with a lamp, monitor, and pitcher on it', 'a desk with a lamp, director, and bottle on it']",31.0,220.0,500.0,338.0
1793,"there are garbage bins for trash, recyclable plastics, and paper. there is a lid on the building.",8,5,2,1,3,"['there are garbage bins for trash, recyclable plastics, and paper. there is a lid below the building.', 'there are garbage trailers for trash, recyclable plastics, and paper. there is a lid on the building.', 'there are garbage bins for trash, recyclable plastics, and paper. there is a lid inside the building.', 'there are garbage pans for trash, recyclable plastics, and paper. there is a lid on the building.', 'there are garbage box for trash, recyclable plastics, and paper. there is a lid on the building.']",98.0,64.0,364.0,217.0
1800,"a motorcycle parked on the sidewalk, with a motorbike next to it and a gas tank of a bike.",8,5,3,0,2,"['a motorcycle parked on the sidewalk, with a motorcar next to it and a gas tank of a bike.', 'a motorcycle parked on the sidewalk, with a motortank next to it and a gas tank of a bike.', 'a cat parked on the sidewalk, with a motorbike next to it and a gas tank of a bike.', 'a motorcycle parked on the promenade, with a motorbike next to it and a gas tank of a bike.', 'a motorcycle parked on the alley, with a motorbike next to it and a gas tank of a bike.']",40.0,202.0,614.0,384.0
1804,dirt with a mountain and sky with clouds,8,4,4,0,1,"['wood with a mountain and sky with clouds', 'dirt with a mountain and neon with clouds', 'shell with a mountain and sky with clouds', 'dirt with a mountain and sky with field', 'dirt with a mountain and sky with power']",4.0,2.0,794.0,595.0
1835,a door on a house with a mailbox on the wall and a paper on the door,8,5,3,0,2,"['a door on a house with a mailbox on the knob and a paper on the door', 'a door on a house with a sack on the wall and a paper on the door', 'a door on a house with a mailbox on the house and a paper on the door', 'a wall on a house with a mailbox on the wall and a paper on the door', 'a door on a frame with a mailbox on the wall and a paper on the door']",81.0,1.0,718.0,597.0
1846,"a car, house, and tree on the front steps",8,4,3,1,1,"['a car, house, and tree on the front lane', 'a cat, house, and tree on the front steps', 'a car, house, and rosemary on the front steps', 'a car, house, and tree on the rear steps', 'a car, shack, and tree on the front steps']",174.0,47.0,519.0,362.0
1868,a house with a window and three other windows,8,5,2,1,3,"{'a house with a window and three same windows', 'a house with a basement and three other windows', 'a library with a window and three other windows', 'a house with a horse and three other windows', 'a flat with a window and three other windows'}",7.0,165.0,334.0,256.0
1928,"the bottom of a lamp post in front of a building, with a sidewalk in front of another building",8,5,3,0,2,"['the bottom of a lamp post in front of a building, with a mall in front of another building', 'the front of a lamp post in front of a building, with a sidewalk in front of another building', 'the bottom of a lamp post in front of a door, with a sidewalk in front of another building', 'the bottom of a lamp post in front of a building, with a boardwalk in front of another building', 'the belly of a lamp post in front of a building, with a sidewalk in front of another building']",45.0,21.0,690.0,524.0
1931,"a window on a building, with another window in another building and graffiti on the building",8,5,3,0,2,"['a window on a building, with another window in another building and sign on the building', 'a window on a side, with another window in another building and graffiti on the building', 'a window under a building, with another window in another building and graffiti on the building', 'a window on a wall, with another window in another building and graffiti on the building', 'a grill on a building, with another window in another building and graffiti on the building']",7.0,33.0,401.0,417.0
1939,a flower pot with flowers sitting on the front patio of a house,8,4,3,1,1,"['a flower pot with flowers sitting on the front deck of a house', 'a flower pot with flowers sitting on the front patio of a park', 'a flower pot with flowers sitting inside the front patio of a house', 'a flower pot with flowers sitting on the front wall of a house', 'a flower pot with flowers sitting on the front patio of a box']",0.0,0.0,353.0,578.0
1993,a headboard on a wall and a switch on another wall in a bedroom,8,5,3,0,2,"['a headboard on a wall and a dial on another wall in a bedroom', 'a headboard inside a wall and a switch on another wall in a bedroom', 'a slide on a wall and a switch on another wall in a bedroom', 'a headboard on a wall and a switch on another wall in a classroom', 'a headboard on a wall and a switch on another wall in a cage']",5.0,1.0,574.0,793.0
2015,a bed on the floor with a pillow on it and another pillow on the bed,8,5,3,0,2,"['a bed on the floor with a batting on it and another pillow on the bed', 'a bed below the floor with a pillow on it and another pillow on the bed', 'a chair on the floor with a pillow on it and another pillow on the bed', 'a bed on the floor with a mattress on it and another pillow on the bed', 'a bed under the floor with a pillow on it and another pillow on the bed']",256.0,248.0,542.0,349.0
2016,a light fixture in a mirror and a bench under a mirror on a wall,8,5,3,0,2,"['a light fixture in a mirror and a bench under a mirror below a wall', 'a light being in a mirror and a bench under a mirror on a wall', 'a light fixture in a mirror and a bench over a mirror on a wall', 'a light fixture in a mirror and a bench under a mirror on a hall', 'a light fixture under a mirror and a bench under a mirror on a wall']",1.0,0.0,794.0,597.0
2036,a bed with a pillow and a green pillow on it,8,4,3,1,1,"['a bed with a pillow and a green pillow under it', 'a sofa with a pillow and a green pillow on it', 'a bed with a puff and a green pillow on it', 'a bed with a panel and a green pillow on it', 'a box with a pillow and a green pillow on it']",11.0,175.0,569.0,420.0
2066,a person looking in a black mirror with a reflection of a tree in the mirror; the window is reflected in the mirror,8,4,3,1,1,"['a person looking in a black mirror with a reflection of a tree in the mirror; the foot is reflected in the mirror', 'a parent looking in a black mirror with a reflection of a tree in the mirror; the window is reflected in the mirror', 'a person looking in a black mirror with a line of a tree in the mirror; the window is reflected in the mirror', 'a person looking in a black lens with a reflection of a tree in the mirror; the window is reflected in the mirror', 'a person looking in a black cap with a reflection of a tree in the mirror; the window is reflected in the mirror']",79.0,33.0,633.0,385.0
2117,"shadows in a yard, with another shadows on dirt, and another shadows also in the yard",8,5,3,0,2,"['shadows in a barn, with another shadows on dirt, and another shadows also in the yard', 'shadows in a yard, with another shadows inside dirt, and another shadows also in the yard', 'shadows in a yard, with another shadows on asphalt, and another shadows also in the yard', 'shadows in a yard, with another shadows across dirt, and another shadows also in the yard', 'shadows in a second, with another shadows on dirt, and another shadows also in the yard']",27.0,194.0,714.0,404.0
2119,"a house with a balcony and a deck, and a fence along the yard.",8,5,3,0,2,"['a house with a balcony and a stage, and a fence along the yard.', 'a terrace with a balcony and a deck, and a fence along the yard.', 'a deck with a balcony and a deck, and a fence along the yard.', 'a house with a balcony and a deck, and a rail along the yard.', 'a house with a balcony and a landing, and a fence along the yard.']",42.0,1.0,754.0,597.0
2158,"a window shade on a window in a dining room, and a painting on the wall",8,5,3,0,2,"['a wneardow shade on a window in a dining room, and a painting on the wall', 'a window shade inside a window in a dining room, and a painting on the wall', 'a window shade on a window in a dining room, and a view on the wall', 'a sash shade on a window in a dining room, and a painting on the wall', 'a window shade on a window in a dining room, and a scene on the wall']",0.0,2.0,798.0,594.0
