image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
286,burger on meat. there is a plate.,4,3,1,0,2,"{'burger below meat. there is a plate.', 'burger on meat. there is a third.', 'burger across meat. there is a plate.', 'burger on ice. there is a plate.', 'burger on cheese. there is a plate.'}",53.0,128.0,339.0,245.0
310,flag on flower. there is a building.,4,3,1,0,2,"['flag across flower. there is a building.', 'flag on flower. there is a cross.', 'flag below flower. there is a building.', 'colors on flower. there is a building.', 'flag on flower. there is a ring.']",6.0,0.0,496.0,592.0
319,tree has branch. there is a leaf.,4,3,1,0,2,"['ivy has branch. there is a leaf.', 'tree refuse branch. there is a leaf.', 'tree has panel. there is a leaf.', 'tree has branch. there is a head.', 'tree has jury. there is a leaf.']",179.0,0.0,617.0,519.0
327,woman walking down street. there is a pants.,4,3,1,0,2,"['man walking down street. there is a pants.', 'woman walking down trail. there is a pants.', 'mind walking down street. there is a pants.', 'woman walking down freeway. there is a pants.', 'woman walking down street. there is a boxers.']",232.0,233.0,374.0,292.0
339,man by building. there is a shirt.,4,3,1,0,2,"['man in building. there is a shirt.', 'man by face. there is a shirt.', 'brick by building. there is a shirt.', 'family by building. there is a shirt.', 'man by building. there is a top.']",12.0,18.0,286.0,432.0
345,car has tire. there is a wndows.,4,3,1,0,2,"['car has interest. there is a wndows.', 'car lack tire. there is a wndows.', 'car refuse tire. there is a wndows.', 'motorcycle has tire. there is a wndows.', 'car has collar. there is a wndows.']",352.0,193.0,286.0,269.0
371,phone behind monitor. there is a screen.,4,3,1,0,2,"['phone behind monitor. there is a connection.', 'phone behind director. there is a screen.', 'flash behind monitor. there is a screen.', 'monitor behind monitor. there is a screen.', 'phone behind monitor. there is a bell.']",186.0,107.0,334.0,254.0
387,trash can on ground. there is a liner.,4,3,1,0,2,"['trash can inside ground. there is a liner.', 'trash can across ground. there is a liner.', 'trash can on water. there is a liner.', 'trash can on ground. there is a flare.', 'trash can on location. there is a liner.']",46.0,508.0,499.0,289.0
390,man sitting at a desk. there is a shirt.,4,3,1,0,2,"['tourist sitting at a desk. there is a shirt.', 'father sitting at a desk. there is a shirt.', 'man sitting at a desk. there is a suit.', 'man sitting at a booth. there is a shirt.', 'man sitting at a console. there is a shirt.']",20.0,28.0,764.0,572.0
412,boy has shirt. there is a hair.,4,3,1,0,2,"['kid has shirt. there is a hair.', 'boy lack shirt. there is a hair.', 'boy refuse shirt. there is a hair.', 'boy has fur. there is a hair.', 'boy has weeds. there is a hair.']",1.0,0.0,253.0,254.0
441,man wears jacket. there is a wall.,4,3,1,0,2,"['nobody wears jacket. there is a wall.', 'man wears afghan. there is a wall.', 'light wears jacket. there is a wall.', 'man wears jacket. there is a box.', 'man wears jacket. there is a tent.']",81.0,9.0,453.0,271.0
453,speaker beside pope. there is a stand.,4,3,1,0,2,"['speaker beside pope. there is a dog.', 'speaker beside chair. there is a stand.', 'speaker beside pope. there is a line.', 'speaker beside president. there is a stand.', 'rat beside pope. there is a stand.']",19.0,111.0,237.0,457.0
473,glasses on man. there is a forehead.,4,3,1,0,2,"['steel on man. there is a forehead.', 'glasses on red. there is a forehead.', 'strap on man. there is a forehead.', 'glasses across man. there is a forehead.', 'glasses on man. there is a face.']",298.0,137.0,240.0,258.0
483,man in cap. there is a street.,4,3,1,0,2,"['man above cap. there is a street.', 'man in suit. there is a street.', 'man in cap. there is a spur.', 'man in cap. there is a pike.', 'man near cap. there is a street.']",280.0,141.0,489.0,446.0
493,chair with backpack. backpack on chair.,4,2,2,0,1,"['chair with basin. backpack on chair.', 'bed with backpack. backpack on chair.', 'box with backpack. backpack on chair.', 'chair with wheel. backpack on chair.', 'chair with backpack. backpack across chair.']",61.0,290.0,205.0,288.0
519,bedroom in photo. photo of bedroom.,4,2,2,0,1,"['bedroom around photo. photo of bedroom.', 'bedroom in set. photo of bedroom.', 'study in photo. photo of bedroom.', 'bedroom in work. photo of bedroom.', 'gallery in photo. photo of bedroom.']",1.0,9.0,788.0,586.0
520,alarm clock on shelf. there is a dresser.,4,3,1,0,2,"['alarm clock across shelf. there is a dresser.', 'alarm clock inside shelf. there is a dresser.', 'alarm clock on shelf. there is a closet.', 'alarm clock on display. there is a dresser.', 'alarm clock on shelf. there is a lamp.']",508.0,287.0,290.0,311.0
529,dishwasher under counter. counter has counter.,4,2,2,0,1,"['dishwasher by counter. counter has counter.', 'dishwasher under counter. counter lack counter.', 'disposal under counter. counter has counter.', 'dishwasher under counter. counter refuse counter.', 'dishwasher on counter. counter has counter.']",624.0,232.0,175.0,302.0
575,chair with shawl. shawl on chair.,4,2,2,0,1,"['chair with shawl. shawl under chair.', 'chair with cape. shawl on chair.', 'stand with shawl. shawl on chair.', 'bed with shawl. shawl on chair.', 'chair with jacket. shawl on chair.']",35.0,218.0,200.0,340.0
591,tree has branch. there is another branch.,4,3,1,0,2,"['tree has panel. there is another branch.', 'cactus has branch. there is another branch.', 'banana has branch. there is another branch.', 'tree refuse branch. there is another branch.', 'tree lack branch. there is another branch.']",268.0,0.0,331.0,312.0
619,clock on wall. there is a building.,4,3,1,0,2,"['clock on stop. there is a building.', 'clock across wall. there is a building.', 'clock on screen. there is a building.', 'clock on wall. there is a well.', 'clock under wall. there is a building.']",238.0,1.0,557.0,283.0
626,man wearing backpack. there is a sidewalk.,4,3,1,0,2,"['girl wearing backpack. there is a sidewalk.', 'man wearing briefcase. there is a sidewalk.', 'man wearing backpack. there is a boardwalk.', 'man wearing skin. there is a sidewalk.', 'man wearing backpack. there is a mall.']",494.0,298.0,305.0,302.0
627,car at curb. there is a street.,4,3,1,0,2,"['car at curb. there is a bypass.', 'car at curb. there is a motorway.', 'car at head. there is a street.', 'car over curb. there is a street.', 'car under curb. there is a street.']",418.0,229.0,381.0,342.0
632,statue on frame. frame around frame.,4,2,2,0,1,"['statue on frame. frame inside frame.', 'statue under frame. frame around frame.', 'mobile on frame. frame around frame.', 'statue on foundation. frame around frame.', 'statue on foot. frame around frame.']",121.0,48.0,628.0,486.0
635,people looking in windows. there is a outside.,4,3,1,0,2,"['people looking in binary. there is a outside.', 'time looking in windows. there is a outside.', 'people looking in supervisor. there is a outside.', 'people looking in windows. there is a skyline.', 'sign looking in windows. there is a outside.']",14.0,21.0,775.0,523.0
646,light on post. there is a wall.,4,3,1,0,2,"['light on left. there is a wall.', 'light on post. there is a hut.', 'light below post. there is a wall.', 'infrared on post. there is a wall.', 'heavy on post. there is a wall.']",455.0,285.0,336.0,304.0
650,people walking on trail. there is a path.,4,3,1,0,2,"['man walking on trail. there is a path.', 'people walking on trail. there is a promotion.', 'time walking on trail. there is a path.', 'people walking on trail. there is a movement.', 'people walking on beat. there is a path.']",459.0,260.0,340.0,338.0
681,bird on another bird. there is a water.,4,3,1,0,2,"['bird under another bird. there is a water.', 'mammalian on another bird. there is a water.', 'bird on another bird. there is a spice.', 'bird below another bird. there is a water.', 'mammal on another bird. there is a water.']",1.0,95.0,398.0,439.0
684,boys on boat. there is a water.,4,3,1,0,2,"['boys on capsule. there is a water.', 'boys below boat. there is a water.', 'boys on yacht. there is a water.', 'boys under boat. there is a water.', 'boys on boat. there is a atmosphere.']",439.0,0.0,356.0,219.0
791,man stands beside street. there is a shirt.,4,3,1,0,2,"['nobody stands beside street. there is a shirt.', 'man stands beside trail. there is a shirt.', 'father stands beside street. there is a shirt.', 'man stands beside street. there is a wash.', 'man stands beside street. there is a suit.']",26.0,182.0,737.0,380.0
814,boats parked on dock. there is a water.,4,3,1,0,2,"['yacht parked on dock. there is a water.', 'boats parked on court. there is a water.', 'boats parked on dock. there is a air.', 'galley parked on dock. there is a water.', 'boats parked on dock. there is a atmosphere.']",6.0,85.0,792.0,514.0
847,letters are on building. building has letters.,4,2,2,0,1,"{'letters are on screen. building has letters.', 'letters are on building. building lack letters.', 'letters are on building. building refuse letters.', 'letters are on top. building has letters.', 'fashion are on building. building has letters.'}",4.0,0.0,403.0,351.0
858,tree planted in planter. there is a sidewalk.,4,3,1,0,2,"['tree planted in father. there is a sidewalk.', 'tree planted in author. there is a sidewalk.', 'tree planted in planter. there is a boardwalk.', 'vegetable planted in planter. there is a sidewalk.', 'tree planted in planter. there is a alley.']",72.0,4.0,727.0,595.0
877,building in distance. there is a windows.,4,3,1,0,2,"['figure in distance. there is a windows.', 'well in distance. there is a windows.', 'building in distance. there is a patch.', 'building in distance. there is a utility.', 'building in true. there is a windows.']",34.0,193.0,337.0,276.0
888,woman in crosswalk. there is a phone.,4,3,1,0,2,"['woman in crosswalk. there is a man.', 'woman in line. there is a phone.', 'woman under crosswalk. there is a phone.', 'man in crosswalk. there is a phone.', 'woman in flight. there is a phone.']",3.0,75.0,390.0,387.0
888,person with glasses. there is a crosswalk.,4,3,1,0,2,"['person with chair. there is a crosswalk.', 'person with glasses. there is a walk.', 'stuff with glasses. there is a crosswalk.', 'person with binoculars. there is a crosswalk.', 'agent with glasses. there is a crosswalk.']",33.0,146.0,601.0,315.0
936,cup beside bowl. there is a counter.,4,3,1,0,2,"['cup beside bowl. there is a couch.', 'dish beside bowl. there is a counter.', 'spoon beside bowl. there is a counter.', 'cup beside chest. there is a counter.', 'cup beside bowl. there is a desk.']",163.0,260.0,409.0,211.0
947,palm tree has branch. there is a trunk.,4,3,1,0,2,"['palm tree has branch. there is a cane.', 'palm tree has panel. there is a trunk.', 'palm tree refuse branch. there is a trunk.', 'palm tree has board. there is a trunk.', 'palm tree has branch. there is a flower.']",90.0,8.0,354.0,675.0
951,people visiting attraction. there is a pavement.,4,3,1,0,2,"['people visiting capacity. there is a pavement.', 'people visiting electricity. there is a pavement.', 'community visiting attraction. there is a pavement.', 'people visiting attraction. there is a stand.', 'people visiting attraction. there is a block.']",2.0,294.0,530.0,505.0
955,cat has eye. there is another eye.,4,3,1,0,2,"['dog has eye. there is another eye.', 'cat has liver. there is another eye.', 'cat has penis. there is another eye.', 'cat lack eye. there is another eye.', 'cat refuse eye. there is another eye.']",6.0,60.0,447.0,352.0
962,woman wearing headband. there is a eyes.,4,3,1,0,2,"['woman wearing headband. there is a god.', 'woman wearing sash. there is a eyes.', 'woman wearing headband. there is a pole.', 'boy wearing headband. there is a eyes.', 'man wearing headband. there is a eyes.']",234.0,55.0,512.0,531.0
963,man wears jacket. there is a sidewalk.,4,3,1,0,2,"['boy wears jacket. there is a sidewalk.', 'nobody wears jacket. there is a sidewalk.', 'man wears afghan. there is a sidewalk.', 'man wears jacket. there is a boardwalk.', 'man wears jacket. there is a alley.']",140.0,77.0,535.0,522.0
975,tree has another leaves. there is a leaves.,4,3,1,0,2,"['tree has another root. there is a leaves.', 'tree lack another leaves. there is a leaves.', 'bush has another leaves. there is a leaves.', 'tree has another head. there is a leaves.', 'tree refuse another leaves. there is a leaves.']",335.0,137.0,246.0,259.0
986,plate with banana. there is a markings.,4,3,1,0,2,"{'plate with banana. there is a song.', 'third with banana. there is a markings.', 'plate with clover. there is a markings.', 'plate with banana. there is a stamp.', 'plate with simple. there is a markings.'}",107.0,81.0,484.0,393.0
1002,machine has glass. there is a leg.,4,3,1,0,2,"['machine has glass. there is a finger.', 'machine has food. there is a leg.', 'pod has glass. there is a leg.', 'machine has glass. there is a toe.', 'machine lack glass. there is a leg.']",2.0,99.0,193.0,310.0
1002,machine has leg. there is a glass.,4,3,1,0,2,"['machine lack leg. there is a glass.', 'lift has leg. there is a glass.', 'machine has leg. there is a medium.', 'machine has leg. there is a plastic.', 'machine refuse leg. there is a glass.']",185.0,92.0,169.0,269.0
1020,man near easel. there is a shirt.,4,3,1,0,2,"['man in easel. there is a shirt.', 'head near easel. there is a shirt.', 'man near easel. there is a cap.', 'man on easel. there is a shirt.', 'man near easel. there is a robe.']",309.0,186.0,176.0,303.0
1071,building has lines. there is a doorway.,4,3,1,0,2,"['water has lines. there is a doorway.', 'building has rear. there is a doorway.', 'building has row. there is a doorway.', 'building lack lines. there is a doorway.', 'building refuse lines. there is a doorway.']",481.0,5.0,314.0,259.0
1075,screen projecting image. there is a wall.,4,3,1,0,2,"['screen projecting center. there is a wall.', 'screen projecting image. there is a frame.', 'screen projecting image. there is a room.', 'blank projecting image. there is a wall.', 'body projecting image. there is a wall.']",215.0,58.0,415.0,233.0
1098,picture hanging on wall. there is a headboard.,4,3,1,0,2,"['job hanging on wall. there is a headboard.', 'picture hanging on wall. there is a window.', 'picture hanging on frame. there is a headboard.', 'book hanging on wall. there is a headboard.', 'picture hanging on wall. there is a tap.']",455.0,61.0,225.0,248.0
1105,wall on building. there is a shelf.,4,3,1,0,2,"['wall on top. there is a shelf.', 'works on building. there is a shelf.', 'wall on building. there is a bar.', 'wall under building. there is a shelf.', 'wall below building. there is a shelf.']",0.0,0.0,798.0,542.0
1110,window has frame. there is a wall.,4,3,1,0,2,"['window has sash. there is a wall.', 'window has frame. there is a turret.', 'base has frame. there is a wall.', 'window has frame. there is a frame.', 'window lack frame. there is a wall.']",3.0,0.0,395.0,276.0
1126,person wearing glove. glove on glove.,4,2,2,0,1,"['action wearing glove. glove on glove.', 'person wearing bars. glove on glove.', 'head wearing glove. glove on glove.', 'person wearing bag. glove on glove.', 'persinside wearing glove. glove on glove.']",2.0,72.0,176.0,260.0
1136,window on building. there is a escape.,4,3,1,0,2,"['frame on building. there is a escape.', 'window on water. there is a escape.', 'window on building. there is a struggle.', 'window on top. there is a escape.', 'window on building. there is a lift.']",41.0,28.0,471.0,341.0
1142,light on wall. there is a ceiling.,4,3,1,0,2,"['light below wall. there is a ceiling.', 'heavy on wall. there is a ceiling.', 'light on wall. there is a face.', 'light across wall. there is a ceiling.', 'light on screen. there is a ceiling.']",419.0,25.0,214.0,357.0
1160,man in another water. there is a water.,4,3,1,0,2,"['man across another water. there is a water.', 'man in another atmosphere. there is a water.', 'catch in another water. there is a water.', 'man in another oxygen. there is a water.', 'man by another water. there is a water.']",25.0,233.0,244.0,204.0
1203,child eats lunch. there is a jacket.,4,3,1,0,2,"['child eats tea. there is a jacket.', 'man eats lunch. there is a jacket.', 'child eats breakfast. there is a jacket.', 'child eats lunch. there is a cape.', 'boy eats lunch. there is a jacket.']",129.0,288.0,271.0,306.0
1214,tree has branch. there is a trunk.,4,3,1,0,2,"['simple has branch. there is a trunk.', 'tree lack branch. there is a trunk.', 'tree has branch. there is a bud.', 'tree has branch. there is a flower.', 'banana has branch. there is a trunk.']",325.0,2.0,471.0,289.0
1236,sky over another land. there is a land.,4,3,1,0,2,"['sky at another land. there is a land.', 'sky over another money. there is a land.', 'helium over another land. there is a land.', 'sky over another effects. there is a land.', 'sky near another land. there is a land.']",13.0,13.0,448.0,467.0
1304,sofa on another floor. there is a floor.,4,3,1,0,2,"['sofa below another floor. there is a floor.', 'sofa under another floor. there is a floor.', 'box on another floor. there is a floor.', 'board on another floor. there is a floor.', 'sofa on another beam. there is a floor.']",143.0,207.0,646.0,323.0
1306,photos on table. there is a wall.,4,3,1,0,2,"['photos on table. there is a bar.', 'photos on series. there is a wall.', 'photos below table. there is a wall.', 'paper on table. there is a wall.', 'photos on row. there is a wall.']",1.0,3.0,436.0,378.0
1306,chair in front of desk. there is a floor.,4,3,1,0,2,"['chair in front of desk. there is a beam.', 'stand in front of desk. there is a floor.', 'chair in front of desk. there is a platform.', 'chair in front of bed. there is a floor.', 'chair in front of board. there is a floor.']",229.0,185.0,393.0,209.0
1366,outlet on wall. there is a baseboard.,4,3,1,0,2,"['outlet below wall. there is a baseboard.', 'office on wall. there is a baseboard.', 'outlet on screen. there is a baseboard.', 'outlet on wall. there is a tattoo.', 'outlet inside wall. there is a baseboard.']",6.0,42.0,240.0,236.0
1378,cushion on chair. there is another chair.,4,3,1,0,2,"['cushion on couch. there is another chair.', 'step on chair. there is another chair.', 'cushiunder on chair. there is another chair.', 'board on chair. there is another chair.', 'cushiacross on chair. there is another chair.']",236.0,10.0,361.0,389.0
1390,lady wearing pants. there is a desk.,4,3,1,0,2,"['guy wearing pants. there is a desk.', 'lady wearing shorts. there is a desk.', 'lady wearing briefs. there is a desk.', 'girl wearing pants. there is a desk.', 'lady wearing pants. there is a file.']",2.0,176.0,464.0,380.0
1402,poster has pictures. there is a numbers.,4,3,1,0,2,"['art has pictures. there is a numbers.', 'poster has document. there is a numbers.', 'poster has paper. there is a numbers.', 'poster lack pictures. there is a numbers.', 'poster refuse pictures. there is a numbers.']",82.0,113.0,375.0,263.0
1403,window in building. building with window.,4,2,2,0,1,"['wbelowdow in building. building with window.', 'wneardow in building. building with window.', 'window in corner. building with window.', 'frame in building. building with window.', 'window in window. building with window.']",73.0,151.0,264.0,261.0
1418,woman on grass. there is a head.,4,3,1,0,2,"['woman under grass. there is a head.', 'woman on reed. there is a head.', 'girl on grass. there is a head.', 'woman on grass. there is a foot.', 'woman on grass. there is a band.']",220.0,298.0,539.0,299.0
1447,car parked on curb. there is a street.,4,3,1,0,2,"['car parked on rim. there is a street.', 'car parked on curb. there is a bypass.', 'truck parked on curb. there is a street.', 'car parked on lip. there is a street.', 'cat parked on curb. there is a street.']",416.0,367.0,380.0,223.0
1454,person sitting in front of building. there is a sidewalk.,4,3,1,0,2,"['lot sitting in front of building. there is a sidewalk.', 'person sitting in front of mine. there is a sidewalk.', 'person sitting in front of window. there is a sidewalk.', 'wall sitting in front of building. there is a sidewalk.', 'person sitting in front of building. there is a promenade.']",137.0,143.0,548.0,370.0
1455,steeple of church. there is a building.,4,3,1,0,2,"['steeple of service. there is a building.', 'hall of church. there is a building.', 'steeple of church. there is a tower.', 'steeple of school. there is a building.', 'corner of church. there is a building.']",251.0,79.0,504.0,402.0
1500,car on street. there is another street.,4,3,1,0,2,"['car under street. there is another street.', 'truck on street. there is another street.', 'car on motorway. there is another street.', 'car on freeway. there is another street.', 'bike on street. there is another street.']",577.0,232.0,219.0,364.0
1521,workstation has another wall. there is a wall.,4,3,1,0,2,"{'workstation has another room. there is a wall.', 'workstation refuse another wall. there is a wall.', 'portal has another wall. there is a wall.', 'workstation lack another wall. there is a wall.', 'workstation has another center. there is a wall.'}",2.0,0.0,637.0,479.0
1546,hallway on carpet. there is a door.,4,3,1,0,2,"['hallway under carpet. there is a door.', 'hallway on back. there is a door.', 'hallway across carpet. there is a door.', 'subway on carpet. there is a door.', 'hallway on carpet. there is a bar.']",320.0,52.0,319.0,426.0
1595,floor has bench. there is a pole.,4,3,1,0,2,"['floor has bench. there is a fork.', 'floor lack bench. there is a pole.', 'back has bench. there is a pole.', 'floor refuse bench. there is a pole.', 'floor has bed. there is a pole.']",1.0,53.0,412.0,276.0
1608,car on street. there is a road.,4,3,1,0,2,"['car on street. there is a window.', 'car below street. there is a road.', 'car on interstate. there is a road.', 'bike on street. there is a road.', 'motorcycle on street. there is a road.']",3.0,266.0,363.0,264.0
1631,light near bulding. there is a pole.,4,3,1,0,2,"['light in bulding. there is a pole.', 'ultraviolet near bulding. there is a pole.', 'light near bulding. there is a club.', 'light by bulding. there is a pole.', 'light near bulding. there is a gig.']",72.0,1.0,341.0,413.0
1632,van parked on street. there is a door.,4,3,1,0,2,"['van parked on street. there is a hedge.', 'van parked on spur. there is a door.', 'deco parked on street. there is a door.', 'van parked on street. there is a wall.', 'van parked on expressway. there is a door.']",528.0,158.0,270.0,393.0
1642,lights on car. there is another car.,4,3,1,0,2,"['lights inside car. there is another car.', 'lights across car. there is another car.', 'carrier on car. there is another car.', 'lights on tank. there is another car.', 'lights on bike. there is another car.']",281.0,282.0,325.0,240.0
1674,button on another monitor. there is a monitor.,4,3,1,0,2,"['link on another monitor. there is a monitor.', 'button on another foreman. there is a monitor.', 'clip on another monitor. there is a monitor.', 'buttinside on another monitor. there is a monitor.', 'button on another boss. there is a monitor.']",184.0,72.0,360.0,324.0
1675,sign on screen. there is a computer.,4,3,1,0,2,"['sign on screen. there is a light.', 'sign on board. there is a computer.', 'imprint on screen. there is a computer.', 'proof on screen. there is a computer.', 'sign on door. there is a computer.']",186.0,32.0,367.0,337.0
1747,man speaking at podium. there is a audience.,4,3,1,0,2,"['man speaking at stand. there is a audience.', 'man speaking near podium. there is a audience.', 'man speaking at podium. there is a room.', 'man speaking above podium. there is a audience.', 'man speaking at deck. there is a audience.']",10.0,150.0,788.0,445.0
1759,tree on side of sidewalk. there is a leaves.,4,3,1,0,2,"['tree on side of sidewalk. there is a cup.', 'tree on side of boardwalk. there is a leaves.', 'bush on side of sidewalk. there is a leaves.', 'tree on side of sidewalk. there is a runner.', 'shrub on side of sidewalk. there is a leaves.']",318.0,85.0,481.0,436.0
1763,lamp on wall. there is a building.,4,3,1,0,2,"['lamp below wall. there is a building.', 'lamp on wall. there is a wall.', 'lamp on deck. there is a building.', 'lamp on wall. there is a pool.', 'lamp on stop. there is a building.']",513.0,115.0,186.0,275.0
1764,wall on another building. there is a building.,4,3,1,0,2,"['wall on another corner. there is a building.', 'wall on another wall. there is a building.', 'house on another building. there is a building.', 'wall inside another building. there is a building.', 'plaque on another building. there is a building.']",5.0,6.0,545.0,532.0
1798,building has window. there is a balcony.,4,3,1,0,2,"['balcony has window. there is a balcony.', 'building lack window. there is a balcony.', 'door has window. there is a balcony.', 'building has cornice. there is a balcony.', 'building refuse window. there is a balcony.']",452.0,3.0,347.0,242.0
1814,building has a window. there is a stairs.,4,3,1,0,2,"['floor has a window. there is a stairs.', 'building has a window. there is a crossing.', 'building has a base. there is a stairs.', 'building has a window. there is a entrance.', 'building has a cornice. there is a stairs.']",151.0,1.0,559.0,581.0
1820,glasses on head. there is a man.,4,3,1,0,2,"['sword on head. there is a man.', 'glasses on face. there is a man.', 'glasses on head. there is a woman.', 'knife on head. there is a man.', 'glasses below head. there is a man.']",269.0,363.0,313.0,234.0
1842,deli sign on sidewalk. there is a building.,4,3,1,0,2,"['deli sign on alley. there is a building.', 'deli sign on sidewalk. there is a sign.', 'deli sign on mall. there is a building.', 'deli sign inside sidewalk. there is a building.', 'deli sign on sidewalk. there is a window.']",4.0,156.0,330.0,266.0
1848,light on pole. there is a houses.,4,3,1,0,2,"['light on pole. there is a wall.', 'light on pole. there is a screen.', 'light inside pole. there is a houses.', 'light on rail. there is a houses.', 'light under pole. there is a houses.']",343.0,60.0,454.0,359.0
1857,people on sidewalk. there is a bookstore.,4,3,1,0,2,"['group on sidewalk. there is a bookstore.', 'people inside sidewalk. there is a bookstore.', 'people on sidewalk. there is a bakery.', 'people on promenade. there is a bookstore.', 'people on sidewalk. there is a bazaar.']",2.0,237.0,401.0,235.0
1868,house has window. there is another window.,4,3,1,0,2,"['house has horse. there is another window.', 'park has window. there is another window.', 'house refuse window. there is another window.', 'house lack window. there is another window.', 'box has window. there is another window.']",4.0,166.0,352.0,238.0
1882,banner on another building. there is a building.,4,3,1,0,2,"['banner inside another building. there is a building.', 'jack on another building. there is a building.', 'bearing on another building. there is a building.', 'banner under another building. there is a building.', 'banner on another side. there is a building.']",15.0,0.0,752.0,433.0
1888,tree with leaves. there is a fence.,4,3,1,0,2,"['fern with leaves. there is a fence.', 'tree with stalk. there is a fence.', 'tree with stem. there is a fence.', 'tree with leaves. there is a wing.', 'bush with leaves. there is a fence.']",2.0,5.0,231.0,357.0
1890,man wearing glasses. there is a down.,4,3,1,0,2,"['man wearing gun. there is a down.', 'kid wearing glasses. there is a down.', 'man wearing knife. there is a down.', 'girl wearing glasses. there is a down.', 'man wearing glasses. there is a lock.']",139.0,96.0,660.0,504.0
1895,ripple in water. there is a rocks.,4,3,1,0,2,"['ripple over water. there is a rocks.', 'ripple in soda. there is a rocks.', 'ripple under water. there is a rocks.', 'ripple in rubber. there is a rocks.', 'ripple in water. there is a line.']",4.0,153.0,794.0,402.0
1902,woman standing on boat. there is a shirt.,4,3,1,0,2,"['girl standing on boat. there is a shirt.', 'head standing on boat. there is a shirt.', 'woman standing on ship. there is a shirt.', 'woman standing on boat. there is a costume.', 'woman standing on boat. there is a wash.']",190.0,4.0,516.0,510.0
