image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
664,"a man is holding a stuffed animal and the stuffed animal is leaning on a table. there is a cup, pot, and cake on the table.",11,6,5,0,1,"['a man is laying on a stuffed animal and the stuffed animal is leaning on a table. there is a cup, pot, and cake on the table.', 'a table is holding a stuffed animal and the stuffed animal is leaning on a man. there is a cup, pot, and cake on the table.', 'a vase is holding a stuffed animal and the stuffed animal is leaning on a table. there is a cup, pot, and cake on the table.', 'a man is on a stuffed animal and the stuffed animal is leaning holding a table. there is a cup, pot, and cake on the table.', 'a man is holding a stuffed animal and the stuffed animal is laying on a table. there is a cup, pot, and cake on the table.']",12.0,12.0,788.0,579.0
674,a man in a courtyard in front of a building. the building has three windows.,11,6,5,0,1,"['a man in a courtyard in front of a window. the building has three buildings.', 'a man in a window in front of a building. the building has three courtyards.', 'a building in a courtyard in front of a man. the man has three windows.', 'a man in a building in front of a courtyard. the courtyard has three windows.', 'a window in a courtyard in front of a building. the building has three mans.']",0.0,1.0,800.0,598.0
713,"trees with leaves, a car on a road, a window on a building, and the sky",11,7,4,0,3,"['trees with leaves, a car below a road, a window below a building, and the sky', 'sky with leaves, a car on a road, a window on a building, and the trees', 'building with leaves, a car on a road, a window on a trees, and the sky', 'trees with building, a car on a road, a window on a leaves, and the sky', 'window with leaves, a car on a road, a trees on a building, and the sky']",20.0,21.0,612.0,557.0
736,bicycle parked beside black pole with street signs. window above a maroon awning where people are walking past,11,6,4,1,2,"['bicycle parked beside black people with street signs. window above a maroon awning where pole are walking past', 'pole parked beside black bicycle with street signs. window above a maroon awning where people are walking past', 'bicycle above black pole with street signs. window parked beside a maroon awning where people are walking past', 'bicycle parked beside black window with street signs. pole above a maroon awning where people are walking past', 'marooon awning parked beside black pole with street signs. window above a maroon awning where people are walking past']",210.0,138.0,263.0,405.0
1027,projector on ceiling with black lights on stage and stairs leading to stage,11,5,5,1,1,"['projector on lights with black ceiling on stage and stairs leading to stage', 'projector on ceiling with black lights on stairs and stage leading to stairs', 'stage on ceiling with black lights on projector and stairs leading to projector', 'projector on stairs with black lights on stage and ceiling leading to stage', 'projector on stage with black lights on ceiling and stairs leading to ceiling']",0.0,0.0,558.0,280.0
1040,"a toy in a ball pit near a window with blinds. there are also balls near the window, and a sign on the window.",11,6,5,0,1,"['a toy in a sign near a window with blinds. there are also balls near the window, and a ball pit on the window.', 'a toy in a ball pit near a blinds with window. there are also balls near the blinds, and a sign on the blinds.', 'a blinds in a ball pit near a window with toy. there are also balls near the window, and a sign on the window.', 'a toy in a ball pit near a sign with blinds. there are also balls near the window, and a window on the sign.', 'a sign in a ball pit near a window with blinds. there are also balls near the window, and a toy on the window.']",4.0,0.0,796.0,600.0
1064,"a bureau with a flower arrangement, a lamp, and a mirror above it near a window with a blind",11,6,5,0,1,"['a bureau with a flower arrangement, a lamp, and a window above it near a mirror with a blind', 'a bureau with a flower arrangement, a lamp, and a blind above it near a window with a mirror', 'a bureau with a blind, a lamp, and a mirror above it near a window with a flower arrangement', 'a bureau with a flower arrangement, a lamp, and a mirror on it near a window with a blind', 'a window with a flower arrangement, a lamp, and a mirror above it near a bureau with a blind']",47.0,69.0,263.0,210.0
1072,a bike with a light on the back tire and the front tire next to a building,11,5,4,2,1,"['a bike with a light on the back building and the front tire next to a tire', 'a bike with a light on back of the back tire and the fron back oft tire next to a building', 'a bike with a building on the back tire and the front tire next to a light', 'a tire with a light on the back bike and the front tire next to a building', 'a building with a light on the back tire and the front tire next to a bike']",2.0,1.0,297.0,204.0
1090,a bus on a street with a line. the bus has lights and a windshield. a man is walking to the bus.,11,6,5,0,1,"['a lights on a street with a line. the lights has bus and a windshield. a man is walking to the lights.', 'a bus walking to a street with a line. the bus has lights and a windshield. a man is on the bus.', 'a bus on a street with a line. the bus has lights and a man. a windshield is walking to the bus.', 'a man on a street with a line. the man has lights and a windshield. a bus is walking to the man.', 'a bus on a man with a line. the bus has lights and a windshield. a street is walking to the bus.']",1.0,2.0,592.0,446.0
1130,"man standing by a stand with tomatoes, which has a canopoy over it, and a green cloth under the tomatoes",11,5,5,1,1,"['man standing by a stand with cloth, which has a canopoy over it, and a green tomatoes under the cloth', 'tarp roofs standing by a stand with tomatoes, which has a canopoy over it, and a green cloth under the tomatoes', 'cloth standing by a stand with tomatoes, which has a canopoy over it, and a green man under the tomatoes', 'man tomatoesing by a stand with stand, which has a canopoy over it, and a green cloth under the stand', 'tomatoes standing by a stand with man, which has a canopoy over it, and a green cloth under the man']",15.0,15.0,467.0,352.0
1185,"a stove with a knob, cooking pot, and two drawers. there are three knobs on the stove.",11,6,5,0,1,"['a stove with a knob, cooking pot, and two drawers. there are three knobs next to the stove.', 'a stove with a drawers, cooking pot, and two knob. there are three drawerss on the stove.', 'a stove with a cooking pot, knob, and two drawers. there are three cooking pots on the stove.', 'a knob with a stove, cooking pot, and two drawers. there are three knobs on the knob.', 'a drawers with a knob, cooking pot, and two stove. there are three knobs on the drawers.']",36.0,308.0,191.0,264.0
1293,"a keyboard with a key, mouse, power cord, and power strip on a table",11,7,4,0,3,"['a power stripboard with a key, mouse, power cord, and key on a table', 'a mouseboard with a key, key, power cord, and power strip on a table', 'a keyboard with a key, mouse, power power cord, and power strip on a table', 'a mouse with a key, keyboard, power cord, and power strip on a table', 'a tableboard with a table, mouse, power cord, and power strip on a key']",320.0,326.0,478.0,274.0
1299,a chair in the corner of a room with a lamp beside the window blinds. the window blinds are on the balcony and there are trees outside.,11,7,4,0,3,"['a chair outside of the corner of a room with a lamp beside the window blinds. the window blinds are on the balcony and there are trees outside.', 'a chair in the corner of a room with a lamp beside the window blinds. the window blinds are outside of the balcony and there are trees outside.', 'a chair in the corner of a room with a lamp beside the window trees. the window blinds are on the balcony and there are blinds outside.', 'a chair in the blinds of a room with a lamp beside the window corner. the window corner are on the balcony and there are trees outside.', 'a chair in the trees of a room with a lamp beside the window blinds. the window blinds are on the balcony and there are corner outside.']",1.0,0.0,308.0,224.0
1307,a table with books and a lamp on it in front of a mirror on the wall. there is a wire coming from the lamp.,11,6,5,0,2,"['a table with wire and a lamp on it in front of a mirror on the wall. there is a books coming from the lamp.', 'a wall with books and a lamp on it in front of a mirror on the table. there is a wire coming from the lamp.', 'a table with books and a lamp on it in front of a mirror on the wall. there is a wire coming sitting on the lamp.', 'a table with books and a lamp on it in front of a mirror on the wire. there is a wall coming from the lamp.', 'a table with books and a wire on it in front of a mirror on the wall. there is a lamp coming from the wire.']",20.0,16.0,362.0,471.0
1392,a computer mouse on a wall of a building full of computers,11,5,4,2,1,"['a computer building on a wall of a mouse full of computers', 'a computer wall on a mouse of a building full of computers', 'a building mouse on a wall of a computer full of buildings', 'a computer mouse on a building of a wall full of computers', 'a mouse computer on a wall of a building full of mouses']",0.0,6.0,503.0,519.0
1396,"desk with a keyboard, mouse, monitor, and paper. the keyboard has a button",11,6,5,0,1,"['button with a keyboard, mouse, monitor, and paper. the keyboard has a desk', 'monitor with a keyboard, mouse, desk, and paper. the keyboard has a button', 'desk with a monitor, mouse, keyboard, and paper. the monitor has a button', 'mouse with a keyboard, desk, monitor, and paper. the keyboard has a button', 'desk with a paper, mouse, monitor, and keyboard. the paper has a button']",5.0,113.0,614.0,364.0
1450,"a car parked on a street with a patch, tree, line, and post",11,6,5,0,1,"['a tree parked on a scart with a patch, tree, line, and post', 'a post parked on a street with a patch, tree, line, and car', 'a car parked on a post with a patch, tree, line, and street', 'a line parked on a street with a patch, tree, car, and post', 'a patch parked on a street with a car, tree, line, and post']",13.0,6.0,785.0,593.0
1541,woman wearing a shirt and a woman in a dress crossing a street with a tree and a man,11,7,4,0,3,"['woman wearing a tree and a woman in a dress crossing a sshirtt with a tree and a man', 'wotree wearing a shirt and a wotree in a dress crossing a smant with a tree and a tree', 'man wearing a shirt and a man in a dress crossing a street with a tree and a woman', 'tree wearing a shirt and a tree in a dress crossing a swomant with a tree and a man', 'wodress wearing a shirt and a wodress in a man crossing a street with a tree and a dress']",379.0,143.0,262.0,291.0
1599,"a window on a building, with a grey van near another building and a white house behind another building",11,6,3,2,3,"['a house on a building, with a grey van near another building and a white window behind another building', 'a window on a grey van, with a building near another grey van and a white house behind another grey van', 'a window behind a building, with a grey van near another building and a white house on another building', 'a building on a window, with a grey van near another window and a white house behind another window', 'a window on a building, with a house near another building and a white grey van behind another building']",99.0,37.0,675.0,402.0
1776,a building with three windows; one window has bars and a plant outside it,11,6,5,0,1,"['a building with three gates; one window has bars and a plant outside it', 'a building with three windows; one window has bars and a gate outside it', 'a gate with three windows; one window has bars and a plant outside it', 'a building with three plants; one window has bars and a window outside it', 'a building with three windows; one window has gate and a plant outside it']",1.0,1.0,567.0,376.0
1798,a car coming down a road with lines. there are boxes and a sign on the road. there is a tree next to the road.,11,6,5,0,1,"['a lines coming down a road with car. there are boxes and a sign on the road. there is a tree next to the road.', 'a tree coming down a road with lines. there are boxes and a sign on the road. there is a car next to the road.', 'a boxes coming down a road with lines. there are car and a sign on the road. there is a tree next to the road.', 'a sign coming down a road with lines. there are boxes and a car on the road. there is a tree next to the road.', 'a car coming down a sign with lines. there are boxes and a road on the sign. there is a tree next to the road.']",23.0,7.0,772.0,592.0
1890,"stairs made of another stone with moss on it, leading up to a wall made of rock, with a bush nearby",11,7,4,0,3,"['stairs made of another moss with stone on it, leading up to a wall made of rock, with a bush nearby', 'bush made of another stone with moss on it, leading up to a wall made of rock, with a stairs nearby', 'stairs made of another stone with moss on it, leading up to a bush made of rock, with a wall nearby', 'stairs made of another stone with rock on it, leading up to a wall made of moss, with a bush nearby', 'rock made of another stone with moss on it, leading up to a wall made of stairs, with a bush nearby']",8.0,8.0,792.0,591.0
1996,"lamp on a nightstand next to a bed with a pillow and blanket on it, and a second pillow in the bed",11,6,4,1,2,"['lamp on a nightstand next to a blanket with a pillow and bed on it, and a second pillow in the blanket', 'lamp on a blanket next to a bed with a pillow and nightstand on it, and a second pillow in the bed', 'lamp on a pillow next to a bed with a nightstand and blanket on it, and a second nightstand in the bed', 'lamp on a bed next to a nightstand with a pillow and blanket on it, and a second pillow in the nightstand', 'pillow on a nightstand next to a bed with a lamp and blanket on it, and a second lamp in the bed']",104.0,81.0,694.0,518.0
2177,"a teacup, glass, and saucer on a table. the glass has juice in it and the table has a newspaper.",11,6,5,0,1,"['a teacup, glass, and saucer on a newspaper. the glass has juice in it and the table has a table.', 'a newspaper, glass, and saucer on a table. the glass has juice in it and the table has a teacup.', 'a teacup, newspaper, and saucer on a table. the glass has juice in it and the table has a glass.', 'a teacup, glass, and saucer on a juice. the glass has table in it and the juice has a newspaper.', 'a teacup, glass, and table on a saucer. the glass has juice in it and the table has a newspaper.']",203.0,328.0,404.0,429.0
2199,"table with a statue on it, beside a couch that has a pillow and a cover on it. the couch is on top of a carpet.",11,6,5,0,1,"['table with a statue on it, beside a carpet that has a pillow and a cover on it. the carpet is on top of a couch.', 'table with a cover on it, beside a couch that has a pillow and a statue on it. the couch is on top of a carpet.', 'table with a statue on it, beside a couch that has a carpet and a cover on it. the couch is on top of a pillow.', 'carpet with a statue on it, beside a couch that has a pillow and a cover on it. the couch is on top of a table.', 'couch with a statue on it, beside a table that has a pillow and a cover on it. the table is on top of a carpet.']",4.0,130.0,685.0,457.0
2883,"car on road, wall and window on side of building",11,7,4,0,3,"['building on road, wall and window on side of car', 'car on building, wall and window on side of road', 'window on road, wall and car on side of building', 'car on road, wall and building on side of window', 'wall on road, car and window on side of building']",0.0,0.0,798.0,599.0
3168,a couple walking down a sidewalk past people. there is a brick building at the end of the sidewalk.,11,6,5,0,1,"['a building walking down a sidewalk past people. there is a brick couple at the end of the sidewalk.', 'a couple walking down a building past people. there is a brick sidewalk at the end of the building.', 'a couple walking down a sidewalk past building. there is a brick people at the end of the sidewalk.', 'a couple walking down a sidewalk past brick. there is a people building at the end of the sidewalk.', 'a brick walking down a sidewalk past people. there is a couple building at the end of the sidewalk.']",311.0,33.0,482.0,564.0
3176,a lamp post next to a building. the building has two windows and a flag hanging from the outside. a woman is walking toward the building.,11,6,5,0,1,"['a lamp post next to a building. the building has two flags and a window hanging from the outside. a woman is walking toward the building.', 'a lamp post next to a woman. the woman has two windows and a flag hanging from the outside. a building is walking toward the woman.', 'a woman next to a building. the building has two windows and a flag hanging from the outside. a lamp post is walking toward the building.', 'a lamp post next to a building. the building has two womans and a flag hanging from the outside. a window is walking toward the building.', 'a lamp post next to a window. the window has two buildings and a flag hanging from the outside. a woman is walking toward the window.']",1.0,2.0,744.0,515.0
3534,two people sitting by a house. the house has a window. a child is walking by the house. a man is walking by the house.,11,6,5,0,1,"['two people sitting by a man. the man has a window. a child is walking by the man. a house is walking by the man.', 'child sitting by a house. the house has a window. a two people is walking by the house. a man is walking by the house.', 'house sitting by a two people. the two people has a window. a child is walking by the two people. a man is walking by the two people.', 'two people sitting by a house. the house has a child. a window is walking by the house. a man is walking by the house.', 'two people sitting by a house. the house has a man. a child is walking by the house. a window is walking by the house.']",105.0,48.0,464.0,381.0
3572,stapler sitting on a carpet with a barrel and a chair. the barrel is lying on the carpet and the feet are on the chair. there is a logo on the stapler.,11,6,5,0,2,"['stapler sitting on a barrel with a carpet and a chair. the barrel is lying on the barrel and the feet are on the chair. there is a logo on the stapler.', 'stapler sitting on a carpet with a logo and a chair. the barrel is lying on the carpet and the feet are on the chair. there is a barrel on the stapler.', 'stapler sitting on a carpet with a barrel and a chair. the barrel is lying on the carpet and the logo are on the chair. there is a feet on the stapler.', 'logo sitting on a carpet with a barrel and a chair. the barrel is lying on the carpet and the feet are on the chair. there is a stapler on the logo.', 'carpet sitting on a stapler with a barrel and a chair. the barrel is lying on the carpet and the feet are on the chair. there is a logo on the carpet.']",34.0,2.0,614.0,490.0
3585,people on a sidewalk near a car. there is a person on the sidewalk and a rock next to the sidewalk. the sidewalk is made of concrete.,11,6,5,0,1,"['people on a car near a sidewalk. there is a person on the car and a rock next to the sidewalk. the sidewalk is made of concrete.', 'people on a sidewalk near a car. there is a concrete on the sidewalk and a rock next to the sidewalk. the sidewalk is made of person.', 'car on a sidewalk near a people. there is a person on the sidewalk and a rock next to the sidewalk. the sidewalk is made of concrete.', 'people on a sidewalk near a car. there is a person on the sidewalk and a concrete next to the sidewalk. the sidewalk is made of rock.', 'concrete on a sidewalk near a car. there is a person on the sidewalk and a rock next to the sidewalk. the sidewalk is made of people.']",0.0,36.0,631.0,444.0
3791,a light affixed to a building next to a window and door. the door has handle grips and there are chairs stacked by the door.,11,6,5,0,1,"['a light affixed to a building next to a chairs and door. the door has handle grips and there are window stacked by the door.', 'a light affixed to a building next to a door and window. the window has handle grips and there are chairs stacked by the window.', 'a chairs affixed to a building next to a window and door. the door has handle grips and there are light stacked by the door.', 'a light affixed to a chairs next to a window and door. the door has handle grips and there are building stacked by the door.', 'a light affixed to a handle grips next to a window and door. the door has building and there are chairs stacked by the door.']",1.0,2.0,584.0,539.0
4276,shelves against a wall with a bookcase under a window and a shelf for toys. there is a car on the shelf.,11,7,4,0,3,"['shelves against a wall with a bookcase under a car and a shelf for toys. there is a window on the shelf.', 'shelves against a wall with a bookcase under a shelf and a window for toys. there is a car on the window.', 'shelves under a wall with a bookcase against a window and a shelf for toys. there is a car on the shelf.', 'shelves against a wall with a bookcase on a window and a shelf for toys. there is a car under the shelf.', 'shelves against a car with a bookcase under a window and a shelf for toys. there is a wall on the shelf.']",2.0,0.0,348.0,432.0
4330,a vase of flowers and a mirror hanging on a wall. the mirror has a frame with a picture in it.,11,6,5,0,1,"['a picture of flowers and a mirror hanging on a wall. the mirror has a frame with a vase in it.', 'a vase of flowers and a mirror hanging on a picture. the mirror has a frame with a wall in it.', 'a vase of flowers and a mirror hanging on a frame. the mirror has a wall with a picture in it.', 'a vase of flowers and a wall hanging on a mirror. the wall has a frame with a picture in it.', 'a vase of flowers and a mirror under a wall. the mirror has a frame with a picture in it.']",3.0,0.0,396.0,428.0
4445,a person looks at a car that is in water. the car has a windshield. the person is a woman wearing pants and a top.,11,7,4,0,3,"['a person looks at a car that is in woman. the car has a windshield. the person is a water wearing pants and a top.', 'a hole looks at a car that is in water. the car has a windshield. the hole is a woman wearing pants and a top.', 'a person looks at a woman that is in water. the car has a windshield. the person is a car wearing pants and a top.', 'a person looks at a car that is in water. the car has a windshield. the person is a top wearing pants and a woman.', 'a windshield looks at a car that is in water. the car has a person. the windshield is a woman wearing pants and a top.']",1.0,108.0,437.0,225.0
4697,"a house with a roof, door, box, and railing on the side. there are branches hanging in front of the house.",11,6,5,0,1,"['a door with a roof, house, box, and railing on the side. there are branches hanging in front of the door.', 'a branches with a roof, door, box, and railing on the side. there are house hanging in front of the branches.', 'a house with a branches, door, box, and railing on the side. there are roof hanging in front of the house.', 'a roof with a house, door, box, and railing on the side. there are branches hanging in front of the roof.', 'a box with a roof, door, house, and railing on the side. there are branches hanging in front of the box.']",0.0,8.0,349.0,224.0
4712,sidewalk leading to a building with a window and a reflection. there is a half wall in front of the house,11,6,4,1,2,"['house leading to a building with a window and a reflection. there is a half wall in front of the sidewalk', 'sidewalk leading to a building with a window and a reflection. there is a half house in front of the wall', 'sidewalk leading behind a building with a window and a reflection. there is a half wall in front of the house', 'wall leading to a building with a window and a reflection. there is a half sidewalk in front of the house', 'sidewalk leadbehindg to a buildbehindg with a wbehinddow and a reflection. there is a half wall behind front of the house']",27.0,49.0,323.0,168.0
4921,"a pot on top of an oven, with a stove that has a knob, and a kettle and tea pot on top of the stove",11,6,5,0,2,"['a knob on top of an oven, with a stove that has a pot, and a kettle and tea knob on top of the stove', 'a pot on top of an oven, with a knob that has a stove, and a kettle and tea pot on top of the knob', 'a pot on top of an kettle, with a stove that has a knob, and a oven and tea pot on top of the stove', 'a oven on top of an pot, with a stove that has a knob, and a kettle and tea oven on top of the stove', 'a pot on top of an tea pot, with a stove that has a knob, and a kettle and oven on top of the stove']",56.0,182.0,232.0,186.0
4979,a person next to a van near a building. the building has a window and the road has a line.,11,6,5,0,2,"['a person next to a van near a window. the window has a building and the road has a line.', 'a window next to a van near a building. the building has a person and the road has a line.', 'a van next to a person near a building. the building has a window and the road has a line.', 'a road next to a van near a building. the building has a window and the person has a line.', 'a person in a van near a buildnext tog. the building has a window and the road has a line.']",170.0,81.0,328.0,456.0
2364629,"stop sign with a heart on it and a green sign above it, with trees in the background",11,6,4,1,2,"['stop tree with a heart on it and a green tree above it, with signs in the background', 'stop sign with a background on it and a green sign above it, with trees in the heart', 'stop sign with a tree on it and a green sign above it, with hearts in the background', 'tree with a heart on it and a green sign above it, with stop signs in the background', 'stop heart with a sign on it and a green heart above it, with trees in the background']",0.0,112.0,374.0,386.0
2364918,"a giraffe with a leg and head, in front of a boulder, with a pen and tree beyond it",11,7,4,0,3,"['a tree with a leg and head, in front of a boulder, with a pen and giraffe beyond it', 'a head with a leg and giraffe, in front of a boulder, with a pen and tree beyond it', 'a giraffe with a pen and head, in front of a boulder, with a leg and tree beyond it', 'a giraffe with a leg and head, in front of a pen, with a boulder and tree beyond it', 'a giraffe with a leg and head, beyond of a boulder, with a pen and tree in front it']",3.0,44.0,405.0,323.0
2365016,"a beaker of water with flowers and lines marked on it, and a book with a barcode",11,6,5,0,2,"['a beaker of water with flowers and lfilled withes marked on it, and a book with a barcode', 'a beaker of lines with flowers and water marked on it, and a book with a barcode', 'a barcode of water with flowers and lines marked on it, and a book with a beaker', 'a beaker of water with book and lines marked on it, and a flowers with a barcode', 'a beaker of barcode with flowers and lines marked on it, and a book with a water']",52.0,47.0,280.0,449.0
2365032,a catcher wearing a glove and a base coach behind him on a field with grass and a fence.,11,6,5,0,2,"['a fence wearing a glove and a base coach behind him on a field with grass and a catcher.', 'a grass wearing a glove and a base coach behind him on a field with catcher and a fence.', 'a catcher wearing a fence and a base coach behind him on a field with grass and a glove.', 'a catcher wearing a glove and a base coach wears him on a field with grass and a fence.', 'a base coach wearing a glove and a catcher behind him on a field with grass and a fence.']",0.0,45.0,499.0,289.0
