image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
2359483,a towel holder attached to a wall with a towel inside a sink,6,4,2,0,2,"['a towel holder attached to a sink with a towel inside a wall', 'a wall holder attached to a towel with a wall inside a sink', 'a sink holder attached to a wall with a sink inside a towel', 'a wall attached to a towel holder with a towel inside a sink', 'a sink attached to a wall with a towel inside a towel holder']",188.0,3.0,310.0,315.0
2359639,woman wearing pants on board on floor,6,4,2,0,2,"['woman wearing pants on board on pajamas', 'pajamas wearing pants on board on floor', 'board wearing pants on woman on floor', 'woman wearing floor on board on pants', 'woman wearing pajamas on board on floor']",102.0,37.0,376.0,323.0
2360173,a hand on a woman's lap and a nail on the woman's hand.,6,4,2,0,2,"[""a hand on a woman's nail and a lap on the woman's hand."", ""a lap on a woman's hand and a nail on the woman's lap."", ""a woman on a hand's lap and a nail on the woman's woman."", ""a nail on a woman's lap and a hand on the woman's nail."", ""a hand on a nail's lap and a woman on the nail's hand.""]",231.0,90.0,268.0,408.0
2360238,grass on a plate and sauce in a cup,6,4,2,0,2,"['cup on a plate and sauce in a grass', 'grass on a sauce and plate in a cup', 'grass on a cup and sauce in a plate', 'sauce on a plate and grass in a cup', 'plate on a grass and sauce in a cup']",9.0,2.0,469.0,370.0
2360417,a giraffe standing on the ground with an ear on the fence,6,4,2,0,2,"['a fence standing on the ground with an ear on the giraffe', 'a giraffe standing on the ear with an ground on the fence', 'a ground standing on the giraffe with an ear on the fence', 'a ear standing on the ground with an giraffe on the fence', 'a giraffe standing on the fence with an ear on the ground']",0.0,183.0,372.0,313.0
2360729,people shaking hands and a picture on a table,6,4,2,0,2,"['picture shaking hands and a people on a table', 'table shaking hands and a picture on a people', 'people shaking hands and a table on a picture', 'hands shaking people and a picture on a table', 'people shaking table and a picture on a hands']",0.0,302.0,362.0,194.0
2360743,people on the ground with the sidewalk in the middle.,6,4,2,0,2,"['people on the middle with the sidewalk in the ground.', 'sidewalk on the ground with the people in the middle.', 'ground on the people with the sidewalk in the middle.', 'middle on the ground with the sidewalk in the people.', 'people on the sidewalk with the ground in the middle.']",18.0,90.0,313.0,408.0
2360746,people riding on a train and a car going around a corner,6,4,2,0,2,"['people riding on a corner and a car going around a train', 'car riding on a train and a people going around a corner', 'corner riding on a train and a car going around a people', 'people riding on a car and a train going around a corner', 'train riding on a people and a car going around a corner']",96.0,2.0,380.0,329.0
2360763,woman showing her belly and dog facing the camera,6,4,2,0,2,"['woman showing her belly and camera facing the dog', 'woman showing her camera and dog facing the belly', 'camera showing her belly and dog facing the woman', 'dog showing her belly and woman facing the camera', 'belly showing her woman and dog facing the camera']",1.0,51.0,408.0,322.0
2360765,man wearing denim jeans and woman playing controllers,6,4,2,0,2,"['woman wearing denim jeans and man playing controllers', 'controllers wearing denim jeans and woman playing man', 'man wearing woman and denim jeans playing controllers', 'man wearing controllers and woman playing denim jeans', 'denim jeans wearing man and wodenim jeans playing controllers']",144.0,35.0,237.0,299.0
2360793,a bowl of cereal on the table with a spoon in the bowl,6,4,2,0,2,"['a bowl of spoon on the table with a cereal in the bowl', 'a table of cereal on the bowl with a spoon in the table', 'a bowl of table on the cereal with a spoon in the bowl', 'a bowl of cereal on the spoon with a table in the bowl', 'a spoon of cereal on the table with a bowl in the spoon']",1.0,9.0,493.0,380.0
2360794,a cup on a counter with lights on the ceiling,6,4,2,0,2,"['a cup on a lights with counter on the ceiling', 'a cup on a ceiling with lights on the counter', 'a ceiling on a counter with lights on the cup', 'a lights on a counter with cup on the ceiling', 'a counter on a cup with lights on the ceiling']",153.0,12.0,244.0,263.0
2360833,a man wearing a shirt and an elephant in water,6,4,2,0,2,"['a man wearing a shirt and an water in elephant', 'a shirt wearing a man and an elephant in water', 'a water wearing a shirt and an elephant in man', 'a man wearing a water and an elephant in shirt', 'a elephant wearing a shirt and an man in water']",0.0,103.0,498.0,271.0
2360838,a handle of a fork on a plate with some pizza,6,4,2,0,2,"['a handle of a plate on a fork with some pizza', 'a plate of a fork on a handle with some pizza', 'a handle of a pizza on a plate with some fork', 'a pizza of a fork on a plate with some handle', 'a fork of a handle on a plate with some pizza']",0.0,70.0,372.0,418.0
2360849,"a woman wearing shorts and sneakers, with a fence behind her",6,4,2,0,2,"['a woman wearing fence and sneakers, with a shorts behind her', 'a woman wearing shorts and fence, with a sneakers behind her', 'a fence wearing shorts and sneakers, with a woman behind her', 'a sneakers wearing shorts and woman, with a fence behind her', 'a woman wearing sneakers and shorts, with a fence behind her']",1.0,2.0,497.0,328.0
2360857,a man wearing a baseball cap is flying a kite that is shaped like an airplane,6,4,2,0,2,"['a man wearing a baseball cap is flying a airplane that is shaped like an kite', 'a man wearing a kite is flying a baseball cap that is shaped like an airplane', 'a man wearing a airplane is flying a kite that is shaped like an baseball cap', 'a kite wearing a baseball cap is flying a man that is shaped like an airplane', 'a airplane wearing a baseball cap is flying a kite that is shaped like an man']",150.0,0.0,286.0,353.0
2360870,officer wearing glasses and cake cut with knife,6,4,2,0,2,"['cake wearing glasses and officer cut with knife', 'knife wearing glasses and cake cut with officer', 'officer wearing cake and glasses cut with knife', 'officer cut with glasses and cake wearing knife', 'officer wearing knife and cake cut with glasses']",190.0,65.0,275.0,295.0
2360874,eyes on potatoes with bananas above them,6,3,3,0,1,"['bananas on potatoes with eyes above them', 'eyes on bananas with potatoes above them', 'eyes on potatoes with bananas under them', 'potatoes on eyes with bananas above them', 'eyes under potatoes with bananas above them']",20.0,14.0,307.0,370.0
2360885,keys on a laptop with a tray of nuggets,6,4,2,0,2,"['keys on a laptop with a nuggets of tray', 'keys on a nuggets with a tray of laptop', 'laptop on a keys with a tray of nuggets', 'keys on a tray with a laptop of nuggets', 'nuggets on a laptop with a tray of keys']",10.0,156.0,272.0,285.0
2360903,a picture of buttons and a box on a table,6,4,2,0,2,"['a picture of table and a box on a buttons', 'a hand of buttons and a box on a table', 'a picture of buttons and a hand on a table', 'a picture of hand and a box on a table', 'a picture of buttons and a box on a hand']",4.0,41.0,495.0,332.0
2361526,wire on top of fence with shadow of fence on ground,6,4,2,0,2,"['fence on top of wire with shadow of wire on ground', 'ground on top of fence with shadow of fence on wire', 'wire on top of ground with shadow of ground on fence', 'shadow on top of fence with wire of fence on ground', 'wire on top of shadow with fence of shadow on ground']",0.0,26.0,498.0,306.0
2361551,bottles on a counter and a bear on jars,6,4,2,0,2,"['bear on a counter and a bottles on jars', 'bottles on a jars and a bear on counter', 'bottles on a counter and a jars on bear', 'bottles on a bear and a counter on jars', 'jars on a counter and a bear on bottles']",1.0,15.0,498.0,316.0
2361657,"a man on a sidewalk with two bags behind him, and a bag2 between the bags",6,4,2,0,2,"['a man on a duffle bag with two bags behind him, and a bag2 between the bags', 'a bag on a sidewalk with two mans behind him, and a man2 between the mans', 'a man on a bag with two sidewalks behind him, and a sidewalk2 between the sidewalks', 'a duffle bag on a sidewalk with two bags behind him, and a bag2 between the bags', 'a man on a sidewalk with two bags between him, and a bag2 behind the bags']",2.0,18.0,497.0,357.0
2361662,a boy trying to hit a baseball with a baseball bat while his foot is on the boy.,6,4,2,0,2,"['a boy trying to hit a baseball with a foot while his baseball bat is on the boy.', 'a baseball trying to hit a boy with a baseball bat while his foot is on the baseball.', 'a foot trying to hit a baseball with a baseball bat while his boy is on the foot.', 'a baseball bat trying to hit a baseball with a boy while his foot is on the baseball bat.', 'a boy trying to hit a foot with a baseball bat while his baseball is on the boy.']",3.0,113.0,333.0,373.0
2361667,a person looking at animals with a head on one of them,6,4,2,0,2,"['a person looking at head with a animals on one of them', 'a animal looking at persons with a head on one of them', 'a person looking at heads with a animal on one of them', 'a head looking at animals with a person on one of them', 'a animals looking at person with a head on one of them']",4.0,37.0,439.0,295.0
2361694,the adult is holding a bat and the child is holding a ball.,6,4,2,0,2,"['the bat is holding a adult and the child is holding a ball.', 'the child is holding a bat and the adult is holding a ball.', 'the adult is holding a child and the bat is holding a ball.', 'the ball is holding a bat and the child is holding a adult.', 'the adult is holding a ball and the child is holding a bat.']",192.0,1.0,299.0,290.0
2361716,a skateboarder in jeans with their board on a ramp,6,4,2,0,2,"['a skatemaner in jeans with their man on a ramp', 'a skateboarder in ramp with their board on a jeans', 'a skatejeanser in board with their jeans on a ramp', 'a ramp in jeans with their board on a skateboarder', 'a skateboarder in jeans with their board on a man']",0.0,48.0,498.0,282.0
2361721,a mirror mounted on the wall in a bathroom with a commode,6,4,2,0,2,"['a mirror mounted on the commode in a bathroom with a wall', 'a wall mounted on the mirror in a bathroom with a commode', 'a bathroom mounted on the wall in a mirror with a commode', 'a mirror mounted on the wall in a commode with a bathroom', 'a commode mounted on the wall in a bathroom with a mirror']",2.0,1.0,496.0,369.0
2361726,girl in restaurant with phone in finger,6,4,2,0,2,"['girl in mobile with phone in finger', 'restaurant in girl with phone in finger', 'phone in restaurant with girl in finger', 'finger in restaurant with phone in girl', 'girl in restaurant with finger in phone']",4.0,2.0,320.0,497.0
2361729,a bike with a bell and a handle on a latch,6,4,2,0,2,"['a bike with a bell and a handle on a bicycle', 'a handle with a bell and a bike on a latch', 'a latch with a bell and a handle on a bike', 'a bike with a bell and a bicycle on a latch', 'a bike with a bicycle and a handle on a latch']",10.0,71.0,175.0,259.0
2361735,"water bottles on top of rack, boxes behind door",6,4,2,0,2,"['water bottles on top of door, boxes behind rack', 'water bottles on top of shelf, boxes behind door', 'water bottles on top of rack, shelf behind door', 'water bottles behind rack, boxes on top of door', 'water bottles on top of rack, boxes behind shelf']",1.0,0.0,373.0,500.0
2361746,man walking on a sidewalk and a person holding a purse,6,4,2,0,2,"['man holding a sidewalk and a person walking on a purse', 'man walking on a person and a sidewalk holding a purse', 'purse walking on a sidewalk and a person holding a man', 'man walking on a sidewalk and a purse holding a person', 'person walking on a sidewalk and a man holding a purse']",90.0,196.0,281.0,300.0
2361764,umpire standing behind catcher with ball player hitting ball,6,4,2,0,2,"['ball player standing behind catcher with umpire hitting ball', 'ball standing behind catcher with umpire player hitting umpire', 'catcher standing behind umpire with ball player hitting ball', 'umpire standing behind ball with catcher player hitting catcher', 'umpire hitting catcher with ball player standing behind ball']",42.0,40.0,430.0,278.0
2359324,player going for ball with logo on shirt,6,4,2,0,2,"['player going for ball with man on shirt', 'logo going for ball with player on shirt', 'ball going for player with logo on shirt', 'player going for ball with logo on man', 'player going for man with logo on shirt']",147.0,102.0,225.0,206.0
2359333,a camera with a lenscap and a dictionary lying on a sofa,6,4,2,0,2,"['a camera with a lenscap and a book lying on a sofa', 'a book with a lenscap and a dictionary lying on a sofa', 'a camera with a lenscap and a dictionary lying on a book', 'a dictionary with a lenscap and a camera lying on a sofa', 'a camera with a lenscap and a couch lying on a sofa']",0.0,1.0,500.0,373.0
2359336,a ref wearing a mask and behind home plate. a suit is also behind home plate.,6,4,2,0,2,"['a ref wearing a mask and worn by home plate. a suit is also worn by home plate.', 'a ref wearing a mask and behind suit. a home plate is also behind suit.', 'a home plate wearing a mask and behind ref. a suit is also behind home plate.', 'a ref wearing a suit and behind home plate. a mask is also behind home plate.', 'a suit wearing a mask and behind home plate. a ref is also behind home plate.']",27.0,112.0,353.0,177.0
2359409,a handle of a utensil and food in a box,6,4,2,0,2,"['a handle in a utensil and food of a box', 'a handle of a box and food in a utensil', 'a food of a utensil and handle in a box', 'a box of a utensil and food in a handle', 'a handle of a utensil and box in a food']",17.0,34.0,430.0,255.0
2359585,"a fork on a table, and a cup with a rim",6,4,2,0,2,"['a rim on a table, and a cup with a fork', 'a fork on a rim, and a cup with a table', 'a fork with a table, and a cup on a rim', 'a table on a fork, and a cup with a rim', 'a cup on a table, and a fork with a rim']",1.0,4.0,492.0,324.0
2359854,the batter is wearing a shirt and has a bat in his pants,6,4,2,0,2,"['the shirt is wearing a batter and has a bat in his pants', 'the shirtter is wearing a bat and has a shirt in his pants', 'the batter is wearing a pants and has a bat in his shirt', 'the pants is wearing a shirt and has a bat in his batter', 'the pantster is wearing a shirt and has a pants in his bat']",161.0,82.0,332.0,271.0
2359943,woman wearing dress and glasses with tv behind her,6,4,2,0,2,"['woman wearing dress and tv with glasses behind her', 'tv wearing dress and glasses with woman behind her', 'woman wearing tv and glasses with dress behind her', 'woman behind dress and glasses with tv wearing her', 'glasses wearing dress and woman with tv behind her']",218.0,65.0,216.0,427.0
2360054,a cat with paws on a place mat near a keyboard,6,4,2,0,2,"['a cat with place mat on a paws near a keyboard', 'a cat with keyboard on a place mat near a paws', 'a cat with paws on a keyboard near a place mat', 'a keyboard with paws on a place mat near a cat', 'a place mat with paws on a cat near a keyboard']",0.0,3.0,434.0,361.0
2360073,pizza on a pizza pan and food on a metal pan,6,4,2,0,2,"['pizza on a metal pan and food on a pizza pan', 'food on a food pan and pizza on a metal pan', 'pizza pan on a pizza pan pan and food on a metal pan', 'metal pan on a metal pan pan and food on a pizza', 'pizza on a food and pizza pan on a metal pan']",0.0,0.0,491.0,332.0
2360153,"a child standing on a sidewalk, and a truck with a rail",6,4,2,0,2,"['a child standing on a rail, and a truck with a sidewalk', 'a child standing on a truck, and a sidewalk with a rail', 'a rail standing on a sidewalk, and a truck with a child', 'a sidewalk standing on a child, and a truck with a rail', 'a truck standing on a sidewalk, and a child with a rail']",12.0,62.0,278.0,208.0
2360245,snowboarder on a snowboard with snow on a railing,6,4,2,0,2,"['railing on a snowboard with snow on a snowboarder', 'railinger on a snowboard with snow on a snowboard', 'snowboardboarder on a snowboardboard with snowboard on a railing', 'railingboarder on a snowboard with snow on a snow', 'snowboarderboarder on a snowboarderboard with snowboarder on a railing']",40.0,8.0,458.0,323.0
2360475,girl wearing a hoodie with a shadow being cast on the grass,6,4,2,0,2,"['girl wearing a hoodie with a grass being cast on the shadow', 'grass wearing a hoodie with a shadow being cast on the girl', 'hoodie wearing a girl with a shadow being cast on the grass', 'shadow wearing a hoodie with a girl being cast on the grass', 'girl cast a hoodie with a shadow being wearing on the grass']",51.0,40.0,433.0,279.0
2361058,cat lying on blanket with lamp above chair,6,4,2,0,2,"['blanket lying on cat with lamp above chair', 'cat lying on chair with lamp above blanket', 'chair lying on blanket with lamp above cat', 'cat lying on lamp with blanket above chair', 'lamp lying on blanket with cat above chair']",71.0,21.0,343.0,438.0
2361126,children crossing the street as a person wearing a shirt looks on,6,4,2,0,2,"['shirt crossing the street as a person wearing a children looks on', 'children crossing the shirt as a person wearing a street looks on', 'children crossing the person as a street wearing a shirt looks on', 'person crossing the street as a children wearing a shirt looks on', 'street crossing the children as a person wearing a shirt looks on']",0.0,50.0,499.0,324.0
2361139,woman wearing jacket and flying a kite with clouds below,6,4,2,0,2,"['woman wearing clouds and flying a kite with jacket below', 'woman below jacket and flying a kite with clouds wearing', 'kite wearing jacket and flying a woman with clouds below', 'woman wearing kite and flying a jacket with clouds below', 'woman wearing jacket and flying a clouds with kite below']",2.0,53.0,307.0,445.0
2361212,"a bagel on a board, and bacon on a cutting board",6,4,2,0,2,"['a bacon on a board, and bagel on a cutting board', 'a cutting board on a board, and bacon on a bagel', 'a bagel on a board, and cutting board on a bacon', 'a bagel on a bacon, and board on a cutting bacon', 'a board on a bagel, and bacon on a cutting bagel']",150.0,68.0,236.0,205.0
2361246,a coffee table on the floor and a piano with a bench,6,4,2,0,2,"['a coffee table on the cocktail table and a piano with a bench', 'a coffee bench on the floor and a piano with a table', 'a coffee table on the bench and a piano with a floor', 'a coffee table on the floor and a cocktail table with a bench', 'a coffee floors on the floor and a piano with a bench']",155.0,125.0,342.0,208.0
2361274,an object on the floor and books on the mantle,6,4,2,0,2,"['an object on the books and floor on the mantle', 'an books on the floor and object on the mantle', 'an mantle on the floor and books on the object', 'an object on the mantle and books on the floor', 'an object on the floor and mantle on the books']",1.0,154.0,295.0,339.0
2361295,glass on top of table with ladle on counter,6,4,2,0,2,"['ladle on top of table with glass on counter', 'glass on top of ladle with table on counter', 'table on top of glass with ladle on counter', 'counter on top of table with ladle on glass', 'glass on top of table with counter on ladle']",187.0,2.0,310.0,328.0
2361342,a knife in a photo with vegetables on a plate,6,4,2,0,2,"['a vegetables in a photo with knife on a plate', 'a knife in a photo with tablecloth on a plate', 'a plate in a photo with vegetables on a knife', 'a knife in a photo with vegetables on a tablecloth', 'a knife in a tablecloth with vegetables on a plate']",2.0,3.0,498.0,303.0
2361362,"two bears, one with a hat, near a truck with trash in it",6,4,2,0,2,"['two hat, one with a bears, near a truck with trash in it', 'two truck, one with a hat, near a bears with trash in it', 'two bears, one with a trash, near a truck with hat in it', 'two trash, one with a hat, near a truck with bears in it', 'two bears, one with a truck, near a hat with trash in it']",6.0,35.0,308.0,265.0
2361374,"there is a shadow on the table, and a glass with liquid",6,4,2,0,2,"['there is a liquid on the table, and a glass with shadow', 'there is a table on the shadow, and a glass with liquid', 'there is a wine on the table, and a glass with liquid', 'there is a shadow on the liquid, and a glass with table', 'there is a shadow on the wine, and a glass with liquid']",0.0,23.0,499.0,332.0
2361517,"adult standing near girl, boy on bear",6,4,2,0,2,"['adult standing near girl, bear on boy', 'bear standing near girl, boy on adult', 'girl standing near adult, boy on bear', 'boy standing near girl, adult on bear', 'adult on girl, boy standing near bear']",110.0,7.0,374.0,290.0
2361591,bus on road and elephant has tusk,6,4,2,0,2,"['bus on elephant and road has tusk', 'bus on road and tusk has elephant', 'tusk on road and elephant has bus', 'bus on tusk and elephant has road', 'elephant on road and bus has tusk']",78.0,132.0,383.0,242.0
2361753,"woman by a castle, with a backpack and long sleeves",6,4,1,1,3,"['woman by a hiker, with a backpack and long sleeves', 'jacket by a castle, with a backpack and long sleeves', 'woman by a jacket, with a backpack and long sleeves', 'backpack by a castle, with a woman and long sleeves', 'woman by a castle, with a jacket and long sleeves']",8.0,6.0,300.0,489.0
2361783,"two trains on the tracks with a divider in between them, and a mirror",6,4,2,0,2,"['two trains on the divider with a tracks in between them, and a mirror', 'two trains on the mirror with a divider in between them, and a tracks', 'two trains separating the tracks with a divider in between them, and a mirror', 'two divider on the tracks with a trains in between them, and a mirror', 'two mirror on the tracks with a divider in between them, and a trains']",0.0,27.0,497.0,304.0
2361982,there are shoes on the floor and ropes under the bed,6,4,2,0,2,"['there are shoes on the ropes and floor under the bed', 'there are ropes on the floor and shoes under the bed', 'there are bed on the floor and ropes under the shoes', 'there are floor on the shoes and ropes under the bed', 'there are shoes on the bed and ropes under the floor']",4.0,95.0,495.0,277.0
2362019,cake layers on a plate with a nut on top of icing,6,4,2,0,2,"['cake layers on a plate with a nut on top of pistachio nut', 'cake layers on a plate with a frosting on top of icing', 'cake layers on a cream frosting with a nut on top of icing', 'cake layers on a pistachio nut with a nut on top of icing', 'cream frosting on a plate with a nut on top of icing']",13.0,13.0,456.0,297.0
2362052,a sink against a wall in a bathroom with a toilet,6,4,2,0,2,"['a bathroom against a wall in a sink with a toilet', 'a toilet against a wall in a bathroom with a sink', 'a wall against a sink in a bathroom with a toilet', 'a sink against a wall in a toilet with a bathroom', 'a sink against a toilet in a bathroom with a wall']",0.0,0.0,499.0,375.0
2362303,a mirror on a vehicle and a toddler wearing a lion,6,4,2,0,2,"['a vehicle on a mirror and a toddler wearing a lion', 'a mirror on a toddler and a vehicle wearing a lion', 'a lion on a vehicle and a toddler wearing a mirror', 'a toddler on a vehicle and a mirror wearing a lion', 'a mirror on a lion and a toddler wearing a vehicle']",89.0,9.0,408.0,307.0
2362435,people holding an umbrella with bikes on the ground nearby,6,4,2,0,2,"['bikes holding an umbrella with people on the ground nearby', 'umbrella holding an people with bikes on the ground nearby', 'people holding an ground with bikes on the umbrella nearby', 'people holding an bikes with umbrella on the ground nearby', 'ground holding an umbrella with bikes on the people nearby']",27.0,246.0,266.0,253.0
2362496,airplane flying near sun which is peeking through a cloud in the sky,6,4,2,0,2,"['airsun flying near plane which is peeking through a cloud in the sky', 'cloud flying near sun which is peeking through a airplane in the sky', 'aircloud flying near sun which is peeking through a plane in the sky', 'sun flying near airplane which is peeking through a cloud in the sky', 'airplane flying near cloud which is peeking through a sun in the sky']",3.0,4.0,351.0,242.0
2362634,an airplane in front of the passenger terminal with a ladder to the airplane on the tarmac,6,4,2,0,2,"['an tarmac in front of the passenger terminal with a ladder to the tarmac on the airplane', 'an ladder in front of the passenger terminal with a airplane to the ladder on the tarmac', 'an airplane to the passenger terminal with a ladder in front of the airplane on the tarmac', 'an passenger terminal in front of the airplane with a ladder to the passenger terminal on the tarmac', 'an airplane in front of the ladder with a passenger terminal to the airplane on the tarmac']",20.0,62.0,472.0,260.0
2362653,bottles on a table and a belt loop on some jeans,6,4,2,0,2,"['bottles on a table and a jeans on some belt loop', 'bottles on a wine bottles and a belt loop on some jeans', 'jeans on a table and a belt loop on some bottles', 'bottles on a table and a desk on some jeans', 'bottles on a table and a belt loop on some desk']",6.0,9.0,480.0,323.0
2362688,"a train with red trim, and a house next to it",6,3,2,1,1,"['a train with red trim, and a white train next to it', 'a white train with red trim, and a house next to it', 'a train with red house, and a trim next to it', 'a house with red trim, and a train next to it', 'a train with next trim, and a house red to it']",1.0,1.0,468.0,287.0
2362734,forks on a plate holding a dessert that is being eaten,6,3,3,0,1,"['forks on a dessert holding a plate that is being eaten', 'dessert on a plate holding a forks that is being eaten', 'plate on a forks holding a dessert that is being eaten', 'forks on a plate holding a fox that is being eaten', 'forks on a fox holding a dessert that is being eaten']",27.0,44.0,466.0,329.0
