image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
533,"tray, cup, book and light on a table",9,5,4,0,1,"['tray, cup, book and light on a lamp', 'lamp, cup, book and light on a table', 'tray, cup, book and desk on a table', 'tray, cup, book and pencil holder on a table', 'tray, cup, book and light on a pencil holder']",45.0,170.0,342.0,428.0
696,"a monkey with hands, head, and tail. there is hair on the monkey's hands.",9,5,4,0,1,"[""a head with hands, monkey, and tail. there is hair on the head's hands."", ""a mofkey with hands, head, and tail. there is hair of the mofkey's hands."", ""a monkey with head, hands, and tail. there is hair on the monkey's head."", ""a monkey with hair, head, and tail. there is hands on the monkey's hair."", ""a tail with hands, head, and monkey. there is hair on the tail's hands.""]",132.0,221.0,162.0,304.0
701,mountain in the background with grass and dirt; there are bushes on the mountain,9,5,4,0,1,"['hill in the background with grass and dirt; there are bushes on the mountain', 'mountain in the background with hill and dirt; there are bushes on the mountain', 'mountain in the background with grass and hill; there are bushes on the mountain', 'grass in the background with mountain and dirt; there are bushes on the grass', 'bushes in the background with grass and dirt; there are mountain on the bushes']",52.0,102.0,712.0,375.0
759,a scooter with two tires and handlebars in front of a building,9,5,4,0,1,"['a scooter with two bikes and handlebars in front of a building', 'a scooter with two motorcycles and handlebars in front of a building', 'a building with two tires and handlebars in front of a scooter', 'a scooter with two buildings and handlebars in front of a tire', 'a scooter with two tires and handlebars in front of a motorcycle']",46.0,10.0,398.0,420.0
802,a car with a light and license plate in front of a building with a sign.,9,5,4,0,1,"['a car with a light and building in front of a license plate with a sign.', 'a building with a light and license plate in front of a car with a sign.', 'a light with a car and license plate in front of a building with a sign.', 'a car with a building and license plate in front of a light with a sign.', 'a sign with a light and license plate in front of a building with a car.']",385.0,0.0,410.0,567.0
964,a guy with a scarf around his neck and glasses on his face. he is standing on the sidewalk.,9,6,3,0,3,"['a guy with a face around his neck and glasses on his scarf. he is standing on the sidewalk.', 'a sidewalk with a scarf around his neck and glasses on his face. he is standing on the guy.', 'a guy with a scarf around his neck and face on his glasses. he is standing on the sidewalk.', 'a guy with a sidewalk around his neck and glasses on his face. he is standing on the scarf.', 'a guy with a scarf around his neck and sidewalk on his face. he is standing on the glasses.']",195.0,28.0,372.0,571.0
1043,"a lady with a shirt and hair, sitting at a table with food in a bowl",9,6,3,0,3,"['a lady with a shirt and food, sitting at a table with hair in a bowl', 'a bowl with a shirt and hair, sitting at a table with food in a lady', 'a lady with a shirt and table, sitting at a hair with food in a bowl', 'a lady with a shirt and bowl, sitting at a table with food in a hair', 'a lady with a food and hair, sitting at a table with shirt in a bowl']",2.0,95.0,491.0,246.0
1177,bread and debris on a table with a chair at the top,9,5,4,0,1,"['chair and debris on a table with a bread at the top', 'bread and table on a debris with a chair at the top', 'chairs and debris on a table with a chair at the top', 'bread and debris on a table with a chair at the chairs', 'table and debris on a bread with a chair at the top']",187.0,194.0,325.0,189.0
1184,"stainless steel jar with utensils, sink and drying rack, and faucet on sink",9,5,3,1,2,"['stainless steel jar with utensils, sink and cooking utensils, and faucet on sink', 'stainless steel jar with silver container, sink and drying rack, and faucet on sink', 'stainless steel jar with utensils, faucet and drying rack, and sink on faucet', 'stainless steel jar with utensils, sink and drying rack, and cooking utensils on sink', 'stainless steel jar with utensils, sink and silver container, and faucet on sink']",349.0,261.0,443.0,234.0
1196,boy swimming in a pool with a ladder. there is a statue in another pool in the background.,9,6,3,0,3,"['statue swimming in a pool with a ladder. there is a boy in another pool in the background.', 'boy swimming in a statue with a ladder. there is a pool in another statue in the background.', 'boy ladder in a pool with a swimming. there is a statue in another pool in the background.', 'boy statue in a pool with a ladder. there is a swimming in another pool in the background.', 'boy swimming in a ladder with a pool. there is a statue in another ladder in the background.']",0.0,47.0,719.0,431.0
1269,person in shirt and shorts looking at electronics and records in a van,9,6,3,0,3,"['person in shirt and records looking at electronics and shorts in a van', 'records in shirt and shorts looking at electronics and person in a van', 'person in van and shorts looking at electronics and records in a shirt', 'van in shirt and shorts looking at electronics and records in a person', 'electronics in shirt and shorts looking at person and records in a van']",5.0,7.0,793.0,524.0
1277,a chair with a cushion and an armrest. there is a plant in a planter.,9,6,3,0,3,"['a chair with a cushion and an plant. there is a armrest in a armrester.', 'a planter with a cushion and an armrest. there is a plant in a chair.', 'a plant with a cushion and an armrest. there is a chair in a planter.', 'a chair with a plant and an armrest. there is a cushion in a planter.', 'a chair with a cushion and an armrest. there is a planter in a plant.']",70.0,134.0,311.0,255.0
1382,a person on the sidewalk in front of a building with a window and entrance,9,5,4,0,1,"['a person on the window in front of a building with a sidewalk and entrance', 'a sidewalk on the person in front of a building with a window and entrance', 'a person on the building in front of a sidewalk with a window and entrance', 'a window on the sidewalk in front of a building with a person and entrance', 'a building on the sidewalk in front of a person with a window and entrance']",251.0,7.0,548.0,592.0
1558,"a woman wearing a shirt and holding a creme, with a shelter over some patrons and people",9,6,3,0,3,"['a woman wearing a shelter and holding a creme, with a shirt over some patrons and people', 'a woman wearing a shirt and holding a creme, with a patrons over some shelter and people', 'a woman under a shirt and holding a creme, with a shelter over some patrons and people', 'a woman wearing a shirt and holding a creme, with a shelter under some patrons and people', 'a creme wearing a shirt and holding a woman, with a shelter over some patrons and people']",254.0,173.0,308.0,303.0
1792,"a car with a license plate, a bike next to it, and a light and window on the car.",9,5,4,0,1,"['a plate with a license car, a bike next to it, and a light and window on the plate.', 'a car with a license light, a bike next to it, and a plate and window on the car.', 'a bike with a license plate, a car next to it, and a light and window on the bike.', 'a light with a license plate, a bike next to it, and a car and window on the light.', 'a window with a license plate, a bike next to it, and a light and car on the window.']",0.0,23.0,711.0,455.0
1816,people walking street. woman with hair. man walking people. there is a vest.,9,6,3,0,3,"['hair walking street. woman with people. man walking hair. there is a vest.', 'man walking street. wopeople with hair. man walking man. there is a vest.', 'woman walking street. people with hair. man walking woman. there is a vest.', 'street walking people. woman with hair. man walking street. there is a vest.', 'vest walking street. woman with hair. man walking people. there is a people.']",579.0,312.0,211.0,285.0
1886,"a car driving alongside a road, with a fence next to it, and green writing on a building",9,5,3,1,2,"['a road driving alongside a car, with a fence next to it, and green writing on a building', 'a writing driving alongside a road, with a fence next to it, and green car on a building', 'a fence driving alongside a road, with a car next to it, and green writing on a building', 'a building driving alongside a road, with a fence next to it, and green writing on a car', 'a car driving alongside a fence, with a road next to it, and green writing on a building']",1.0,7.0,643.0,587.0
1925,a building with a window near some grass; the sky is above the building and there is snow on the ground,9,5,4,0,1,"['a building with a snow near some grass; the sky is above the building and there is window on the ground', 'a grass with a window near some building; the sky is above the grass and there is snow on the ground', 'a building with a window near some grass; the snow is above the building and there is sky on the ground', 'a building with a window near some sky; the grass is above the building and there is snow on the ground', 'a snow with a window near some grass; the sky is above the snow and there is building on the ground']",128.0,5.0,418.0,583.0
2011,tv on top of dresser with a paper. there is a drawer with a knob.,9,5,4,0,1,"['drawer on top of dresser with a paper. there is a tv with a knob.', 'tv on top of drawer with a paper. there is a dresser with a knob.', 'knob on top of dresser with a paper. there is a drawer with a tv.', 'tv on top of knob with a paper. there is a drawer with a dresser.', 'paper on top of dresser with a tv. there is a drawer with a knob.']",148.0,40.0,496.0,555.0
2028,"a lamp, can, and item on a counter with a picture above it",9,5,4,0,1,"['a lamp, picture, and item on a counter with a can above it', 'a lamp, can, and picture on a counter with a item above it', 'a item, can, and lamp on a counter with a picture above it', 'a lamp, can, and item on a picture with a counter above it', 'a lamp, can, and item on a counter with a picture next to it']",112.0,7.0,427.0,579.0
2034,a car parked next to a rail next to a door of a house near a tree,9,5,4,0,2,"['a house parked next to a rail next to a door of a car near a tree', 'a tree parked next to a rail next to a door of a house near a car', 'a car parked next to a house next to a door of a rail near a tree', 'a door parked next to a rail next to a car of a house near a tree', 'a car parked next to a rail next to a door of a tree near a house']",3.0,9.0,769.0,501.0
2108,a tree and a pole on the sidewalk next to another sidewalk with a cone on it.,9,5,4,0,1,"['a cone and a pole on the sidewalk next to another sidewalk with a tree on it.', 'a sidewalk and a pole on the tree next to another tree with a cone on it.', 'a tree and a pole next to the sidewalk on another sidewalk with a cnext toe on it.', 'a tree and a sidewalk on the pole next to another pole with a cone on it.', 'a tree and a pole on the cone next to another cone with a sidewalk on it.']",2.0,91.0,774.0,505.0
2115,a green plant on a black stand with power cords seen through a window,9,5,2,2,3,"['a green power cords on a black stand with plant seen through a window', 'a black plant on a green stand with power cords seen through a window', 'a green window on a black stand with power cords seen through a plant', 'a green stand on a black plant with power cords seen through a window', 'a green plant on a black window with power cords seen through a stand']",176.0,4.0,246.0,414.0
2124,"a stove with a pan and kettle on it, between cabinets, with art hung over the stove.",9,5,4,0,1,"['a stove with a art and kettle on it, between cabinets, with pan hung over the stove.', 'a stove with a pan and kettle on it, between art, with cabinets hung over the stove.', 'a kettle with a pan and stove on it, between cabinets, with art hung over the kettle.', 'a stove with a cabinets and kettle on it, between pan, with art hung over the stove.', 'a stove with a pan and cabinets on it, between kettle, with art hung over the stove.']",0.0,268.0,528.0,330.0
2147,faucet on wall in bathtub with knob on another wall.,9,6,3,0,3,"['faucet on bathtub in wall with knob on another bathtub.', 'bathtub on wall in faucet with knob on another wall.', 'faucet on wall in knob with bathtub on another wall.', 'knob on wall in bathtub with faucet on another wall.', 'faucet on knob in bathtub with wall on another knob.']",50.0,0.0,548.0,791.0
2208,"a napkin, toothpick, and container on a table; there is a bench under the table",9,5,4,0,1,"['a napkin, toothpick, and container on a bench; there is a table under the bench', 'a napkin, toothpick, and napkins on a table; there is a bench under the table', 'a napkin, bench, and container on a table; there is a toothpick under the table', 'a napkin, toothpick, and bench on a table; there is a container under the table', 'a napkin, toothpick, and container on a table; there is a napkins under the table']",57.0,374.0,412.0,225.0
2229,leaves on the sidewalk with a shadow from a fence and a tree in the background,9,5,4,0,1,"['tree on the sidewalk with a shadow from a fence and a leaves in the background', 'fence on the sidewalk with a shadow from a leaves and a tree in the background', 'leaves behind the sidewalk with a shadow from a fence and a tree in the background', 'sidewalk on the leaves with a shadow from a fence and a tree in the background', 'leaves on the tree with a shadow from a fence and a sidewalk in the background']",265.0,133.0,531.0,467.0
2275,an arrow sign on a pole with a light hanging from it in the city.,9,5,4,0,2,"['an pole sign on a arrow with a light hanging from it in the city.', 'an light sign on a pole with a arrow hanging from it in the city.', 'an arrow pole on a sign with a light hanging from it in the city.', 'an arrow sign on a pole with a city hanging from it in the light.', 'an city sign on a pole with a light hanging from it in the arrow.']",3.0,4.0,794.0,595.0
2318,"a flag on a pole in front of a building. there is a sign on the building, and people are walking in front of the sign.",9,5,4,0,2,"['a flag on a pole in front of a people. there is a sign on the people, and building are walking in front of the sign.', 'a people on a pole in front of a building. there is a sign on the building, and flag are walking in front of the sign.', 'a flag on a pole in front of a building. there is a people on the building, and sign are walking in front of the people.', 'a flag walking in front of pole in front of a building. there is a sign on the building, and people are on a the sign.', 'a flag on a people in front of a building. there is a sign on the building, and pole are walking in front of the sign.']",447.0,5.0,353.0,356.0
2458,"a red ball under a desk, a screen on the desk, and a bottle on the desk",9,5,3,1,2,"['a red desk under a ball, a screen on the ball, and a bottle on the ball', 'a red ball under a screen, a desk on the screen, and a bottle on the screen', 'a red bottle under a desk, a screen on the desk, and a ball on the desk', 'a red screen under a desk, a ball on the desk, and a bottle on the desk', 'a red ball on a desk, a screen under the desk, and a bottle on the desk']",0.0,244.0,600.0,354.0
2890,a dirt path with a lamp post and a sidewalk. the shadow is on the dirt.,9,5,4,0,1,"['a dirt path with a lamp post and a shadow. the sidewalk is on the dirt.', 'a dirt path with a shadow and a sidewalk. the lamp post is on the dirt.', 'a shadow with a lamp post and a sidewalk. the dirt path is on the dirt.', 'a shadow path with a lamp post and a sidewalk. the dirt is on the shadow.', 'a sidewalk path with a lamp post and a dirt. the shadow is on the sidewalk.']",5.0,0.0,791.0,598.0
2946,a building with trees and a car next to it. there are windows on the building.,9,5,4,0,1,"['a window with trees and a car next to it. there are buildings on the window.', 'a building with trees and a car next to it. there are windows under the building.', 'a building with trees and a car under it. there are windows on the building.', 'a trees with building and a car next to it. there are windows on the trees.', 'a windows with trees and a car next to it. there are building on the windows.']",73.0,196.0,378.0,289.0
3074,"bus with w, doors, and stripes; there is a light on the side of the bus",9,5,4,0,1,"['bus with w, light, and stripes; there is a doors on the side of the bus', 'doors with w, bus, and stripes; there is a light on the side of the doors', 'bus lightith light, doors, and stripes; there is a w on the side of the bus', 'light with w, doors, and stripes; there is a bus on the side of the light', 'stripes with w, doors, and bus; there is a light on the side of the stripes']",4.0,89.0,456.0,315.0
3413,a car parked in front of a building with a sign posted in the grass behind it. bushes are in the grass in front of the car.,9,6,3,0,3,"['a bushes parked in front of a building with a sign posted in the grass behind it. car are in the grass in front of the bushes.', 'a car parked behind front of a building with a sign posted in the grass in it. bushes are behind the grass in front of the car.', 'a sign parked in front of a building with a car posted in the grass behind it. bushes are in the grass in front of the sign.', 'a car parked in front of a bushes with a sign posted in the grass behind it. building are in the grass in front of the car.', 'a building parked in front of a car with a sign posted in the grass behind it. bushes are in the grass in front of the building.']",2.0,140.0,636.0,340.0
3766,"man wearing a shirt, with people on floats in a waterway",9,6,3,0,3,"['waterway wearing a shirt, with people on floats in a man', 'floats wearing a shirt, with people on man in a waterway', 'man wearing a people, with shirt on floats in a waterway', 'people wearing a shirt, with man on floats in a waterway', 'man wearing a floats, with people on shirt in a waterway']",169.0,118.0,330.0,261.0
3800,dirt path through a park with trees and a shadow on the sidewalk,9,6,3,0,3,"['park path through a dirt with trees and a shadow on the sidewalk', 'sidewalk path through a park with trees and a shadow on the dirt', 'dirt shadow through a park with trees and a path on the sidewalk', 'trees path through a park with dirt and a shadow on the sidewalk', 'shadow path through a park with trees and a dirt on the sidewalk']",17.0,14.0,579.0,737.0
3950,there is an arcade in front of a coin slot with a gray wall behind it and a floor in the game room.,9,5,3,1,2,"['there is an arcade in front of front of a coin front of slot with a gray wall behin front ofd it and a floor in front of the game room.', 'there is an arcade in front of a coin slot with a gray floor behind it and a wall in the game room.', 'there is an arcade behind front of a cobehind slot with a gray wall behbehindd it and a floor behind the game room.', 'there is an floor in front of a coin slot with a gray wall behind it and a arcade in the game room.', 'there is an wall in front of a coin slot with a gray arcade behind it and a floor in the game room.']",2.0,1.0,414.0,297.0
4214,"a pepper on top of cucumbers, and a box of cucumbers with plastic bags on top",9,4,4,1,1,"['a pepper of top on cucumbers, and a box of cucumbers with plastic bags of top', 'a box on top of cucumbers, and a pepper of cucumbers with plastic bags on top', 'a pepper on top of plastic bags, and a box of cucumbers with cucumbers on top', 'a cucumbers on top of pepper, and a box of pepper with plastic bags on top', 'a plastic bags on top of cucumbers, and a box of cucumbers with pepper on top']",2.0,84.0,293.0,248.0
4318,a chair next to a sofa with a stool near the wall. the wall is above the floor.,9,5,4,0,1,"['a chair above a sofa with a stool near the wall. the wall is next to the floor.', 'a chair next to a sofa with a stool near the floor. the wall is above the wall.', 'a chair next to a sofa with a stool above the wall. the wall is near the floor.', 'a floor next to a sofa with a stool near the wall. the wall is above the chair.', 'a chair next to a sofa with a stool near the wall. the wall is on the floor.']",162.0,25.0,435.0,370.0
4319,a couch with a tripod and camera equipment in front of it in a living room. there is a lamp behind the couch.,9,5,4,0,1,"['a tripod with a couch and camera equipment in front of it in a living room. there is a lamp behind the tripod.', 'a couch with a tripod and lamp in front of it in a living room. there is a camera equipment behind the couch.', 'a lamp with a tripod and camera equipment in front of it in a living room. there is a couch behind the lamp.', 'a couch with a tripod and camera equipment in frbehindt of it in a living room. there is a lamp on the couch.', 'a couch with a lamp and camera equipment in front of it in a living room. there is a tripod behind the couch.']",1.0,1.0,616.0,477.0
4419,a boy wearing a tag on his shirt is standing in front of a wall. a computer is on the desk. a man is looking at a coat.,9,6,3,0,3,"['a boy wearing a computer on his shirt is standing in front of a wall. a tag is on the desk. a man is looking at a coat.', 'a boy wearing a tag on his shirt is standing in front of a computer. a wall is on the desk. a man is looking at a coat.', 'a boy looking at a tag on his shirt is standing in front of a wall. a computer is on the desk. a man is wearing a coat.', 'a wall wearing a tag on his shirt is standing in front of a boy. a computer is on the desk. a man is looking at a coat.', 'a boy wearing a tag on his shirt is standing in front of a man. a computer is on the desk. a wall is looking at a coat.']",0.0,1.0,299.0,248.0
4528,a jeep and fence in front of a garden with a weed and trellis.,9,5,4,0,1,"['a weed and fence in front of a garden with a jeep and trellis.', 'a jeep and weed in front of a garden with a fence and trellis.', 'a rack and fence in front of a garden with a weed and trellis.', 'a jeep and fence in front of a garden with a rack and trellis.', 'a jeep and fence in front of a garden with a weed and rack.']",3.0,57.0,620.0,418.0
4839,a plate of food with a glass and fork on a mat,9,5,4,0,1,"['a plate of food with a glass and mat on a fork', 'a plate of mat with a glass and fork on a food', 'a mat of food with a glass and fork on a plate', 'a plate of glass with a food and fork on a mat', 'a plate of food with a mat and fork on a glass']",3.0,2.0,492.0,413.0
4851,"a knife, spoon, and fork on a glass table.",9,5,4,0,1,"['a table, spoon, and fork on a glass knife.', 'a knife, glass, and fork on a spoon table.', 'a knife, spoon, and glass on a fork table.', 'a glass, spoon, and fork on a knife table.', 'a knife, table, and fork on a glass spoon.']",5.0,23.0,490.0,308.0
2364331,man waiting for wine glass on table with water spots,9,6,3,0,3,"['man waiting for wine table on glass with water spots', 'man waiting for table on wine glass with water spots', 'wine waiting for man glass on table with water spots', 'water spots waiting for wine glass on table with man', 'table waiting for wine glass on man with water spots']",0.0,1.0,373.0,497.0
2364368,a curtain on a rod with a decoration on the wall and a palm on the decoration,9,5,4,0,1,"['a curtain on a palm with a decoration on the wall and a rod on the decoration', 'a curtain on a rod with a palm on the wall and a decoration on the palm', 'a decoration on a rod with a curtain on the wall and a palm on the curtain', 'a wall on a rod with a decoration on the curtain and a palm on the decoration', 'a palm on a rod with a decoration on the wall and a curtain on the decoration']",184.0,34.0,300.0,347.0
2364468,man standing on a bench with a sneaker; the bench is in the background and the ground is under the bench.,9,5,4,0,1,"['man standing on a ground with a sneaker; the bench is in the backbench and the bench is under the ground.', 'man under a bench with a sneaker; the bench is in the background and the ground is standing on the bench.', 'ground standing on a bench with a sneaker; the bench is in the backman and the man is under the bench.', 'man standunderg on a bench with a sneaker; the bench is in the background and the ground is in the bench.', 'man standing on a sneaker with a bench; the sneaker is in the background and the ground is under the sneaker.']",1.0,0.0,498.0,318.0
2364718,"fridge with an ice maker built into it, standing inside a kitchen with a door leading to it",9,5,4,0,1,"['door with an ice maker built into it, standing inside a kitchen with a fridge leading to it', 'fridge with an ice maker built into it, standing inside a door with a kitchen leading to it', 'fridge with an ice maker built into it, leading to a kitchen with a door standing inside it', 'fridge with an door built into it, standing inside a kitchen with a ice maker leading to it', 'fridge with an ice maker leading to it, standing inside a kitchen with a door built into it']",1.0,50.0,465.0,324.0
2364865,woman behind a fence that surrounds a tennis court; there is a wall around the court,9,5,4,0,2,"['court behind a fence that surrounds a tennis woman; there is a wall around the court', 'woman behind a wall that surrounds a tennis court; there is a fence around the court', 'woman behind a court that surrounds a tennis fence; there is a wall around the court', 'wall behind a fence that surrounds a tennis court; there is a woman around the court', 'woman around a fence that surrounds a tennis court; there is a wall behind the court']",0.0,0.0,374.0,498.0
2364954,"a window and doors alongside a black line, and a bolt on a trolley",9,5,3,1,2,"['a bolt and doors alongside a black line, and a window on a trolley', 'a window and doors alongside a black line, and a trolley on a bolt', 'a trolley and doors alongside a black line, and a bolt on a window', 'a window and doors alongside a black bolt, and a line on a trolley', 'a window and trolley alongside a black line, and a bolt on a doors']",2.0,3.0,327.0,496.0
2365255,"food in a dish. there is an omelet, a piece of meat, and some tomatoes.",9,5,4,0,1,"['chicken in a dish. there is an omelet, a piece of meat, and some tomatoes.', 'food in a dish. there is an omelet, a piece of meat, and some egg.', 'food in a dish. there is an omelet, a piece of meat, and some chicken.', 'food in a dish. there is an chicken, a piece of meat, and some tomatoes.', 'food in a dish. there is an omelet, a chicken, and some tomatoes.']",1.0,196.0,499.0,300.0
2365307,apples hanging from a tree next to a building with a roof,9,5,4,0,1,"['building hanging from a tree next to a apples with a roof', 'apples with a tree next to a building hanging from a roof', 'apples hanging from a roof next to a building with a tree', 'apples hanging from a building next to a tree with a roof', 'roof hanging from a tree next to a building with a apples']",14.0,14.0,485.0,318.0
2365308,man on bench with bag and phone; his shoe is on the floor,9,6,3,0,3,"['man on floor with bag and phone; his shoe is on the bench', 'floor on bench with bag and phone; his shoe is on the man', 'bench on man with bag and phone; his shoe is on the floor', 'bag on bench with man and phone; his shoe is on the floor', 'man on bench with bag and floor; his shoe is on the phone']",2.0,3.0,496.0,328.0
2365551,"a bear with a nose, eye, mouth, and ear",9,5,4,0,1,"['a mouth with a nose, eye, bear, and ear', 'a bear with a mouth, eye, nose, and ear', 'a nose with a bear, eye, mouth, and ear', 'a bbear with a nose, eye, mouth, and bear', 'a eye with a nose, bear, mouth, and ear']",27.0,27.0,287.0,284.0
2365577,"a white line on the ground, a fence next to the street, and a pole near the fence",9,5,3,1,2,"['a white fence on the ground, a line next to the street, and a pole near the fence', 'a white line on the ground, a street next to the fence, and a pole near the street', 'a white line on the pole, a fence next to the street, and a ground near the fence', 'a white pole on the ground, a fence next to the street, and a line near the fence', 'a white line on the fence, a ground next to the street, and a pole near the fence']",0.0,100.0,331.0,399.0
2365630,a man with a pole and a cap is being watched by a person. the man is also wearing glasses.,9,5,4,0,1,"['a person with a pole and a cap is being watched by a man. the person is also wearing glasses.', 'a man with a person and a cap is being watched by a pole. the man is also wearing glasses.', 'a cap with a pole and a man is being watched by a person. the cap is also wearing glasses.', 'a glasses with a pole and a cap is being watched by a person. the man is also wearing man.', 'a pole with a man and a cap is being watched by a person. the pole is also wearing glasses.']",127.0,64.0,242.0,226.0
2365635,a sign on a pole in front of a building with a shadow on the ground from the sun,9,6,3,0,3,"['a building on a pole in front of a sign with a shadow on the ground from the sun', 'a sign on a pole in front of a building with a sun on the ground from the shadow', 'a sun on a pole in front of a building with a shadow on the ground from the sign', 'a sign on a pole in front of a ground with a shadow on the building from the sun', 'a sign on a shadow in front of a building with a pole on the ground from the sun']",128.0,31.0,263.0,290.0
2366265,green lettuce on top of tomatoes and tomato slices on a paper plate with a jar behind it,9,5,3,1,2,"['green lettuce on top of tomatoes and jar on a paper plate with a tomato slices behind it', 'paper plate on top of tomatoes and tomato slices on a green lettuce with a jar behind it', 'tomato slices on top of tomatoes and green lettuce on a paper plate with a jar behind it', 'jar on top of tomatoes and tomato slices on a paper plate with a green lettuce behind it', 'green lettuce behind top of tomatoes and tomato slices on a paper plate with a jar on it']",299.0,12.0,200.0,329.0
2366444,"a hot dog with onionrings, and lettuce on top of it with aluminum foil underneath",9,5,3,1,2,"['a hot aluminum foil with onionrings, and lettuce on top of it with dog underneath', 'a hot lettuce with onionrings, and dog on top of it with aluminum foil underneath', 'a hot onionrings with dog, and lettuce on top of it with aluminum foil underneath', 'a hot dog with onionrings, and aluminum foil on top of it with lettuce underneath', 'a hot dog with aluminum foil, and lettuce on top of it with onionrings underneath']",268.0,21.0,230.0,312.0
2366955,"a surfer with their foot on a surfboard, wearing a wet suit with a curve",9,5,3,1,2,"['a surfboard with their foot on a surfer, wearing a wet suit with a curve', 'a surfer with their foot on a suit, wearing a wet surfboard with a curve', 'a curve with their foot on a surfboard, wearing a wet suit with a surfer', 'a surfer with their foot next to a surfboard, wearing a wet suit with a curve', 'a surfer with their suit on a surfboard, wearing a wet foot with a curve']",0.0,1.0,335.0,225.0
