image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
50,lamp stand with a desk lamp on it and duct tape. there are books on a desk and a keyboard on the table.,12,7,5,0,2,"['lamp stand with a flower lamp on it and duct tape. there are books on a desk and a keyboard on the table.', 'lamp stand with a desk lamp on it and duct tape. there are flower on a desk and a keyboard on the table.', 'keyboard with a desk lamp on it and duct tape. there are books on a desk and a lamp stand on the table.', 'lamp stand with a table lamp on it and duct tape. there are books on a desk and a keyboard on the desk.', 'lamp stand with a books lamp on it and duct tape. there are desk on a books and a keyboard on the table.']",1.0,210.0,472.0,389.0
62,"car with a stripe on the ground with a shadow. there is a truck behind the car, and another shadow.",12,7,5,0,2,"['car with a shadow on the ground with a stripe. there is a truck behind the car, and another stripe.', 'shadow with a stripe on the ground with a car. there is a truck behind the shadow, and another car.', 'car with a stripe behind the ground with a shadow. there is a truck on the car, and another shadow.', 'car with a stripe on the ground with a shadow. there is a street behind the car, and another shadow.', 'car with a stripe on the truck with a shadow. there is a ground behind the car, and another shadow.']",0.0,117.0,799.0,483.0
64,"stairs leading up to a platform in front of a building with a windmill. there is a tree in front of the windmill, and the blades of the windmill are spinning.",12,7,5,0,2,"['stairs leading up to a blade in front of a building with a windmill. there is a tree in front of the windmill, and the platforms of the windmill are spinning.', 'stairs leading up to a platform in front of a blade with a windmill. there is a tree in front of the windmill, and the buildings of the windmill are spinning.', 'stairs leading up to a platform in front of a building with a windmill. there is a blade in front of the windmill, and the trees of the windmill are spinning.', 'stairs leading up to a platform in front of a building with a blade. there is a tree in front of the blade, and the windmills of the blade are spinning.', 'blade leading up to a platform in front of a building with a windmill. there is a tree in front of the windmill, and the stairss of the windmill are spinning.']",293.0,120.0,280.0,314.0
69,"chicken with a mark on it, on top of a plate with a potato and another potato beside it. there is also a mark on the chicken.",12,7,5,0,2,"['chicken with a mark beside it, beside top of a plate with a potato and another potato on it. there is also a mark beside the chicken.', 'chicken with a mark on it, on top of a plate with a border and another potato beside it. there is also a mark on the chicken.', 'border with a mark on it, on top of a plate with a potato and another potato beside it. there is also a mark on the chicken.', 'chicken with a mark on it, on top of a plate with a potato and another potato underneath it. there is also a mark on the chicken.', 'plate with a mark on it, on top of a chicken with a potato and another potato beside it. there is also a mark on the plate.']",186.0,32.0,372.0,372.0
72,person with an arm next to a glass of water on a table with a cake and salad,12,7,5,0,2,"['person with an cake next to a glass of water on a table with a arm and salad', 'water with an arm next to a glass of person on a table with a cake and salad', 'person with an table next to a glass of water on a arm with a cake and salad', 'person with an salad next to a glass of water on a table with a cake and arm', 'person with an wine next to a glass of water on a table with a cake and salad']",23.0,6.0,395.0,240.0
83,"person at computer on top of a table, with a girl in front of the computer and a tower on top of the table. there is a stack of books next to the computer.",12,7,5,0,2,"['person at stack on top of a table, with a girl in front of the stack and a tower on top of the table. there is a computer of books next to the stack.', 'person at computer on top of a table, with a books in front of the computer and a tower on top of the table. there is a stack of girl next to the computer.', 'person at computer on top of a tower, with a girl in front of the computer and a table on top of the tower. there is a stack of books next to the computer.', 'person at computer on top of a girl, with a table in front of the computer and a tower on top of the girl. there is a stack of books next to the computer.', 'person at computer on top of a table, with a tower in front of the computer and a girl on top of the table. there is a stack of books next to the computer.']",259.0,104.0,384.0,336.0
83,"girl in front of computer with books in a stack. there is a person at the computer, and chairs at the table.",12,7,5,0,2,"['girl in front of computer with books in a stack. there is a table at the computer, and chairs at the person.', 'table in front of computer with books in a stack. there is a person at the computer, and chairs at the girl.', 'girl in front of computer with books in a stack. there is a person on top of the computer, and chairs at the table.', 'girl in front of table with books in a stack. there is a person at the table, and chairs at the computer.', 'girl in front of stack with books in a computer. there is a person at the stack, and chairs at the table.']",111.0,104.0,452.0,336.0
84,tabletop with a vase and a book on it. there are sunflowers in a vase in front of a lamp with a shade.,12,7,5,0,2,"['tabletop with a vase and a book beside it. there are sunflowers in a vase in front of a lamp with a shade.', 'tabletop with a vase and a book on it. there are sunflowers beside a vase in front of a lamp with a shade.', 'shade with a vase and a book on it. there are sunflowers in a vase in front of a lamp with a tabletop.', 'tabletop with a vase and a book on it. there are shade in a vase in front of a lamp with a sunflowers.', 'tabletop with a vase and a book on it. there are lamp in a vase in front of a sunflowers with a shade.']",4.0,132.0,276.0,362.0
97,magazine and newspaper on a table with a butter knife and napkin. there is a bag on the table.,12,7,5,0,3,"['magazine and newspaper on a bag with a butter knife and napkin. there is a table on the bag.', 'magazine and newspaper under a table with a butter knife and napkin. there is a bag on the table.', 'bag and newspaper on a table with a butter knife and napkin. there is a magazine on the table.', 'magazine and butter on a table with a newspaper knife and napkin. there is a bag on the table.', 'magazine and bag on a table with a butter knife and napkin. there is a newspaper on the table.']",0.0,0.0,447.0,336.0
177,chair with wheels in a room with a floor and a wall. there is a painting on the wall.,12,7,5,0,2,"['chair with wheels on a room with a floor and a wall. there is a paontong in the wall.', 'chair with painting in a room with a floor and a wall. there is a wheels on the wall.', 'chair with wall in a room with a floor and a wheels. there is a painting on the wheels.', 'floor with wheels in a room with a chair and a wall. there is a painting on the wall.', 'chair with wheels in a room with a floor and a painting. there is a wall on the painting.']",0.0,3.0,794.0,445.0
179,stool with cushion beside a pool. there is a rail inside the pool and water in it. the pool has lines on it.,12,7,5,0,2,"['stool with pool beside a cushion. there is a rail inside the cushion and water in it. the cushion has lines on it.', 'pool with cushion beside a stool. there is a rail inside the stool and water in it. the stool has lines on it.', 'stool with cushion beside a lines. there is a rail inside the lines and water in it. the lines has pool on it.', 'stool with cushion beside a rail. there is a pool inside the rail and water in it. the rail has lines on it.', 'stool with lines beside a pool. there is a rail inside the pool and water in it. the pool has cushion on it.']",0.0,115.0,594.0,378.0
187,wine holder with wine on a basket on the floor in a room. there are paper towels in the basket.,12,7,5,0,2,"['paper towels holder with paper towels on a basket on the floor in a room. there are wine in the basket.', 'wine holder with wine on a basket on the paper towels in a room. there are floor in the basket.', 'paper towels with wine on a basket on the floor in a room. there are wine holder in the basket.', 'floor holder with floor on a basket on the wine in a room. there are paper towels in the basket.', 'wine holder with wine on a basket on the floor in a room. there are flooring in the basket.']",3.0,8.0,632.0,789.0
232,a recliner facing a television that is next to a wall. the television is on a stand in the corner and has a sign atop it.,12,7,4,1,3,"['a recliner facing a television that is atop a wall. the television is on a stand in the corner and has a sign next to it.', 'a recliner atop a television that is next to a wall. the television is on a stand in the corner and has a sign facing it.', 'a reclatoper facing a television that is next to a wall. the television is on a stand in the corner and has a sign in it.', 'a recliner facing a stand that is next to a wall. the stand is on a television in the corner and has a sign atop it.', 'a stand facing a television that is next to a wall. the television is on a recliner in the corner and has a sign atop it.']",3.0,0.0,298.0,185.0
249,glass top table with a vase and ball on top. there is a pot with a cactus inside. the table is in front of a couch.,12,7,5,0,2,"['glass top table with a vase and couch on top. there is a pot with a cactus inside. the table is in front of a ball.', 'glass top table with a vase and ball on top. there is a pot with a cactus inside. the table is inside of a couch.', 'glass top pot with a vase and ball on top. there is a table with a cactus inside. the pot is in front of a couch.', 'glass top cactus with a vase and ball on top. there is a pot with a table inside. the cactus is in front of a couch.', 'glass top couch with a vase and ball on top. there is a pot with a cactus inside. the table is in front of a table.']",265.0,226.0,450.0,351.0
252,"man on wall in tunnel with floor. there are tracks in the mine, and a sign.",12,7,5,0,2,"['man on sign in tunnel with floor. there are tracks in the mine, and a wall.', 'mine on wall in tunnel with floor. there are tracks in the man, and a sign.', 'man on wall in tunnel with floor. there are tracks in the sign, and a mine.', 'man on tunnel in wall with floor. there are tracks in the mine, and a sign.', 'man on floor in tunnel with wall. there are tracks in the mine, and a sign.']",0.0,1.0,350.0,262.0
256,"leaves on a sidewalk with a chair and another chair. there is a shadow on the street, and a leaf on the street.",12,7,5,0,2,"['street on a sidewalk with a chair and another chair. there is a shadow on the leaves, and a leaf on the leaves.', 'leaves on a sidewalk with a street and another chair. there is a shadow on the chair, and a leaf on the chair.', 'leaves on a leaf with a chair and another chair. there is a shadow on the street, and a sidewalk on the street.', 'leaves on a sidewalk with a chair and another chair. there is a shadow on the leaf, and a street on the leaf.', 'leaves on a shadow with a chair and another chair. there is a sidewalk on the street, and a leaf on the street.']",0.0,0.0,800.0,599.0
258,a desk with a monitor on it against a wall. there is another monitor on the desk and a circle on the monitor. there is a file cabinet with a drawer.,12,7,5,0,3,"['a desk with a circle on it against a wall. there is another circle on the desk and a monitor on the circle. there is a file cabinet with a drawer.', 'a desk with a drawer on it against a wall. there is another monitor on the desk and a circle on the monitor. there is a file cabinet with a monitor.', 'a desk with a monitor on it against a file cabinet. there is another monitor on the desk and a circle on the monitor. there is a wall with a drawer.', 'a file cabinet with a monitor on it against a wall. there is another monitor on the desk and a circle on the monitor. there is a desk with a drawer.', 'a desk with a wall on it against a monitor. there is another wall on the desk and a circle on the wall. there is a file cabinet with a drawer.']",30.0,2.0,768.0,597.0
265,banana with a shadow next to a flower with three petals and a leaf,12,7,5,0,2,"['flower with a shadow next to a banana with three petals and a leaf', 'banana with a petal next to a flower with three shadows and a leaf', 'shadow with a banana next to a flower with three petals and a leaf', 'petal with a shadow next to a flower with three bananas and a leaf', 'banana with a shadow next to a petal with three flowers and a leaf']",62.0,20.0,498.0,383.0
286,"fork and another fork on a table, with a plate that has sauce and meat with another sauce.",12,7,5,0,2,"['fork and another fork on a table, with a plate that has meat and sauce with another meat.', 'plate and another fork on a table, with a fork that has sauce and meat with another sauce.', 'meat and another fork on a table, with a plate that has sauce and fork with another sauce.', 'sauce and another fork on a table, with a plate that has fork and meat with another fork.', 'table and another fork on a fork, with a plate that has sauce and meat with another sauce.']",0.0,3.0,489.0,370.0
291,"a house with a window and shutters. there is another window in the house, and vines on the house. the driveway is on the side of the house.",12,7,5,0,2,"['a window with a house and shutters. there is another window in the window, and vines on the window. the driveway is on the side of the window.', 'a vines with a window and shutters. there is another window in the vines, and house on the vines. the driveway is on the side of the vines.', 'a house with a window and driveway. there is another window in the house, and vines on the house. the shutters is on the side of the house.', 'a house in a wwithdow and shutters. there is another wwithdow with the house, and vwithes on the house. the driveway is on the side of the house.', 'a house with a driveway and shutters. there is another window in the house, and vines on the house. the window is on the side of the house.']",2.0,38.0,310.0,261.0
303,"building with a shade, a bicycle chained to a pole, and a shrub in front of it. there is a window in the building, and steps on the building.",12,7,5,0,2,"['shrub with a shade, a bicycle chained to a pole, and a building in front of it. there is a window in the shrub, and steps on the shrub.', 'shade with a building, a bicycle chained to a pole, and a shrub in front of it. there is a window in the shade, and steps on the shade.', 'building with a shade, a bicycle chained to a pole, and a shrub in a it. there is a window in the building, and steps on the building.', 'bicycle with a shade, a building chained to a pole, and a shrub in front of it. there is a window in the bicycle, and steps on the bicycle.', 'pole with a shade, a bicycle chained to a building, and a shrub in front of it. there is a window in the pole, and steps on the pole.']",97.0,53.0,534.0,378.0
320,a street light near a bucket that has a sign inside of it. the bucket is on the sidewalk and there is a cone next to it.,12,6,5,1,1,"['a street light near a bucket that has a sign beside it. the bucket is on the sidewalk and there is a cone next to it.', 'a sidewalk near a bucket that has a sign inside of it. the bucket is on the street light and there is a cone next to it.', 'a street light near a cone that has a sign inside of it. the bucket is on the sidewalk and there is a bucket next to it.', 'a street light near a bucket that has a sign inside of it. the bucket is on the cone and there is a sidewalk next to it.', 'a tree near a bucket that has a sign inside of it. the bucket is on the sidewalk and there is a cone next to it.']",7.0,140.0,788.0,458.0
321,a tree in front of a house with a window. there is a box near a pole and a sign under a traffic light.,12,7,5,0,2,"['a tree underneath a house with a window. there is a box near a pole and a sign under a traffic light.', 'a tree attached to a house with a window. there is a box near a pole and a sign under a traffic light.', 'a tree in front of a traffic light with a window. there is a box near a pole and a sign under a house.', 'a tree behind a house with a window. there is a box near a pole and a sign under a traffic light.', 'a tree in front of a box with a window. there is a house near a pole and a sign under a traffic light.']",383.0,1.0,416.0,505.0
329,"a shelf with books on it, a badge hanging from it, and a binder on the bottom. there is an outlet on the side of the wall.",12,7,5,0,2,"['a shelf with books on it, a badge hanging from it, and a binder on the bottom. there is an wall on the side of the outlet.', 'a outlet with books on it, a badge hanging from it, and a binder on the bottom. there is an shelf on the side of the wall.', 'a wall with books on it, a badge hanging from it, and a binder on the bottom. there is an outlet on the side of the shelf.', 'a shelf with wall on it, a badge hanging from it, and a binder on the bottom. there is an outlet on the side of the books.', 'a shelf with books on it, a wall hanging from it, and a binder on the bottom. there is an outlet on the side of the badge.']",0.0,1.0,400.0,477.0
360,"man wearing a shirt at a desk with a computer tower, a bottle, and two speakers.",12,7,5,0,2,"['man wearing a desk at a shirt with a computer tower, a bottle, and two speakers.', 'speaker wearing a shirt at a desk with a computer tower, a bottle, and two mans.', 'desk wearing a shirt at a man with a computer tower, a bottle, and two speakers.', 'man wearing a shirt at a bottle with a computer tower, a desk, and two speakers.', 'man on top of a shirt at a desk with a computer tower, a bottle, and two speakers.']",34.0,250.0,559.0,349.0
368,a tree with a trunk and leaf on a sidewalk next to a sign and manhole cover. there is a car by the sidewalk.,12,7,5,0,2,"['a car with a trunk and leaf on a sidewalk next to a sign and manhole cover. there is a tree by the sidewalk.', 'a tree with a trunk and leaf on a manhole cover next to a sign and sidewalk. there is a car by the manhole cover.', 'a manhole cover with a trunk and leaf on a sidewalk next to a sign and tree. there is a car by the sidewalk.', 'a leaf with a trunk and tree on a sidewalk next to a sign and manhole cover. there is a car by the sidewalk.', 'a tree with a trunk and car on a sidewalk next to a sign and manhole cover. there is a leaf by the sidewalk.']",351.0,0.0,449.0,599.0
369,desk with a drawer and another drawer under a window. there is a clock sitting in the window and a chair on the floor.,12,7,5,0,2,"['floor with a drawer and another drawer under a window. there is a clock sitting in the window and a chair on the desk.', 'clock with a drawer and another drawer under a window. there is a desk sitting in the window and a chair on the floor.', 'desk with a drawer and another drawer under a window. there is a chair sitting in the window and a clock on the floor.', 'window with a drawer and another drawer under a desk. there is a clock sitting in the desk and a chair on the floor.', 'desk with a drawer and another drawer under a clock. there is a window sitting in the clock and a chair on the floor.']",79.0,0.0,609.0,600.0
374,two monitors with a keyboard in front of them on a table. there is a speaker and a mouse on the table.,12,7,5,0,2,"['two monitors with a keyboard in front of them on a speaker. there is a table and a mouse on the speaker.', 'two speakers with a keyboard in front of them on a table. there is a monitor and a mouse on the table.', 'two tables with a keyboard in front of them on a monitor. there is a speaker and a mouse on the table.', 'two keyboards with a monitor in front of them on a table. there is a speaker and a mouse on the table.', 'two monitors with a keyboard in front of them on a mouse. there is a speaker and a table on the mouse.']",0.0,84.0,798.0,513.0
375,"hardhat with wires inside, behind a book on a table. there are letters on the hardhat and a cord behind a mug.",12,7,5,0,2,"['hardhat with table inside, behind a book on a wires. there are letters on the hardhat and a cord behind a mug.', 'hardhat with wires inside, behind a book on a counter. there are letters on the hardhat and a cord behind a mug.', 'hardhat with wires inside, behind a book on a table. there are letters on the hardhat and a mug behind a cord.', 'hardhat with counter inside, behind a book on a table. there are letters on the hardhat and a cord behind a mug.', 'hardhat with wires inside, behind a book on a table. there are helmet on the hardhat and a cord behind a mug.']",1.0,1.0,798.0,598.0
380,"desk with a computer and monitor on top of it, and a chair with a wheel under it. there is paper under the desk.",12,7,5,0,2,"['desk with a computer and munderitor under top of it, and a chair with a wheel on it. there is paper under the desk.', 'desk with a computer and monitor under it, and a chair with a wheel on top of it. there is paper under the desk.', 'monitor with a computer and desk on top of it, and a chair with a wheel under it. there is paper under the monitor.', 'wheel with a computer and monitor on top of it, and a chair with a desk under it. there is paper under the wheel.', 'chair with a computer and monitor on top of it, and a desk with a wheel under it. there is paper under the chair.']",152.0,185.0,579.0,406.0
397,"street with sidewalk and curb. there are people on the sidewalk, and the street has barricades. there is a fire with smoke.",12,7,5,0,2,"['people with sidewalk and curb. there are street on the sidewalk, and the people has barricades. there is a fire with smoke.', 'street with fire and curb. there are people on the sidewalk, and the street has barricades. there is a sidewalk with smoke.', 'street with sidewalk and curb. there are barricades on the sidewalk, and the street has people. there is a fire with smoke.', 'barricades with sidewalk and curb. there are people on the sidewalk, and the barricades has street. there is a fire with smoke.', 'curb with sidewalk and street. there are people on the sidewalk, and the curb has barricades. there is a fire with smoke.']",0.0,46.0,797.0,553.0
414,"girl with feet and a woman with fingers. there are pictures in the book, and a pillow behind the woman. the fingers are pointing at the book.",12,7,5,0,2,"['girl with feet and a woman with fhasgers. there are pictures has the book, and a pillow behhasd the woman. the fhasgers are pohasthasg at the book.', 'girl with pillow and a woman with fingers. there are pictures in the book, and a feet behind the woman. the fingers are pointing at the book.', 'girl with feet and a woman with fingers. there are pictures in the book, and a pillow pointing at the woman. the fingers are behind the book.', 'girl with feet and a woman with pictures. there are fingers in the book, and a pillow behind the woman. the pictures are pointing at the book.', 'girl with feet and a woman with fingers. there are pictures in the pillow, and a book behind the woman. the fingers are pointing at the pillow.']",30.0,15.0,215.0,239.0
459,license plate on a car parked on a road. there is a truck parked on the road with another bumper. there is also another car parked on the road.,12,7,5,0,2,"['license plate on a bumper parked on a road. there is a truck parked on the road with another car. there is also another bumper parked on the road.', 'license plate on a truck parked on a road. there is a car parked on the road with another bumper. there is also another truck parked on the road.', 'truck on a car parked on a road. there is a license plate parked on the road with another bumper. there is also another car parked on the road.', 'license plate parked on a car on a road. there is a truck on the road with another bumper. there is also another car on the road.', 'license plate on a road parked on a car. there is a truck parked on the road with another bumper. there is also another road parked on the car.']",251.0,326.0,545.0,273.0
470,photo of furniture. building outside window. heater by window. chair rail near window. window on a wall.,12,7,5,0,2,"['photo of furniture. chair outside window. heater by window. building rail near window. window on a wall.', 'photo of furniture. building outside wall. heater by wall. chair rail near wall. wall on a window.', 'window of furniture. building outside photo. heater by window. chair rail near window. window on a wall.', 'photo of window. building outside furniture. heater by window. chair rail near window. window on a wall.', 'photo rail near furniture. building outside window. heater by window. chair of window. window on a wall.']",1.0,4.0,798.0,592.0
502,curtain by bedspread. phone by bedspread. pamplet on bedspread. lamp on table. shade on lamp.,12,7,5,0,2,"['curtain by bedspread. phone by bedspread. pamplet on bedspread. table on lamp. shade on table.', 'shade by bedspread. phone by bedspread. pamplet on bedspread. lamp on table. curtain on lamp.', 'bedspread by curtain. phone by curtain. pamplet on curtain. lamp on table. shade on lamp.', 'curtain by table. phone by table. pamplet on table. lamp on bedspread. shade on lamp.', 'curtain by bedspread. phone by bedspread. pamplet on bedspread. shade on table. lamp on shade.']",133.0,52.0,657.0,483.0
505,a tissue dispenser is on the wall next to a dryer and a phone. there is a mirror on the wall behind them.,12,7,5,0,2,"['a box dispenser is on the wall next to a dryer and a phone. there is a mirror on the wall behind them.', 'a phone dispenser is on the wall next to a dryer and a tissue. there is a mirror on the wall behind them.', 'a tissue box is on the wall next to a dryer and a phone. there is a mirror on the wall behind them.', 'a mirror dispenser is on the wall next to a dryer and a phone. there is a tissue on the wall behind them.', 'a tissue vanity is on the wall next to a dryer and a phone. there is a mirror on the wall behind them.']",407.0,0.0,351.0,579.0
