image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
30,"luggage and a bag lying on the floor, with chairs on top of the floor. there is a window with rails, and a table with chairs.",12,7,5,0,2,"['Luggage and a bag lying on the floor, with chairs on top of the floor. There is a window with rails, and a table with chairs. There are no rails.', 'Luggage and a bag not lying on the floor, with chairs on top of the floor. There is a window with rails, and a table with chairs.', 'Luggage and a bag lying not on the floor, with chairs not on top of the floor. There is a window with rails, and a table with chairs.', 'There is no luggage and a bag lying on the floor, with chairs on top of the floor. There is a window with rails, and a table with chairs.', 'Luggage and a bag lying on the floor, with chairs on top of the floor. There is a window with rails, and a table with chairs. There is no railing.']",0.0,107.0,474.0,485.0
31,"breadbox on a shelf next to a box with kleenex. there is a canister in a drainer, and the sink is also in the drainer.",12,7,5,0,2,"['Breadbox on a shelf next to a box with Kleenex. There is a canister in a drainer, and the sink is also in the drainer. There are no flowers.', 'Breadbox on something next to a box with Kleenex. There is a canister in a drainer, and the sink is also in the drainer. There is no shelf.', 'Breadbox on a shelf next to a box with Kleenex. There is a canister in a drainer, and the sink is also in the drainer. There are no containers.', 'Breadbox on a shelf next to a box with Kleenex. There is a canister in a drainer, and the sink is also in the drainer. There is no wall.', 'Breadbox on a shelf not next to a box with Kleenex. There is a canister in a drainer, and the sink is also in the drainer.']",201.0,181.0,479.0,307.0
34,"toy car on notebooks in shelf, with frames on table and printer on top of table. the table has a wheel.",12,7,5,0,2,"['Toy car on notebooks in shelf, with frames on table and printer not on top of table. The table has a wheel.', 'Toy car on notebooks in shelf, with frames on table and printer on top of table. The table has a wheel. There is no model car.', 'Toy car on notebooks in shelf, with frames on table and printer on top of table. The table has a wheel. There is no shelf.', 'Toy car on notebooks in shelf, with frames on table and printer on top of table. The table has something. There is no wheel.', 'Toy car on notebooks in shelf, with frames on table and something on top of table. The table has a wheel. There is no printer.']",2.0,109.0,515.0,472.0
34,mouse on a table with a coffee mug and computer. there is a shelf with notebooks and a toy car on top of the notebooks.,12,7,5,0,2,"['Mouse not on a table with a coffee mug and computer. There is a shelf with notebooks and a toy car not on top of the notebooks.', 'Mouse on a table with a coffee mug and computer. There is a shelf with something and a toy car on top of the notebooks. There are no notebooks.', 'Mouse on a table with a coffee mug and computer. There is a shelf with notebooks and a toy car on top of the notebooks. There is no computer.', 'There is no mouse on a table with a coffee mug and computer. There is a shelf with notebooks and a toy car on top of the notebooks.', 'Mouse on a table with a coffee mug and computer. There is a shelf with notebooks and a toy car on top of the notebooks. There is no model car.']",182.0,83.0,615.0,507.0
43,tv set on a counter with a drawer and socket near it. there are people on the tv set and a stand on the counter.,12,7,5,0,2,"['Tv set on something with a drawer and socket near it. There are people on the TV set and a stand on the counter. There is no counter.', 'Tv set on a counter with a drawer and socket near it.  On the TV set and a stand on the counter. There are no people.', 'Tv set not on a counter with a drawer and socket near it. There are people not on the TV set and a stand not on the counter.', 'Tv set on a counter with a drawer and socket near it. There are people on the something and a stand on the counter. There is no TV set.', 'Tv set on a counter with a drawer and socket near it. There are people on the TV set and something on the counter. There is no stand.']",0.0,125.0,799.0,473.0
44,carpet on the floor with writings on a board and a chair with a table.,12,7,5,0,3,"['There is no carpet on the floor with writings on a board and a chair with a table.', 'Carpet on the floor with writings on a board and a chair with something. There is no table.', 'Carpet on the floor with writings on a not board and a chair with a table.', 'Carpet on something with writings on a board and a chair with a table. There is no floor.', 'Carpet on the floor with writings on a board and something with a table. There is no chair.']",4.0,82.0,794.0,517.0
47,"cars with headlights on a road with traffic lights. there is a taxi in the road, and a man on the street.",12,7,5,0,2,"['Cars with headlights not on a road with traffic lights. There is a taxi in the road, and a man not on the street.', 'Cars with headlights on a road with traffic lights. There is a taxi in the road, and a man on the street. There are no traffic lights.', 'Cars with headlights on a road with traffic lights. There is a taxi in the road, and a man on something. There is no street.', 'Cars with headlights on a road with traffic lights. There is a taxi not in the road, and a man on the street.', 'Cars with headlights on something with traffic lights. There is a taxi in the road, and a man on the street. There is no road.']",29.0,131.0,769.0,451.0
50,lamp stand with a desk lamp on it and duct tape. there are books on a desk and a keyboard on the table.,12,7,5,0,2,"['Lamp stand with a desk lamp on it and duct tape.  On a desk and a keyboard on the table. There are no books.', 'Lamp stand with a desk lamp on it and duct tape. There are books on a desk and a keyboard on the table. There is no electrical tape.', 'Lamp stand with a desk lamp on it and duct tape. There are books on a desk and a keyboard on the table. There is no flower.', 'Lamp stand with a desk lamp on it and duct tape. There are books on a desk and a keyboard on the table. There is no folder.', 'Lamp stand with something lamp on it and duct tape. There are books on something and a keyboard on the table. There is no desk.']",1.0,210.0,472.0,389.0
62,"car with a stripe on the ground with a shadow. there is a truck behind the car, and another shadow.",12,7,5,0,2,"['Car with a stripe on the ground with something. There is a truck behind the car, and another shadow. There is no shadow.', 'Car with a stripe on the ground with a shadow. There is a truck behind the car, and another shadow. There is no street.', 'Car with a stripe not on the ground with a shadow. There is a truck behind the car, and another shadow.', 'Car with something on the ground with a shadow. There is a truck behind the car, and another shadow. There is no stripe.', 'Car with a stripe on something with a shadow. There is a truck behind the car, and another shadow. There is no ground.']",0.0,117.0,799.0,483.0
63,"knife with handle on a table with a fork, another knife, and another knife. there is cutlery on the table.",12,7,5,0,2,"['Knife with handle on a table with a fork, another knife, and another knife.  On the table. There is no cutlery.', 'Knife not with handle on a table not with a fork, another knife, and another knife. There is cutlery on the table.', 'Knife with something on a table with a fork, another knife, and another knife. There is cutlery on the table. There is no handle.', 'Knife with handle on a table with a fork, another knife, and another knife. There is cutlery on the table. There is no knife.', 'There is no knife with handle on a table with a fork, another knife, and another knife. There is cutlery on the table.']",3.0,142.0,793.0,452.0
64,"stairs leading up to a platform in front of a building with a windmill. there is a tree in front of the windmill, and the blades of the windmill are spinning.",12,7,5,0,2,"['Stairs leading up to a platform in front of something with a windmill. There is a tree in front of the windmill, and the blades of the windmill are spinning. There is no building.', 'Stairs leading up to a platform in front of a building with a windmill. There is a tree in front of the windmill, and the blades of the windmill are spinning. There are no stairs.', 'Stairs leading up to a platform in front of a building with a windmill.  In front of the windmill, and the blades of the windmill are spinning. There is no tree.', 'Stairs leading up to a platform in front of a building with a windmill. There is a tree in front of the windmill, and the blades of the windmill are spinning. There is no blade.', 'Stairs leading up to a platform in front of a building with something. There is a tree in front of the windmill, and the blades of the windmill are spinning. There is no windmill.']",293.0,120.0,280.0,314.0
69,"chicken with a mark on it, on top of a plate with a potato and another potato beside it. there is also a mark on the chicken.",12,7,5,0,2,"['Chicken with a mark on it, on top of a plate with a potato and another potato beside it. There is also a mark on the chicken. There is no border.', 'Chicken with a mark not on it, not on top of a plate with a potato and another potato beside it. There is also a mark not on the chicken.', 'Chicken with a mark on it, on top of something with a potato and another potato beside it. There is also a mark on the chicken. There is no plate.', 'There is no chicken with a mark on it, on top of a plate with a potato and another potato beside it. There is also a mark on the chicken.', 'Chicken with a mark on it, on top of a plate with a potato and another potato not beside it. There is also a mark on the chicken.']",186.0,32.0,372.0,372.0
72,person with an arm next to a glass of water on a table with a cake and salad,12,7,5,0,2,"['There is no person with an arm next to a glass of water on a table with a cake and salad', 'Person with an arm next to something of water on a table with a cake and salad. There are no glass.', 'Person with an arm next to a glass of water on a table with something and salad. There is no cake.', 'Person with an arm next to a glass of water not on a table with a cake and salad', 'Person with an arm next to a glass of water on a table with a cake and salad. There is no salad.']",23.0,6.0,395.0,240.0
83,"person at computer on top of a table, with a girl in front of the computer and a tower on top of the table. there is a stack of books next to the computer.",12,7,5,0,2,"['Person at computer not on top of a table, with a girl in front of the computer and a tower not on top of the table. There is a stack of books next to the computer.', 'Person at computer on top of a table, with a girl in front of the computer and a tower on top of the table. There is a stack of something next to the computer. There are no books.', 'Person not at computer on top of a table, with a girl in front of the computer and a tower on top of the table. There is a stack of books next to the computer.', 'Person at computer on top of a table, with a girl in front of the computer and a tower on top of the table.  Of books next to the computer. There is no stack.', 'Person at computer on top of a table, with a girl in front of the computer and a tower on top of the table. There is a stack of books next to the computer. There is no person.']",259.0,104.0,384.0,336.0
83,"girl in front of computer with books in a stack. there is a person at the computer, and chairs at the table.",12,7,5,0,2,"['Girl in front of computer with books in a stack. There is a person not at the computer, and chairs not at the table.', 'Girl in front of computer with books in something. There is a person at the computer, and chairs at the table. There is no stack.', 'Girl in front of computer with books in a stack. There is a person at the computer, and chairs at something. There is no table.', 'Girl in front of computer with books in a stack. There is a person at the computer, and something at the table. There are no chairs.', 'There is no girl in front of computer with books in a stack. There is a person at the computer, and chairs at the table.']",111.0,104.0,452.0,336.0
84,tabletop with a vase and a book on it. there are sunflowers in a vase in front of a lamp with a shade.,12,7,5,0,2,"['Tabletop with a vase and a book not on it. There are sunflowers in a vase in front of a lamp with a shade.', 'Tabletop with a vase and a book on it. There are sunflowers in a vase in front of a lamp with something. There is no shade.', 'Tabletop with a vase and a book on it. There are sunflowers in a vase in front of something with a shade. There is no lamp.', 'There is no tabletop with a vase and a book on it. There are sunflowers in a vase in front of a lamp with a shade.', 'Tabletop with something and a book on it. There are sunflowers in something in front of a lamp with a shade. There is no vase.']",4.0,132.0,276.0,362.0
97,magazine and newspaper on a table with a butter knife and napkin. there is a bag on the table.,12,7,5,0,3,"['Magazine and newspaper on a table with a butter knife and napkin. There is a bag on the table. There is no napkin.', 'Magazine and newspaper not on a table with a butter knife and napkin. There is a bag not on the table.', 'Magazine and newspaper on a table with a butter knife and napkin. There is a bag on the table. There is no magazine.', 'Magazine and something on a table with a butter knife and napkin. There is a bag on the table. There is no newspaper.', 'There is no magazine and newspaper on a table with a butter knife and napkin. There is a bag on the table.']",0.0,0.0,447.0,336.0
139,crane next to a building. the building has four windows.,12,7,5,0,2,"{'Crane next to something. The building has four windows. There is no building.', 'Crane not next to a building. The building has four windows.', 'Crane next to a building. The building has four windows. There is no crane.', 'There is no crane next to a building. The building has four windows.', 'Crane next to a building. The building has four windows. There is no window.'}",2.0,31.0,528.0,764.0
158,"flower with a butterfly on the stem. there is another butterfly on the flower, as well as a leaf.",12,7,5,0,2,"['There is no flower with a butterfly on the stem. There is another butterfly on the flower, as well as a leaf.', 'Flower with a butterfly on the stem. There is another butterfly on the flower, as well as something. There is no leaf.', 'Flower with a butterfly on the stem. There is another butterfly on the flower, as well as a leaf. There is no flower.', 'Flower with a butterfly not on the stem. There is another butterfly not on the flower, as well as a leaf.', 'Flower not with a butterfly on the stem. There is another butterfly on the flower, as well as a leaf.']",129.0,83.0,277.0,341.0
172,three chairs and a folding chair outside of a cafe. there is a table in front of one of the chairs.,12,7,5,0,2,"['Three chairs and something outside a café. There is a table in front of one of the chairs. There is no folding chair.', 'Three chairs and a folding chair outside of something. There is a table in front of one of the chairs. There is no café.', 'There is no three chairs and a folding chair outside a café. There is a table in front of one of the chairs.', 'Three chairs and a folding chair outside a café. There is a table not in front of one of the chairs.', 'Three chairs and a folding chair not outside a café. There is a table in front of one of the chairs.']",52.0,115.0,691.0,430.0
177,chair with wheels in a room with a floor and a wall. there is a painting on the wall.,12,7,5,0,2,"['Chair with wheels in a room with something and a wall. There is a painting on the wall. There is no floor.', 'Chair with wheels in a room with a floor and a wall. There is a painting on the wall. There is no chair.', 'Chair with wheels in a room with a floor and a wall. There is a painting not on the wall.', 'Chair with wheels in something with a floor and a wall. There is a painting on the wall. There is no room.', 'Chair with wheels in a room with a floor and something. There is a painting on the wall. There is no wall.']",0.0,3.0,794.0,445.0
179,stool with cushion beside a pool. there is a rail inside the pool and water in it. the pool has lines on it.,12,7,5,0,2,"['Stool with cushion not beside a pool. There is a rail inside the pool and water in it. The pool has lines on it.', 'Stool with cushion beside something. There is a rail inside the pool and water in it. The pool has lines on it. There is no pool.', 'Stool with cushion beside a pool. There is a rail inside the pool and water in it. The pool has something on it. There are no lines.', 'Stool with cushion beside a pool. There is a rail inside the pool and something in it. The pool has lines on it. There is no water.', 'Stool not with cushion beside a pool. There is a rail inside the pool and water in it. The pool has lines on it.']",0.0,115.0,594.0,378.0
181,different shapes on a wall,12,6,5,1,1,"{'Different shapes on something. There is no wall.', 'Different shapes on a wall. There is no shape.', 'There is no different shapes on a wall', 'Shapes that are not different on a wall', 'Different shapes not on a wall'}",478.0,73.0,220.0,252.0
187,wine holder with wine on a basket on the floor in a room. there are paper towels in the basket.,12,7,5,0,2,"['Wine holder with wine on a basket on the floor in a room. There are paper towels in the basket. There is no rack.', 'Wine holder with wine not on a basket not on the floor in a room. There are paper towels in the basket.', 'Wine holder with wine on a basket on the floor in a room. There are paper towels in the basket. There is no flooring.', 'There is no wine holder with wine on a basket on the floor in a room. There are paper towels in the basket.', 'Wine holder with wine on a basket on something in a room. There are paper towels in the basket. There is no floor.']",3.0,8.0,632.0,789.0
222,street on another street. car on street. archway over street. another car parked street. scooter parked next to building.,12,7,5,0,2,"['Street on another street. Car on street. Archway over street. Another car not parked street. Scooter not parked next to building.', 'Street on another street. Car on street. Archway over street. Another car parked street. Scooter parked not next to building.', 'Street on another street. Car on street. Archway not over street. Another car parked street. Scooter parked next to building.', 'Street on another street. Car on street. Archway over street. Another car parked street. Scooter parked next to building. There is no street.', 'Street not on another street. Car not on street. Archway over street. Another car parked street. Scooter parked next to building.']",23.0,99.0,346.0,399.0
232,a recliner facing a television that is next to a wall. the television is on a stand in the corner and has a sign atop it.,12,7,4,1,3,"['There is no recliner facing a television that is next to a wall. The television is on a stand in the corner and has a sign atop it.', 'A recliner facing a television that is next to something. The television is on a stand in the corner and has a sign atop it. There is no wall.', 'A recliner facing a television that is next to a wall. The television is on a stand in the corner and has something atop it. There is no sign.', 'A recliner facing a television that is not next to a wall. The television is on a stand in the corner and has a sign atop it.', 'A recliner facing a television that is next to a wall. The television is on a stand not in the corner and has a sign atop it.']",3.0,0.0,298.0,185.0
245,"a building with a shadow, leaves, and plants. the building has a fourescent porch. there is another building on top of the building.",12,6,5,1,1,"['There is no building with a shadow, leaves, and plants. The building has a fluorescent porch. There is another building on top of the building.', 'A building with a shadow, leaves, and plants. The building has a fluorescent porch. There is another building on top of the building. There are no leaves.', 'A building with a shadow, leaves, and plants. The building has a fluorescent porch. There is another building not on top of the building.', 'A building with something, leaves, and plants. The building has a fluorescent porch. There is another building on top of the building. There is no shadow.', 'A building with a shadow, leaves, and plants. The building has a fluorescent porch. There is another building on top of the building. There are no plants.']",3.0,2.0,596.0,792.0
249,glass top table with a vase and ball on top. there is a pot with a cactus inside. the table is in front of a couch.,12,7,5,0,2,"['Glass a table that is not top with a vase and ball on top. There is a pot with a cactus inside. The table is in front of a couch.', 'Glass top table with something and ball on top. There is a pot with a cactus inside. The table is in front of a couch. There is no vase.', 'Glass top table with a vase and ball on top.  With a cactus inside. The table is in front of a couch. There is no pot.', 'Glass top table with a vase and ball on top. There is a pot with something inside. The table is in front of a couch. There are no cactus.', 'Glass top something with a vase and ball on top. There is a pot with a cactus inside. The something is in front of a couch. There is no table.']",265.0,226.0,450.0,351.0
252,"man on wall in tunnel with floor. there are tracks in the mine, and a sign.",12,7,5,0,2,"['Man on wall in something with floor. There are tracks in the mine, and a sign. There is no tunnel.', 'Man not on wall in tunnel with floor. There are tracks in the mine, and a sign.', 'Man on wall in tunnel with floor. There are tracks in the mine, and a sign. There is no floor.', 'Man on wall in tunnel with floor. There are tracks in the mine, and something. There is no sign.', 'Man on wall not in tunnel with floor. There are tracks not in the mine, and a sign.']",0.0,1.0,350.0,262.0
256,"leaves on a sidewalk with a chair and another chair. there is a shadow on the street, and a leaf on the street.",12,7,5,0,2,"['there are no leaves on a sidewalk with a chair and another chair. There is a shadow on the street, and a leaf on the street.', 'Leaves on a sidewalk with something and another chair. There is a shadow on the street, and a leaf on the street. There is no chair.', 'Leaves on a sidewalk with a chair and another chair.  On the street, and a leaf on the street. There is no shadow.', 'Leaves on a sidewalk with a chair and another chair. There is a shadow on the street, and a leaf on the street. There are no leaves.', 'Leaves on a sidewalk with a chair and another chair. There is a shadow on the street, and something on the street. There is no leaf.']",0.0,0.0,800.0,599.0
258,a desk with a monitor on it against a wall. there is another monitor on the desk and a circle on the monitor. there is a file cabinet with a drawer.,12,7,5,0,3,"['A desk with a monitor on it against a wall. There is another monitor on the desk and a circle on the monitor.  With a drawer. There is no file cabinet.', 'A desk with a monitor on it not against a wall. There is another monitor on the desk and a circle on the monitor. There is a file cabinet with a drawer.', 'A desk with a monitor on it against a wall. There is another monitor on the desk and a circle on the monitor. There is a file cabinet with something. There is no drawer.', 'A desk with a monitor on it against a wall. There is another monitor on the desk and a circle on the monitor. There is a file cabinet with a drawer. There is no desk.', 'A desk with something on it against a wall. There is another monitor on the desk and a circle on the monitor. There is a file cabinet with a drawer. There is no monitor.']",30.0,2.0,768.0,597.0
265,banana with a shadow next to a flower with three petals and a leaf,12,7,5,0,2,"['Banana with a shadow next to a flower with three petals and something. There is no leaf.', 'Banana with something next to a flower with three petals and a leaf. There is no shadow.', 'There is no banana with a shadow next to a flower with three petals and a leaf', 'Banana with a shadow next to something with three petals and a leaf. There is no flower.', 'Banana with a shadow next to a flower with three petals and a leaf. There is no petal.']",62.0,20.0,498.0,383.0
282,trees lining a sidewalk in front of a building. the building has a window and doors.,12,7,5,0,2,"['Trees lining a sidewalk in front of something. The building has a window and doors. There is no building.', 'Trees lining a sidewalk in front of a building. The building has a window and doors. There are no doors.', 'Trees lining a sidewalk in front of a building. The building has a window and doors. There are no trees.', 'Trees lining a sidewalk in front not of a building. The building has a window and doors.', 'there are no trees lining a sidewalk in front of a building. The building has a window and doors.']",6.0,169.0,621.0,366.0
286,"fork and another fork on a table, with a plate that has sauce and meat with another sauce.",12,7,5,0,2,"['Fork and another fork on a table, with a plate that not has sauce and meat with another sauce.', 'Fork and another fork not on a table, with a plate that has sauce and meat with another sauce.', 'Fork and another fork on a table, with a plate that has sauce and something with another sauce. There is no meat.', 'Fork and another fork on a table, with a plate that has something and meat with another sauce. There is no sauce.', 'Fork and another something on a table, with a plate that has sauce and meat with another sauce. There is no fork.']",0.0,3.0,489.0,370.0
291,"house with another window and another window, a porch, and shutters on one of the windows. the sky is above the house.",12,7,5,0,2,"['House with another window and another window, something, and shutters on one of the windows. The sky is above the house. There is no porch.', 'House with another window and another window, a porch, and shutters on one of the windows. The sky is not above the house.', 'There is no house with another window and another window, a porch, and shutters on one of the windows. The sky is above the house.', 'House with another window and another window, a porch, and shutters not on one of the windows. The sky is above the house.', 'House with another window and another window, a porch, and something on one of the windows. The sky is above the house. There are no shutters.']",43.0,0.0,343.0,266.0
291,"a house with a window and shutters. there is another window in the house, and vines on the house. the driveway is on the side of the house.",12,7,5,0,2,"['A house with something and shutters. There is another window in the house, and vines on the house. The driveway is on the side of the house. There is no window.', 'A house with a window and shutters. There is another window in the house, and something on the house. The driveway is on the side of the house. There are no vines.', 'A house with a window and shutters. There is another window not in the house, and vines on the house. The driveway is on the side of the house.', 'A house with a window and shutters. There is another window in the house, and vines on the house. The driveway is on the side of the house. There is no house.', 'A house with a window and shutters. There is another window in the house, and vines on the house. The driveway is on the not side of the house.']",2.0,38.0,310.0,261.0
303,"building with a shade, a bicycle chained to a pole, and a shrub in front of it. there is a window in the building, and steps on the building.",12,7,5,0,2,"['Building with a shade, a bicycle chained to a pole, and a shrub not in front of it. There is a window in the building, and steps on the building.', 'Building with a shade, a bicycle chained to something, and a shrub in front of it. There is a window in the building, and steps on the building. There is no pole.', 'Building with something, a bicycle chained to a pole, and a shrub in front of it. There is a window in the building, and steps on the building. There is no shade.', 'Building with a shade, a bicycle chained to a pole, and a shrub in front of it. There is a window in the building, and something on the building. There are no steps.', 'Building with a shade, a bicycle chained to a pole, and something in front of it. There is a window in the building, and steps on the building. There is no shrub.']",97.0,53.0,534.0,378.0
320,a street light near a bucket that has a sign inside of it. the bucket is on the sidewalk and there is a cone next to it.,12,6,5,1,1,"['A streetlight near a bucket that has a sign inside it. The bucket is on the sidewalk and there is a cone next to it. There is no streetlight.', 'A streetlight near a bucket that has a sign inside it. The bucket is not on the sidewalk and there is a cone next to it.', 'A streetlight near a bucket that has something inside it. The bucket is on the sidewalk and there is a cone next to it. There is no sign.', 'A streetlight near a bucket that has a sign not inside it. The bucket is on the sidewalk and there is a cone next to it.', 'A streetlight near a bucket that has a sign inside it. The bucket is on the sidewalk and there is a cone next to it. There is no tree.']",7.0,140.0,788.0,458.0
321,a tree in front of a house with a window. there is a box near a pole and a sign under a traffic light.,12,7,5,0,2,"['There is no tree in front of a house with a window. There is a box near a pole and a sign under a traffic light.', 'A tree in front of a house with a window. There is a box near a pole and a sign under something. There is no traffic light.', 'A tree in front of a house with a window.  Near a pole and a sign under a traffic light. There is no box.', 'A tree in front of a house with a window. There is a box near a pole and a sign under a traffic light. There is no tree.', 'A tree in front of a house with a window. There is a box near a pole and something under a traffic light. There is no sign.']",383.0,1.0,416.0,505.0
329,"a shelf with books on it, a badge hanging from it, and a binder on the bottom. there is an outlet on the side of the wall.",12,7,5,0,2,"['A shelf with books on it, a badge hanging from it, and a binder on the bottom. There is an outlet on the side of something. There is no wall.', 'A shelf with books on it, a badge not hanging from it, and a binder on the bottom. There is an outlet on the side of the wall.', 'A shelf with books on it, something hanging from it, and a binder on the bottom. There is an outlet on the side of the wall. There is no badge.', 'A shelf with books on it, a badge hanging from it, and something on the bottom. There is an outlet on the side of the wall. There is no binder.', 'A shelf with books not on it, a badge hanging from it, and a binder not on the bottom. There is an outlet not on the side of the wall.']",0.0,1.0,400.0,477.0
