image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
287,a man standing in front of a black store on a road with lines,8,4,3,1,1,"['A man standing not in front of a black store on a road with lines', 'A man standing in front of a black store on a road with lines. There are no lines.', 'A man standing in front of a black store not on a road with lines', 'A man standing in front of a black store on something with lines. There is no road.', 'A man standing in front of a black something on a road with lines. There is no store.']",2.0,460.0,596.0,338.0
327,a person wearing pants and a car parked on a street with buildings lining it.,8,5,3,0,2,"['A person wearing something and a car parked on a street with buildings lining it. There are no pants.', 'A person wearing pants and a car not parked on a street with buildings lining it.', 'A person wearing pants and a car parked on a street with buildings lining it. There is no person.', 'A person not wearing pants and a car parked on a street with buildings lining it.', 'A person wearing pants and something parked on a street with buildings lining it. There is no car.']",44.0,90.0,754.0,500.0
340,"a window on a building, with another window on the building to the left, and another window on the building to the right",8,4,3,1,1,"{'A window not on a building, with another window on the building to the left, and another window on the building to the right', 'There is no window on a building, with another window on the building to the left, and another window on the building to the right', 'A window on something, with another window on the building to the left, and another window on the building to the right. There is no building.', 'A window on a building, with another window on the building to the left, and another window on the building to the right. There is no window.', 'A window not on a building, with another window not on the building to the left, and another window not on the building to the right'}",3.0,53.0,603.0,313.0
356,people and a car on a road near a sidewalk with a sign above the people,8,5,3,0,2,"['People and something on a road near a sidewalk with a sign above the people. There is no car.', 'People and a car on a road near a sidewalk with a sign not above the people', 'People and a car on a road near a sidewalk with something above the people. There is no sign.', 'People and a car on something near a sidewalk with a sign above the people. There is no road.', 'People and a car on a road near something with a sign above the people. There is no sidewalk.']",50.0,108.0,588.0,480.0
390,a board with pictures and a thumb in it,8,5,3,0,2,"['There is no board with pictures and a thumb in it', 'A board with pictures and a thumb in it. There is no board.', 'A board not with pictures and a thumb in it', 'A board with pictures and a thumb not in it', 'A board with something and a thumb in it. There are no pictures.']",483.0,3.0,315.0,358.0
401,a sign on a building with bricks,8,4,4,0,1,"['A sign on a building with bricks. There is no brick.', 'There is no sign on a building with bricks', 'A sign not on a building with bricks', 'A sign on a building with bricks. There are no bricks.', 'A sign on a building with bricks. There is no sign.']",2.0,0.0,379.0,454.0
437,a window on a building with a sign next to it. there is another window on the building,8,4,3,1,1,"{'There is no window on a building with a sign next to it. There is another window on the building', 'A window on something with a sign next to it. There is another window on the building. There is no building.', 'A window on a building with a sign next to it. There is another window on the building. There is no window.', 'A window on a building with something next to it. There is another window on the building. There is no sign.', 'A window not on a building with a sign next to it. There is another window not on the building'}",256.0,0.0,542.0,356.0
460,"a window on a building, with a sign and a cow in front of it",8,5,3,0,2,"['A window on a building, with something and a cow in front of it. There is no sign.', 'A window on a building, with a sign and a cow in front of it. There is no window.', 'A window not on a building, with a sign and a cow in front of it', 'A window on something, with a sign and a cow in front of it. There is no building.', 'A window on a building, with a sign and something in front of it. There is no cow.']",29.0,16.0,447.0,358.0
462,a sign in front of a house and another sign on a pole with an arrow on it,8,5,3,0,3,"['A sign in front of something and another sign on a pole with an arrow on it. There is no house.', 'A sign in front of a house and another sign on a pole with an arrow on it. There is no sign.', 'A sign in front of a house and another sign not on a pole with an arrow not on it', 'A sign in front of a house and another sign on something with an arrow on it. There is no pole.', 'A sign in front of a house and another sign on a pole with something on it. There is no arrow.']",138.0,79.0,187.0,300.0
483,a man is riding a bicycle; there are two other men riding bicycles,8,4,3,1,1,"{'A man is riding a bicycle; there are two men that are not other riding bicycles', 'A man is not riding a bicycle; there are two other men riding bicycles', 'A man is riding something ; there are two other men riding bicycles. There is no bicycle.', 'A man is riding a bicycle; there are two other men riding bicycles. There is no man.', 'There is no man is riding a bicycle; there are two other men riding bicycles'}",54.0,186.0,232.0,413.0
494,"a lamp and a tv with a remote on it, and a chair behind the tv",8,4,4,0,1,"['A lamp and a TV with a remote on it, and a chair behind the TV. there is no lamp.', 'A lamp and a TV with a remote on it, and a chair not behind the TV', 'A lamp and a TV with a remote not on it, and a chair behind the TV', 'A lamp and a TV with a remote on it, and something behind the TV. there is no chair.', 'There is no lamp and a TV with a remote on it, and a chair behind the TV']",2.0,197.0,367.0,277.0
494,"a bucket on a tray, with glasses near the bucket, and a menu on the dresser.",8,5,3,0,2,"['A bucket on a tray, with glasses near the bucket, and something on the dresser. There is no menu.', 'A bucket on a tray, with glasses near the bucket, and a menu on something. There is no dresser.', 'A bucket on a tray, with glasses near the bucket, and a menu on the dresser. There is no bucket.', 'A bucket on a tray, with something near the bucket, and a menu on the dresser. There are no glasses.', 'A bucket not on a tray, with glasses near the bucket, and a menu not on the dresser.']",197.0,377.0,412.0,221.0
495,a metal lamp with a power wire and a white shade in a curtain,8,4,3,1,1,"['There is no metal lamp with a power wire and a white shade in a curtain', 'A metal lamp with a power wire and a white shade not in a curtain', 'A metal lamp with something and a white shade in a curtain. There is no power wire.', 'A metal lamp with a power wire and a white shade in a curtain. There is no metal lamp.', 'A metal lamp with a power wire and a shade that is not white in a curtain']",427.0,12.0,367.0,586.0
524,oven has handle. handle on oven. window on oven. microwave above oven.,8,4,4,0,1,"['Oven has handle. Handle on oven. Window on oven. Microwave above oven. There is no oven.', 'Oven has handle. Handle not on oven. Window not on oven. Microwave above oven.', 'Oven has handle. Handle on oven. Something on oven. Microwave above oven. There is no window.', 'There is no oven has handle. Handle on oven. Window on oven. Microwave above oven.', 'Oven has handle. Something on oven. Window on oven. Microwave above oven. There is no handle.']",222.0,4.0,321.0,595.0
563,a shelf above a counter with a microwave on it and a sticker attached to the microwave,8,5,3,0,2,"['A shelf above something with a microwave on it and a sticker attached to the microwave. There is no counter.', 'A shelf not above a counter with a microwave on it and a sticker attached to the microwave', 'A shelf above a counter with something on it and a sticker attached to the microwave. There is no microwave.', 'A shelf above a counter with a microwave on it and a sticker attached to the microwave. There is no shelf.', 'There is no shelf above a counter with a microwave on it and a sticker attached to the microwave']",0.0,18.0,254.0,223.0
668,"a person wearing a cap and another person standing on the sidewalk, and another person on the sidewalk",8,5,3,0,2,"{'There is no person wearing a cap and another person standing on the sidewalk, and another person on the sidewalk', 'A person wearing a cap and another person standing on something, and another person on something. There is no sidewalk.', 'A person wearing something and another person standing on the sidewalk, and another person on the sidewalk. There is no cap.', 'A person wearing a cap and another person standing not on the sidewalk, and another person not on the sidewalk', 'A person wearing a cap and another person standing on the sidewalk, and another person on the sidewalk. There is no person.'}",49.0,260.0,544.0,327.0
738,a duck in water and two ducks by a pond,8,5,3,0,2,"['A duck in water and two ducks by something. There is no pond.', 'A duck in water and two ducks by a pond. There is no duck.', 'A duck in water and two ducks not by a pond', 'A duck not in water and two ducks by a pond', 'A duck in something and two ducks by a pond. There is no water.']",138.0,0.0,504.0,396.0
751,a man with a watch on his wrist and another watch on his other wrist,8,5,2,1,3,"{'A man with a watch on his wrist and another watch on his a wrist that is not other', 'A man with something on his wrist and another watch on his other wrist. There is no watch.', 'A man with a watch on his wrist and another watch on his other wrist. There is no man.', 'There is no man with a watch on his wrist and another watch on his other wrist', 'A man with a watch on something and another watch on his other wrist. There is no wrist.'}",346.0,4.0,249.0,206.0
782,a tree next to a house with a lattice and a window on the wall,8,5,3,0,2,"['A tree is not next to a house with a lattice and a window on the wall', 'There is no tree next to a house with a lattice and a window on the wall', 'A tree next to a house with a lattice and a window not on the wall', 'A tree next to a house with a lattice and something on the wall. There is no window.', 'A tree next to something with a lattice and a window on the wall. There is no house.']",339.0,3.0,460.0,389.0
787,a car near a road with snow and a building below the sky,8,5,3,0,2,"['A car near a road with snow and a building not below the sky', 'There is no car near a road with snow and a building below the sky', 'A car near a road with snow and something below the sky. There is no building.', 'A car near a road with snow and a building below something. There is no sky.', 'A car not near a road with snow and a building below the sky']",17.0,0.0,759.0,590.0
817,"a dumpster filled with wood, a sign hanging on the building, and people walking by the building",8,5,3,0,2,"['A dumpster filled with wood, a sign hanging on the building, and something walking by the building. There are no people.', 'A dumpster filled with wood, a sign hanging on the building, and people walking by the building. There is no dumpster.', 'A dumpster not filled with wood, a sign hanging on the building, and people walking by the building', 'There is no dumpster filled with wood, a sign hanging on the building, and people walking by the building', 'A dumpster filled with wood, a sign hanging on something, and people walking by something. There is no building.']",2.0,0.0,597.0,799.0
843,a squirrel hanging on a tree; there is another squirrel hanging in the tree and a third squirrel on the side of the tree,8,4,3,1,1,"['There is no squirrel hanging on a tree; there is another squirrel hanging in the tree and a third squirrel on the side of the tree', 'A squirrel hanging on a tree; there is another squirrel not hanging in the tree and a third squirrel on the side of the tree', 'A squirrel not hanging on a tree; there is another squirrel hanging in the tree and a third squirrel on the side of the tree', 'A squirrel hanging on something ; there is another squirrel hanging in the tree and a third squirrel on the side of the tree. There is no tree.', 'A squirrel hanging on a tree; there is another squirrel hanging in the tree and a squirrel that is not third on the side of the tree']",56.0,2.0,667.0,594.0
848,a tree with a gravel trunk and a bicycle on the sidewalk,8,5,3,0,2,"['A tree with a gravel trunk and something on the sidewalk. There is no bicycle.', 'A tree with a gravel trunk and a bicycle not on the sidewalk', 'A tree with something trunk and a bicycle on the sidewalk. There is no gravel.', 'A tree with a gravel something and a bicycle on the sidewalk. There is no trunk.', 'A tree with a gravel trunk and a bicycle on the sidewalk. There is no tree.']",173.0,1.0,625.0,596.0
869,a power line on a post and power another line and power another line hanging over a street,8,5,3,0,2,"['A power line not on a post and power another line and power another line hanging over a street', 'A power line on something and power another line and power another line hanging over a street. There is no post.', 'A power line on a post and power another line and power another line hanging over a street. There is no power line.', 'There is no power line on a post and power another line and power another line hanging over a street', 'A power line on a post and power another line and power another line hanging over something. There is no street.']",81.0,0.0,718.0,593.0
923,"stripes near a stand, grass, and a bike",8,4,4,0,1,"['Stripes near something, grass, and a bike. There is no stand.', 'there are no stripes near a stand, grass, and a bike', 'Stripes near a stand, grass, and something. There is no bike.', 'Stripes near a stand, grass, and a bike. There are no stripes.', 'Stripes not near a stand, grass, and a bike']",224.0,15.0,384.0,337.0
989,a spacesuit with a red dot on it and two flags,8,4,3,1,1,"['A spacesuit with a red dot on it and two flags. There is no flag.', 'A spacesuit with a red something on it and two flags. There is no dot.', 'A spacesuit with a red dot not on it and two flags', 'A spacesuit with a red dot on it and two flags. There is no spacesuit.', 'There is no spacesuit with a red dot on it and two flags']",293.0,97.0,344.0,298.0
994,a man in a shirt holding onto a handle on an escalator with a pillar in the background,8,5,3,0,3,"['A man in something holding onto a handle on an escalator with a pillar in the background. There is no shirt.', 'A man in a shirt holding onto a handle on an escalator with something in the background. There is no pillar.', 'There is no man in a shirt holding onto a handle on an escalator with a pillar in the background', 'A man in a shirt holding onto a handle on an escalator with a pillar in the background. There is no man.', 'A man in a shirt holding onto something on an escalator with a pillar in the background. There is no handle.']",99.0,171.0,699.0,426.0
1003,"a man in a shirt playing a game in front of a chair, and another game in front of the chair",8,5,3,0,2,"['A man in a shirt playing a game not in front of a chair, and another game not in front of the chair', 'A man in a shirt playing a game in front of something, and another game in front of the chair. There is no chair.', 'A man in a shirt playing something in front of a chair, and another game in front of the chair. There is no game.', 'A man not in a shirt playing a game not in front of a chair, and another game not in front of the chair', 'A man in something playing a game in front of a chair, and another game in front of the chair. There is no shirt.']",247.0,76.0,346.0,315.0
1017,a black artwork with a white mat in the background,8,4,2,2,2,"['A black artwork with a white mat in something. There is no background.', 'There is no black artwork with a white mat in the background', 'A black artwork with a white mat not in the background', 'A black artwork with a white mat in the background. There is no art.', 'A black artwork with a white something in the background. There is no mat.']",2.0,62.0,203.0,283.0
1025,"a window on a house, bushes next to the house, and a door on the house",8,4,4,0,1,"['There is no window on a house, bushes next to the house, and a door on the house', 'A window not on a house, bushes next to the house, and a door not on the house', 'A window on a house, something next to the house, and a door on the house. There are no bushes.', 'A window on a house, bushes not next to the house, and a door on the house', 'A window on something, bushes next to the house, and a door on the house. There is no house.']",61.0,22.0,331.0,220.0
1028,"a building with a window, a name, and a satellite dish on the side",8,4,4,0,1,"{'A building with a window, something, and a satellite dish on the side. There is no name.', 'A building with a window, a name, and something on the side. There is no satellite dish.', 'A building with a window, a name, and a satellite dish on the side. There is no building.', 'There is no building with a window, a name, and a satellite dish on the side', 'A building with something, a name, and a satellite dish on the side. There is no window.'}",11.0,37.0,699.0,409.0
1153,a deck with pillars supporting it on a second story,8,4,3,1,1,"['A deck with pillars supporting it on a second story. There is no deck.', 'A deck with pillars not supporting it on a second story', 'A deck with pillars supporting it not on a second story', 'There is no deck with pillars supporting it on a second story', 'A deck with pillars supporting it on a second story. There is no story.']",103.0,131.0,222.0,196.0
1160,a plant beside a rock and plants beside another rock with a metal pipe on it,8,5,3,0,2,"['A plant beside a rock and something beside another rock with a metal pipe on it. There are no plants.', 'There is no plant beside a rock and plants beside another rock with a metal pipe on it', 'A plant beside a rock and plants beside another rock with something on it. There is no metal pipe.', 'A plant not beside a rock and plants not beside another rock with a metal pipe on it', 'A plant beside a rock and plants beside another rock with a metal pipe not on it']",4.0,388.0,390.0,211.0
1174,a counter with a rack containing a dish and a mitt; there are cups next to the counter,8,5,2,1,3,"['A counter with a rack containing something and a mitt; there are cups next to the counter. There is no dish.', 'A counter with a rack containing a dish and a mitt; next to the counter. There are no cups.', 'A counter with a rack not containing a dish and a mitt; there are cups next to the counter', 'A counter with something containing a dish and a mitt; there are cups next to the counter. There is no rack.', 'A counter with a rack containing a dish and something ; there are cups next to the counter. There is no mitt.']",0.0,227.0,368.0,368.0
1207,"a dinosaur near the floor with a railing around it, and a tv near the wall",8,5,3,0,2,"['A dinosaur near the floor with a railing around it, and a TV near something. There is no wall.', 'A dinosaur near the floor with a railing around it, and a TV near the wall. There is no dinosaur.', 'There is no dinosaur near the floor with a railing around it, and a TV near the wall', 'A dinosaur near the floor with something around it, and a TV near the wall. There is no railing.', 'A dinosaur not near the floor with a railing around it, and a TV not near the wall']",68.0,112.0,380.0,518.0
1216,"a man below boxes, a table holding lemons, and boxes above lemons.",8,4,4,0,1,"['A man below boxes, a table not holding lemons, and boxes above lemons.', 'A man below boxes, something holding lemons, and boxes above lemons. There is no table.', 'A man below boxes, a table holding lemons, and something above lemons. There are no boxes.', 'There is no man below boxes, a table holding lemons, and boxes above lemons.', 'A man below boxes, a table holding lemons, and boxes not above lemons.']",172.0,29.0,282.0,293.0
1244,three black letters on a wall,8,4,3,1,1,"{'Three black letters on something. There is no wall.', 'Three black letters on a wall. There is no letter.', 'There is no three black letters on a wall', 'Three black letters not on a wall', 'Three letters that are not black on a wall'}",218.0,98.0,225.0,211.0
1281,"a tree in front of a building, another tree in front of a tower, and another tree",8,5,3,0,2,"{'A tree not in front of a building, another tree not in front of a tower, and another tree', 'A tree in front of something, another tree in front of a tower, and another tree. There is no building.', 'A tree in front of a building, another tree in front of something, and another tree. There is no tower.', 'A tree in front of a building, another tree in front of a tower, and another tree. There is no tree.', 'There is no tree in front of a building, another tree in front of a tower, and another tree'}",14.0,18.0,488.0,652.0
1282,"room filled with wine bottles, racks filled with wine bottles, and brick wall in room",8,4,4,0,1,"['Room filled with wine bottles, racks filled with wine bottles, and brick wall not in room', 'Room not filled with wine bottles, racks not filled with wine bottles, and brick wall in room', 'Room filled with wine bottles, racks filled with wine bottles, and brick wall in room. There is no room.', 'Room filled with wine bottles, racks filled with wine bottles, and something in room. There is no brick wall.', 'Room filled with wine bottles, racks filled with wine bottles, and brick wall in room. There are no wine bottles.']",0.0,0.0,507.0,639.0
1375,a microphone for a drummer playing a drumset with a wire in front of it,8,5,3,0,2,"['A microphone for a drummer not playing a drum set with a wire in front of it', 'A microphone for a drummer playing a drum set with a wire in front of it. There is no drum.', 'There is no microphone for a drummer playing a drum set with a wire in front of it', 'A microphone for a drummer playing something with a wire in front of it. There is no drum set.', 'A microphone for a drummer playing a drum set with a wire in front of it. There is no man.']",245.0,222.0,183.0,231.0
1411,"a window on a building, with another window on the building to the right, and another window on the building to the left",8,4,3,1,1,"{'There is no window on a building, with another window on the building to the right, and another window on the building to the left', 'A window not on a building, with another window on the building to the right, and another window on the building to the left', 'A window on a building, with another window on the building to the right, and another window on the building to the left. There is no window.', 'A window on something, with another window on the building to the right, and another window on the building to the left. There is no building.', 'A window on a building, with another window on the building to the right, and another window on the building to the left'}",92.0,28.0,573.0,407.0
1466,a man wearing a backpack and an arrow pointing to a car near a road.,8,5,3,0,2,"['A man wearing a backpack and an arrow pointing to a car near a road. There is no man.', 'A man wearing a backpack and something pointing to a car near a road. There is no arrow.', 'A man wearing a backpack and an arrow pointing to something near a road. There is no car.', 'A man wearing a backpack and an arrow pointing to a car not near a road.', 'A man not wearing a backpack and an arrow pointing to a car near a road.']",83.0,205.0,516.0,358.0
1482,"a woman in front of a building with a number on it, and a window on the building",8,5,3,0,2,"['A woman in front of something with a number on it, and a window on the building. There is no building.', 'There is no woman in front of a building with a number on it, and a window on the building', 'A woman in front of a building with a number not on it, and a window not on the building', 'A woman in front of a building with a number on it, and a window on the building. There is no woman.', 'A woman in front of a building with a number on it, and something on the building. There is no window.']",107.0,3.0,504.0,493.0
1487,a building with another tree behind it and a car parked in front of the building. there is a light next to the car.,8,5,3,0,2,"['A building with another tree behind it and something parked in front of the building. There is a light next to the car. There is no car.', 'A building with another tree behind it and a car parked in front of the building.  Next to the car. There is no light.', 'A building with another tree not behind it and a car parked in front of the building. There is a light next to the car.', 'A building with another tree behind it and a car not parked in front of the building. There is a light next to the car.', 'There is no building with another tree behind it and a car parked in front of the building. There is a light next to the car.']",243.0,0.0,547.0,495.0
1517,white base on white desk with white board behind,8,3,2,3,1,"['There is no white base on white desk with white board behind', 'A base that is not white on white desk with white board behind', 'White base on white something with white board behind. There is no desk.', 'White base not on white desk with white board behind', 'White something on white desk with white board behind. There is no base.']",0.0,0.0,579.0,410.0
1547,"a coffee mug on a table, with a cup and packet near it",8,4,4,0,1,"['A coffee mug on a table, with something and packet near it. There is no cup.', 'A coffee mug on something, with a cup and packet near it. There is no table.', 'A coffee mug on a table, with a cup and packet not near it', 'There is no coffee mug on a table, with a cup and packet near it', 'A coffee mug not on a table, with a cup and packet near it']",84.0,25.0,495.0,415.0
1648,a tree next to a building with a sign and a light,8,4,4,0,2,"{'There is no tree next to a building with a sign and a light', 'A tree next to a building with a sign and something. There is no light.', 'A tree next to a building with something and a light. There is no sign.', 'A tree next to a building with a sign and a light. There is no tree.', 'A tree next to something with a sign and a light. There is no building.'}",493.0,52.0,302.0,536.0
1672,"bin on floor, and books on top of another bin",8,5,3,0,2,"['Bin on floor, and books not on top of another bin', 'Bin on floor, and books on top of another bin. There is no floor.', 'Bin not on floor, and books not on top of another bin', 'Bin on floor, and something on top of another bin. There are no books.', 'Bin on floor, and books on top of another bin. There is no bin.']",247.0,369.0,319.0,219.0
1691,"a desk with a drawer and a handle, and another drawer with another handle",8,5,3,0,2,"{'There is no desk with a drawer and a handle, and another drawer with another handle', 'A desk with a drawer and something, and another drawer with another handle. There is no handle.', 'A desk with a drawer and a handle, and another drawer with another handle. There is no desk.', 'A desk with something and a handle, and another drawer with another handle. There is no drawer.', 'A desk not with a drawer and a handle, and another drawer not with another handle'}",308.0,220.0,488.0,361.0
1698,"maps, trim, and green paper on a wall",8,4,3,1,1,"['Maps, trim, and green paper on something. There is no wall.', 'Maps, trim, and green paper not on a wall', 'Maps, trim, and a paper that is not green on a wall', 'Maps, trim, and green paper on a wall. There are no maps.', 'Maps, trim, and green paper on a wall. There is no trim.']",429.0,18.0,293.0,578.0
1735,"a desk with a lamp, monitor, and bottle on it",8,4,4,0,1,"['A desk with a lamp, monitor, and bottle on it. There is no desk.', 'A desk with a lamp, monitor, and something on it. There is no bottle.', 'A desk with a lamp, monitor, and bottle not on it', 'A desk with a lamp, monitor, and bottle on it. There is no monitor.', 'A desk not with a lamp, monitor, and bottle on it']",31.0,220.0,500.0,338.0
1793,"there are garbage bins for trash, recyclable plastics, and paper. there is a lid on the building.",8,5,2,1,3,"['There are garbage bins for trash, plastics that are not recyclable, and paper. There is a lid on the building.', 'There are garbage bins for trash, recyclable plastics, and paper. There is a lid on the building. There is no paper.', 'There are garbage bins for trash, recyclable plastics, and paper. There is a lid on something. There is no building.', 'There are garbage bins for trash, recyclable plastics, and paper.  On the building. There is no lid.', 'There is no there are garbage bins for trash, recyclable plastics, and paper. There is a lid on the building.']",98.0,64.0,364.0,217.0
1800,"a motorcycle parked on the sidewalk, with a motorbike next to it and a gas tank of a bike.",8,5,3,0,2,"['A motorcycle parked on the sidewalk, with a motorbike next to it and a gas tank not of a bike.', 'A motorcycle parked on the sidewalk, with a motorbike next to it and a gas tank of something. There is no bike.', 'There is no motorcycle parked on the sidewalk, with a motorbike next to it and a gas tank of a bike.', 'A motorcycle parked on the sidewalk, with a motorbike next to it and a gas tank of a bike. There is no motorcycle.', 'A motorcycle parked not on the sidewalk, with a motorbike next to it and a gas tank of a bike.']",40.0,202.0,614.0,384.0
1804,dirt with a mountain and sky with clouds,8,4,4,0,1,"{'Dirt with a mountain and sky with clouds. There are no clouds.', 'Dirt with something and sky with clouds. There is no mountain.', 'Dirt with a mountain and something with clouds. There is no sky.', 'There is no dirt with a mountain and sky with clouds', 'Dirt with a mountain and sky with clouds. There is no dirt.'}",4.0,2.0,794.0,595.0
1835,a door on a house with a mailbox on the wall and a paper on the door,8,5,3,0,2,"['A door on a house with a mailbox on the wall and a paper on the door. There is no door.', 'A door on a house with a mailbox on the wall and something on the door. There is no paper.', 'A door on something with a mailbox on the wall and a paper on the door. There is no house.', 'A door on a house with something on the wall and a paper on the door. There is no mailbox.', 'There is no door on a house with a mailbox on the wall and a paper on the door']",81.0,1.0,718.0,597.0
1846,"a car, house, and tree on the front steps",8,4,3,1,1,"['There is no car, house, and tree on the front steps', 'A car, house, and something on the front steps. There is no tree.', 'A car, house, and tree on the front steps. There is no house.', 'A car, house, and tree on the front steps. There are no steps.', 'A car, house, and tree on the front steps. There is no car.']",174.0,47.0,519.0,362.0
1928,"the bottom of a lamp post in front of a building, with a sidewalk in front of another building",8,5,3,0,2,"['The bottom of a lamp post in front of a building, with a sidewalk in front of another building. There is no bottom.', 'The bottom not of a lamp post in front not of a building, with a sidewalk in front not of another building', 'The bottom of something in front of a building, with a sidewalk in front of another building. There is no lamp post.', 'The bottom of a lamp post in front of a building, with something in front of another building. There is no sidewalk.', 'The bottom of a lamp post in front of something, with a sidewalk in front of another building. There is no building.']",45.0,21.0,690.0,524.0
1931,"a window on a building, with another window in another building and graffiti on the building",8,5,3,0,2,"{'There is no window on a building, with another window in another building and graffiti on the building', 'A window not on a building, with another window in another building and graffiti not on the building', 'A window on a building, with another window in another building and something on the building. There are no graffiti.', 'A window on something, with another window in another building and graffiti on the building. There is no building.', 'A window on a building, with another window in another building and graffiti on the building. There is no window.'}",7.0,33.0,401.0,417.0
1939,a flower pot with flowers sitting on the front patio of a house,8,4,3,1,1,"['A flower pot with flowers sitting on the front something of a house. There is no patio.', 'A flower pot with flowers sitting on the patio that is not front of a house', 'There is no flower pot with flowers sitting on the front patio of a house', 'A flower pot with flowers sitting on the front patio of something. There is no house.', 'A flower pot with flowers sitting on the front patio of a house. There is no flower pot.']",0.0,0.0,353.0,578.0
1993,a headboard on a wall and a switch on another wall in a bedroom,8,5,3,0,2,"['A headboard not on a wall and a switch not on another wall in a bedroom', 'A headboard on a wall and a switch on another wall in a bedroom. There is no headboard.', 'A headboard on something and a switch on another wall in a bedroom. There is no wall.', 'A headboard on a wall and something on another wall in a bedroom. There is no switch.', 'There is no headboard on a wall and a switch on another wall in a bedroom']",5.0,1.0,574.0,793.0
2015,a bed on the floor with a pillow on it and another pillow on the bed,8,5,3,0,2,"{'A bed not on the floor with a pillow not on it and another pillow not on the bed', 'A bed on the floor with something on it and another pillow on the bed. There is no pillow.', 'There is no bed on the floor with a pillow on it and another pillow on the bed', 'A bed on the floor with a pillow on it and another pillow on the bed. There is no bed.', 'A bed on something with a pillow on it and another pillow on the bed. There is no floor.'}",256.0,248.0,542.0,349.0
